"TOA5","Wynken","CR300","36594","CR300-CELL210.Std.11.02","CPU:wynken_250425.dld","61854","Ai1"
"TIMESTAMP","RECORD","BatteryVoltage","InternalTemperature","InternalHumidity","CurrentAverage","CurrentMaximum","SensorHoldPowerOn","ProcessingTime","SerialNumber","DataloggerOSVersion","Ai1OSVersion","ProgramSignature","ProgramCounter","StartUpCode","WatchdogErrors","SkippedScans","MemoryFree","CellUsageToday","CellUsageThisMonth","CellRSSI","CellNetBand","Latitude","Longitude","GPSSatellitesInView","Pressure_mH2O","ReadAttempts_Max"
"TS","RN","Volts","°C","%","mA (-=Charge, +=Discharge)","mA (-=Charge, +=Discharge)","True = Keep Sensor On","µS","","","","(0-65535)","Cycles","(0=Ok, -1=Power, -2=Watchdog)","Errors Since Compile","Scans Skipped","Bytes","kB","kB","dBm","","Decimal Degrees (N=+,S=-)","Decimal Degrees (E=+,W=-)","GPS Satellites visible","mH2O",""
"","","Smp","Smp","Smp","Avg:mA","Max:mA","Smp","Smp","Smp","Smp","Smp","Smp:0-65535)","Smp","Smp:0=Ok","Smp:Watchdog Errors Since Compile","Smp:Scans Skipped","Smp:Bytes","Smp:kB","Smp:kB","Smp:dBm","Smp:band","Smp","Smp","Smp","Smp","Max"
"2025-05-29 03:00:00",826,13.18,11.69,64,131,131,0,414,36594,11.02,0.75,61854,594819,0,0,826,25768,208.4,43240,-73,13,44.04324,-68.89226,4,0.069,1
"2025-05-29 04:00:00",827,13.16,11.54,64,129,137,0,414,36594,11.02,0.75,61854,595539,0,0,827,25768,279.7,43313,-77,13,44.04325,-68.89221,4,0.069,1
"2025-05-29 05:00:00",828,13.18,11.89,64,137,137,0,414,36594,11.02,0.75,61854,596259,0,0,828,25768,360.3,43394,-73,13,44.04325,-68.8922,5,0.067,1
"2025-05-29 06:00:00",829,13.24,12.23,65,111,115,0,414,36594,11.02,0.75,61854,596979,0,0,829,25768,443,43478,-87,4,"NAN","NAN",4,0.067,1
"2025-05-29 07:00:00",830,13.36,13.66,63,114.9,115,0,413,36594,11.02,0.75,61854,597699,0,0,830,25768,513.2,43550,-79,13,"NAN","NAN",4,0.067,1
"2025-05-29 08:00:00",831,13.51,15.59,62,12.93,13,0,417,36594,11.02,0.75,61854,598419,0,0,831,25768,578,43615,-71,13,44.04328,-68.89233,4,0.067,1
"2025-05-29 09:00:00",832,13.56,17.97,62,-33.99,-28,0,413,36594,11.02,0.75,61854,599139,0,0,832,25768,642.4,43681,-75,13,44.04328,-68.89232,5,0.071,1
"2025-05-29 10:00:00",833,13.78,17.98,61,-27.87,65,0,413,36594,11.02,0.75,61854,599859,0,0,833,25768,708.6,43749,-87,4,44.04329,-68.89233,5,0.071,1
"2025-05-29 11:00:00",834,13.76,16.87,61,64.97,65,0,414,36594,11.02,0.75,61854,600579,0,0,834,25768,771.4,43813,-91,4,44.04333,-68.89234,4,0.071,1
"2025-05-29 12:00:00",835,13.79,16.76,61,44.01,53,0,413,36594,11.02,0.75,61854,601299,0,0,835,25768,830,43873,-87,4,44.04332,-68.89226,4,0.071,1
"2025-05-29 13:00:00",836,13.79,16.33,61,52.98,53,0,414,36594,11.02,0.75,61854,602019,0,0,836,25768,891,43936,-91,4,44.04328,-68.89231,4,0.054,1
"2025-05-29 14:00:00",837,13.79,17.4,60,39.98,40,0,414,36594,11.02,0.75,61854,602739,0,0,837,25768,959,44004,-85,4,"NAN","NAN",4,0.054,1
"2025-05-29 15:00:00",838,13.75,18.19,60,24.11,106,0,414,36594,11.02,0.75,61854,603459,0,0,838,25768,1036,44084,-79,13,44.04325,-68.89226,4,0.043,1
"2025-05-29 16:00:00",839,13.79,17.87,60,105.9,106,0,414,36594,11.02,0.75,61854,604179,0,0,839,25768,1108,44157,-87,4,44.04324,-68.89217,4,0.043,1
"2025-05-29 17:00:00",840,13.76,17.63,61,34.03,54,0,414,36594,11.02,0.75,61854,604899,0,0,840,25768,1175,44226,-91,4,44.04326,-68.8922,4,0.043,1
"2025-05-29 18:00:00",841,13.76,17.16,62,53.98,54,0,414,36594,11.02,0.75,61854,605619,0,0,841,25768,1226,44277,-79,13,44.04328,-68.89222,4,0.043,1
"2025-05-29 19:00:00",842,13.69,14.87,61,37.15,147,0,413,36594,11.02,0.75,61854,606339,0,0,842,25768,1277,44329,-81,13,44.04333,-68.89223,5,0.012,1
"2025-05-29 20:00:00",843,13.57,13.38,62,147,148,0,414,36594,11.02,0.75,61854,607059,0,0,843,25768,1329,44382,-75,13,44.04326,-68.8923,4,0.012,1
"2025-05-29 21:00:00",844,13.32,13.21,63,148,159,0,414,36594,11.02,0.75,61854,607779,0,0,844,25768,1396,44451,-91,4,"NAN","NAN",4,0,1
"2025-05-29 22:00:00",845,13.22,12.55,63,159,159,0,413,36594,11.02,0.75,61854,608499,0,0,845,25768,1459,44515,-91,4,44.04334,-68.89232,4,0,1
"2025-05-29 23:00:00",846,13.19,12.52,63,159,159,0,414,36594,11.02,0.75,61854,609219,0,0,846,25768,1529,44586,-93,4,44.0433,-68.8924,5,0,1
"2025-05-30 00:00:00",847,13.17,12.02,64,141,147,0,414,36594,11.02,0.75,61854,609939,0,0,847,25768,0,44655,-91,4,44.04329,-68.89225,4,0,1
"2025-05-30 01:00:00",848,13.19,12.2,64,147,147,0,414,36594,11.02,0.75,61854,610659,0,0,848,25768,66.3,44722,-91,4,44.04329,-68.89229,5,-0.037,1
"2025-05-30 02:00:00",849,13.18,11.83,64,117,117,0,413,36594,11.02,0.75,61854,611379,0,0,849,25768,136.5,44794,-79,13,44.04328,-68.89228,5,-0.042,1
"2025-05-30 03:00:00",850,13.19,11.72,64,114,114,0,413,36594,11.02,0.75,61854,612099,0,0,850,25768,212.7,44871,-77,4,44.04327,-68.89225,5,-0.042,1
"2025-05-30 04:00:00",851,13.17,11.59,64,114,130,0,413,36594,11.02,0.75,61854,612819,0,0,851,25768,309.8,44970,-87,4,44.04326,-68.89223,5,-0.061,1
"2025-05-30 05:00:00",852,13.18,11.63,64,130,130,0,413,36594,11.02,0.75,61854,613539,0,0,852,25768,384.9,45046,-91,4,44.04325,-68.89225,5,-0.061,1
"2025-05-30 06:00:00",853,13.2,11.51,65,115,115,0,414,36594,11.02,0.75,61854,614259,0,0,853,25768,456.5,45119,0,4,44.04327,-68.89222,8,-0.074,1
"2025-05-30 07:00:00",854,13.28,12.89,63,90,90,0,413,36594,11.02,0.75,61854,614979,0,0,854,25768,511,45174,-91,4,"NAN","NAN",4,-0.074,1
"2025-05-30 08:00:00",855,13.44,13.68,63,72.89,73,0,413,36594,11.02,0.75,61854,615699,0,0,855,25768,581.8,45246,-79,13,"NAN","NAN",4,-0.078,1
"2025-05-30 09:00:00",856,13.53,16.93,62,-6.032,-6,0,414,36594,11.02,0.75,61854,616419,0,0,856,25768,646.3,45312,-77,13,"NAN","NAN",4,-0.078,1
"2025-05-30 10:00:00",857,13.79,18.34,61,-28.83,95,0,414,36594,11.02,0.75,61854,617139,0,0,857,25768,715.7,45382,-89,4,44.04329,-68.89227,4,-0.078,1
"2025-05-30 11:00:00",858,13.75,18.38,60,95,95,0,413,36594,11.02,0.75,61854,617859,0,0,858,25768,778.4,45446,-89,4,44.0433,-68.89236,4,-0.078,1
"2025-05-30 12:00:00",859,13.75,18.88,60,70.01,80,0,414,36594,11.02,0.75,61854,618579,0,0,859,25768,845,45513,-91,4,44.04331,-68.89233,4,-0.078,1
"2025-05-30 13:00:00",860,13.75,17.71,61,79.95,80,0,413,36594,11.02,0.75,61854,619299,0,0,860,25768,920,45589,-89,4,44.04325,-68.89243,4,-0.078,1
"2025-05-30 14:00:00",861,13.76,17.76,60,43.02,55,0,414,36594,11.02,0.75,61854,620019,0,0,861,25768,983,45654,-79,13,44.04332,-68.89227,4,-0.09,1
"2025-05-30 15:00:00",862,13.78,17.59,60,54.95,55,0,414,36594,11.02,0.75,61854,620739,0,0,862,25768,1050,45722,-77,13,44.04321,-68.89229,4,-0.09,1
"2025-05-30 16:00:00",863,13.76,17.49,60,22.03,47,0,413,36594,11.02,0.75,61854,621459,0,0,863,25768,1124,45797,-91,4,44.04328,-68.89222,4,-0.09,1
"2025-05-30 17:00:00",864,13.79,16.93,60,47,47,0,413,36594,11.02,0.75,61854,622179,0,0,864,25768,1196,45870,-87,4,44.04324,-68.89223,4,-0.09,1
"2025-05-30 18:00:00",865,13.78,16.5,61,44,44,0,414,36594,11.02,0.75,61854,622899,0,0,865,25768,1262,45937,-81,13,44.04329,-68.89218,4,-0.12,1
"2025-05-30 19:00:00",866,13.73,17.62,61,44.12,133,0,413,36594,11.02,0.75,61854,623619,0,0,866,25768,1330,46006,-75,13,44.0433,-68.89218,4,-0.12,1
"2025-05-30 20:00:00",867,13.35,14.53,63,133.3,363,0,414,36594,11.02,0.75,61854,624339,0,0,867,25768,1382,46059,-83,4,44.04333,-68.89229,4,-0.126,1
"2025-05-30 21:00:00",868,13.29,13.57,64,362.7,363,0,414,36594,11.02,0.75,61854,625059,0,0,868,25768,1427,46105,-75,13,44.04333,-68.8924,4,-0.126,1
"2025-05-30 22:00:00",869,13.19,13.58,64,164,184,0,414,36594,11.02,0.75,61854,625779,0,0,869,25768,1488,46166,-89,13,44.04333,-68.89239,4,-0.137,1
"2025-05-30 23:00:00",870,13.18,12.93,64,184,196,0,414,36594,11.02,0.75,61854,626499,0,0,870,25768,1551,46231,-87,4,44.04333,-68.89234,4,-0.137,1
"2025-05-31 00:00:00",871,13.17,12.82,64,196,205,0,414,36594,11.02,0.75,61854,627219,0,0,871,25768,0.011,46300,-85,4,44.04339,-68.89236,4,-0.137,1
"2025-05-31 01:00:00",872,13.2,12.51,64,204.9,205,0,414,36594,11.02,0.75,61854,627939,0,0,872,25768,58.54,46360,-71,13,44.04348,-68.89242,4,-0.137,1
"2025-05-31 02:00:00",873,13.03,12.44,64,117.3,304,0,414,36594,11.02,0.75,61854,628659,0,0,873,25768,111,46414,-81,13,44.04331,-68.89225,4,-0.154,1
"2025-05-31 03:00:00",874,13.19,12.56,64,303.7,304,0,413,36594,11.02,0.75,61854,629379,0,0,874,25768,161.5,46465,-81,13,44.04326,-68.89228,4,-0.154,1
"2025-05-31 04:00:00",875,13.18,12.14,64,115,131,0,414,36594,11.02,0.75,61854,630099,0,0,875,25768,222.2,46527,-77,13,44.04325,-68.89226,4,-0.161,1
"2025-05-31 05:00:00",876,13.18,11.93,65,131,131,0,414,36594,11.02,0.75,61854,630819,0,0,876,25768,292.2,46598,-91,4,44.04325,-68.89224,4,-0.161,1
"2025-05-31 06:00:00",877,13.18,12.66,65,127,130,0,414,36594,11.02,0.75,61854,631539,0,0,877,25768,353.6,46660,-89,4,44.04324,-68.89222,4,-0.183,1
"2025-05-31 07:00:00",878,13.21,13.2,64,130,144,0,414,36594,11.02,0.75,61854,632259,0,0,878,25768,417.6,46725,-79,13,44.04326,-68.89232,4,-0.183,1
"2025-05-31 08:00:00",879,13.17,13.09,64,144,144,0,413,36594,11.02,0.75,61854,632979,0,0,879,25768,470.9,46779,-77,13,44.04333,-68.89251,4,-0.192,1
"2025-05-31 09:00:00",880,13.22,13,65,144,144,0,414,36594,11.02,0.75,61854,633699,0,0,880,25768,528.4,46838,-79,13,44.04323,-68.89238,4,-0.192,1
"2025-05-31 10:00:00",881,13.2,13.05,64,122,153,0,414,36594,11.02,0.75,61854,634419,0,0,881,25768,585.5,46896,-73,13,44.04316,-68.89243,4,-0.192,1
"2025-05-31 11:00:00",882,13.26,12.43,65,152.9,153,0,414,36594,11.02,0.75,61854,635139,0,0,882,25768,629,46940,-75,13,44.04322,-68.89236,4,-0.192,1
"2025-05-31 12:00:00",883,13.24,13.2,65,99.1,185,0,414,36594,11.02,0.75,61854,635859,0,0,883,25768,686.4,46998,0,4,44.04328,-68.89237,4,-0.24,1
"2025-05-31 13:00:00",884,13.44,14.18,63,184.8,185,0,414,36594,11.02,0.75,61854,636579,0,0,884,25768,716,47028,0,13,44.04327,-68.89236,4,-0.24,1
"2025-05-31 14:00:00",885,13.52,15.35,62,35.92,36,0,414,36594,11.02,0.75,61854,637299,0,0,885,25768,777.3,47090,-71,13,44.04329,-68.89228,4,-0.259,1
"2025-05-31 15:00:00",886,13.65,16.61,61,-24.96,5,0,414,36594,11.02,0.75,61854,638019,0,0,886,25768,839,47153,-75,13,44.04329,-68.89229,4,-0.259,1
"2025-05-31 16:00:00",887,13.81,16.35,61,5.039,33,0,414,36594,11.02,0.75,61854,638739,0,0,887,25768,904,47219,-75,13,44.04331,-68.89234,4,-0.259,1
"2025-05-31 17:00:00",888,13.81,16.42,62,33.02,49,0,414,36594,11.02,0.75,61854,639459,0,0,888,25768,965,47280,-81,13,44.04327,-68.8923,5,-0.259,1
"2025-05-31 18:00:00",889,13.61,14.19,62,49.08,109,0,414,36594,11.02,0.75,61854,640179,0,0,889,25768,1027,47343,-87,4,44.04338,-68.89232,4,-0.278,1
"2025-05-31 19:00:00",890,13.37,13.18,64,109,121,0,413,36594,11.02,0.75,61854,640899,0,0,890,25768,1098,47415,-87,13,44.04329,-68.89223,6,-0.278,1
"2025-05-31 20:00:00",891,13.24,12.68,64,121,136,0,414,36594,11.02,0.75,61854,641619,0,0,891,25768,1149,47467,-91,4,44.04333,-68.89233,4,-0.301,1
"2025-05-31 21:00:00",892,13.21,12.22,65,136,157,0,418,36594,11.02,0.75,61854,642339,0,0,892,25768,1209,47528,-73,13,44.04356,-68.89201,4,-0.301,1
"2025-05-31 22:00:00",893,13.2,11.83,65,157,160,0,413,36594,11.02,0.75,61854,643059,0,0,893,25768,1262,47582,-89,4,44.04332,-68.8923,4,-0.301,1
"2025-05-31 23:00:00",894,13.2,11.72,66,160,166,0,413,36594,11.02,0.75,61854,643779,0,0,894,25768,1328,47649,-89,4,44.04333,-68.89232,4,-0.301,1
"2025-06-01 00:00:00",895,13.16,11.72,66,166,189,0,414,36594,11.02,0.75,61854,644499,0,0,895,25768,1378,47701,0,13,44.04333,-68.89232,4,-0.295,1
"2025-06-01 01:00:00",896,13.18,12.12,65,188.9,189,0,414,36594,11.02,0.75,61854,645219,0,0,896,25768,45.34,45,-79,13,44.04334,-68.89228,4,-0.295,1
"2025-06-01 02:00:00",897,13.16,12.11,65,118,118,0,414,36594,11.02,0.75,61854,645939,0,0,897,25768,104,104,-77,13,44.04335,-68.8922,4,-0.286,1
"2025-06-01 03:00:00",898,13.19,11.77,65,114,114,0,414,36594,11.02,0.75,61854,646659,0,0,898,25768,163.7,163,-77,13,44.04335,-68.8922,4,-0.283,1
"2025-06-01 04:00:00",899,13.17,11.62,65,104,115,0,413,36594,11.02,0.75,61854,647379,0,0,899,25768,225.5,225,-77,4,44.04329,-68.89221,4,-0.269,1
"2025-06-01 05:00:00",900,13.18,11.54,66,115,115,0,414,36594,11.02,0.75,61854,648099,0,0,900,25768,283.4,283,-81,13,44.04328,-68.89223,4,-0.269,1
"2025-06-01 06:00:00",901,13.2,11.65,66,115,115,0,413,36594,11.02,0.75,61854,648819,0,0,901,25768,359.8,359,-51,4,44.04328,-68.89219,4,-0.259,1
"2025-06-01 07:00:00",902,13.22,11.82,66,104,104,0,414,36594,11.02,0.75,61854,649539,0,0,902,25768,423.3,423,-75,13,44.04327,-68.89218,4,-0.242,1
"2025-06-01 08:00:00",903,13.26,11.84,65,86,86,0,414,36594,11.02,0.75,61854,650259,0,0,903,25768,496.2,496,-89,4,44.0433,-68.89219,6,-0.226,1
"2025-06-01 09:00:00",904,13.28,12.15,65,73.97,74,0,413,36594,11.02,0.75,61854,650979,0,0,904,25768,568.2,568,-89,4,44.0433,-68.89219,6,-0.213,1
"2025-06-01 10:00:00",905,13.54,13.22,64,49.88,50,0,413,36594,11.02,0.75,61854,651699,0,0,905,25768,628.3,628,-89,4,44.04328,-68.89217,5,-0.202,1
"2025-06-01 11:00:00",906,13.55,15.25,62,-34.04,-34,0,414,36594,11.02,0.75,61854,652419,0,0,906,25768,694,693,-71,13,44.04328,-68.89217,5,-0.189,1
"2025-06-01 12:00:00",907,13.66,15.32,62,-60.1,-60,0,414,36594,11.02,0.75,61854,653139,0,0,907,25768,753.1,753,-77,13,44.04335,-68.89221,4,-0.17,1
"2025-06-01 13:00:00",908,13.82,15.59,61,-128.8,29,0,413,36594,11.02,0.75,61854,653859,0,0,908,25768,806,806,-77,13,44.04333,-68.89222,4,-0.155,1
"2025-06-01 14:00:00",909,13.82,15.5,63,29.04,59,0,413,36594,11.02,0.75,61854,654579,0,0,909,25768,868,868,-93,13,44.04331,-68.89223,4,-0.151,1
"2025-06-01 15:00:00",910,13.82,16.16,62,58.98,59,0,413,36594,11.02,0.75,61854,655299,0,0,910,25768,930,930,-91,4,44.04331,-68.89216,4,-0.15,1
"2025-06-01 16:00:00",911,13.82,15.82,61,44.99,45,0,414,36594,11.02,0.75,61854,656019,0,0,911,25768,993,992,-89,4,44.04337,-68.89208,4,-0.15,1
"2025-06-01 17:00:00",912,13.82,15.17,62,40.98,41,0,414,36594,11.02,0.75,61854,656739,0,0,912,25768,1043,1043,-89,4,44.04337,-68.89208,4,-0.133,1
"2025-06-01 18:00:00",913,13.81,14.58,62,28.02,44,0,413,36594,11.02,0.75,61854,657459,0,0,913,25768,1102,1102,-87,4,44.04329,-68.89223,5,-0.13,1
"2025-06-01 19:00:00",914,13.81,14.78,62,43.99,44,0,413,36594,11.02,0.75,61854,658179,0,0,914,25768,1161,1160,-81,4,44.04327,-68.89217,4,-0.128,1
"2025-06-01 20:00:00",915,13.68,13.3,64,34.1,105,0,414,36594,11.02,0.75,61854,658899,0,0,915,25768,1217,1217,-93,4,44.0433,-68.8921,4,-0.12,1
"2025-06-01 21:00:00",916,13.37,12.38,65,105,105,0,414,36594,11.02,0.75,61854,659619,0,0,916,25768,1280,1280,-71,13,44.04327,-68.89208,4,-0.113,1
"2025-06-01 22:00:00",917,13.24,11.94,65,92,110,0,414,36594,11.02,0.75,61854,660339,0,0,917,25768,1335,1334,-71,13,44.04328,-68.89211,4,-0.113,1
"2025-06-01 23:00:00",918,13.2,11.61,66,110.1,154,0,414,36594,11.02,0.75,61854,661059,0,0,918,25768,1399,1399,-51,13,44.04333,-68.89211,4,-0.098,1
"2025-06-02 00:00:00",919,13.18,11.86,66,154,170,0,413,36594,11.02,0.75,61854,661779,0,0,919,25768,0,1461,-77,13,44.04331,-68.89223,4,-0.088,1
"2025-06-02 01:00:00",920,13.16,11.55,66,170,203,0,413,36594,11.02,0.75,61854,662499,0,0,920,25768,51.17,1512,-83,4,44.04333,-68.89221,4,-0.077,1
"2025-06-02 02:00:00",921,13.19,11.57,66,202.9,203,0,414,36594,11.02,0.75,61854,663219,0,0,921,25768,103.5,1564,-79,13,44.04329,-68.8922,4,-0.077,1
"2025-06-02 03:00:00",922,13.18,11.31,67,145,145,0,413,36594,11.02,0.75,61854,663939,0,0,922,25768,160.7,1621,-51,13,44.04333,-68.8922,4,-0.073,1
"2025-06-02 04:00:00",923,13.15,11.49,66,126,138,0,414,36594,11.02,0.75,61854,664659,0,0,923,25768,232.2,1693,-75,13,44.04329,-68.89218,5,-0.071,1
"2025-06-02 05:00:00",924,13.17,11.43,67,138,138,0,414,36594,11.02,0.75,61854,665379,0,0,924,25768,300.6,1761,-77,13,44.04329,-68.89218,5,-0.066,1
"2025-06-02 06:00:00",925,13.31,11.98,66,117.9,118,0,414,36594,11.02,0.75,61854,666099,0,0,925,25768,370.5,1831,-51,4,44.04329,-68.89217,4,-0.066,1
"2025-06-02 07:00:00",926,13.58,13.7,64,39.81,40,0,414,36594,11.02,0.75,61854,666819,0,0,926,25768,428.9,1890,-93,4,44.04323,-68.89217,4,-0.053,1
"2025-06-02 08:00:00",927,13.92,15.36,64,-99.1,-99,0,413,36594,11.02,0.75,61854,667539,0,0,927,25768,491,1952,-87,4,44.04331,-68.89207,4,-0.047,1
"2025-06-02 09:00:00",928,13.82,16.29,64,-158.7,35,0,413,36594,11.02,0.75,61854,668259,0,0,928,25768,544.4,2005,-85,4,44.04328,-68.89214,4,-0.028,1
"2025-06-02 10:00:00",929,13.82,15.85,63,35,36,0,414,36594,11.02,0.75,61854,668979,0,0,929,25768,607.5,2068,-91,4,44.04333,-68.89209,4,-0.015,1
"2025-06-02 11:00:00",930,13.79,17.49,62,36.05,71,0,414,36594,11.02,0.75,61854,669699,0,0,930,25768,664.2,2125,-75,13,44.04329,-68.89217,4,-0.008,1
"2025-06-02 12:00:00",931,13.79,16.71,61,70.99,71,0,414,36594,11.02,0.75,61854,670419,0,0,931,25768,726,2187,-77,13,44.04337,-68.89218,5,-0.008,1
"2025-06-02 13:00:00",932,13.79,16,63,60.96,61,0,414,36594,11.02,0.75,61854,671139,0,0,932,25768,783.7,2244,-73,13,44.04336,-68.89217,4,-0.008,1
"2025-06-02 14:00:00",933,13.78,17.09,63,32.1,106,0,414,36594,11.02,0.75,61854,671859,0,0,933,25768,842,2302,-77,13,44.04333,-68.89218,4,-0.008,1
"2025-06-02 15:00:00",934,13.79,17.44,63,105.9,106,0,414,36594,11.02,0.75,61854,672579,0,0,934,25768,892,2353,-79,13,44.04335,-68.89219,5,-0.008,1
"2025-06-02 16:00:00",935,13.79,18.06,62,33.01,37,0,413,36594,11.02,0.75,61854,673299,0,0,935,25768,950,2411,-75,13,44.04333,-68.89214,4,-0.008,1
"2025-06-02 17:00:00",936,13.76,17.57,63,37,40,0,414,36594,11.02,0.75,61854,674019,0,0,936,25768,1007,2468,-79,13,44.04332,-68.89217,5,-0.008,1
"2025-06-02 18:00:00",937,13.75,18.28,64,40,43,0,414,36594,11.02,0.75,61854,674739,0,0,937,25768,1059,2519,-75,13,44.04331,-68.89213,5,-0.005,1
"2025-06-02 19:00:00",938,13.75,17.59,63,43.02,58,0,414,36594,11.02,0.75,61854,675459,0,0,938,25768,1122,2583,-89,4,44.0433,-68.89217,4,-0.005,1
"2025-06-02 20:00:00",939,13.6,14.69,64,58.05,95,0,414,36594,11.02,0.75,61854,676179,0,0,939,25768,1162,2623,0,13,44.04329,-68.89216,4,0.001,1
"2025-06-02 21:00:00",940,13.34,12.87,64,95,115,0,413,36594,11.02,0.75,61854,676899,0,0,940,25768,1180,2641,-73,13,44.0433,-68.89214,4,0.001,1
"2025-06-02 22:00:00",941,13.2,11.69,66,115.1,165,0,414,36594,11.02,0.75,61854,677619,0,0,941,25768,1265,2725,-79,13,44.04334,-68.89209,4,0.008,1
"2025-06-02 23:00:00",942,13.19,11.26,66,165,165,0,414,36594,11.02,0.75,61854,678339,0,0,942,25768,1323,2784,-73,13,44.04332,-68.89223,4,0.012,1
"2025-06-03 00:00:00",943,13.18,11.28,66,137,138,0,413,36594,11.02,0.75,61854,679059,0,0,943,25768,0.035,2848,-83,4,44.04327,-68.89226,6,0.017,1
"2025-06-03 01:00:00",944,13.18,11.04,67,138,146,0,414,36594,11.02,0.75,61854,679779,0,0,944,25768,64.86,2912,-87,4,44.04329,-68.89224,6,0.017,1
"2025-06-03 02:00:00",945,13.18,10.58,67,146,146,0,414,36594,11.02,0.75,61854,680499,0,0,945,25768,140,2987,-87,4,44.04345,-68.89238,4,0.019,1
"2025-06-03 03:00:00",946,13.18,10.74,67,135,149,0,414,36594,11.02,0.75,61854,681219,0,0,946,25768,203,3051,-91,4,44.04332,-68.89227,6,0.019,1
"2025-06-03 04:00:00",947,13.15,10.55,67,149,149,0,413,36594,11.02,0.75,61854,681939,0,0,947,25768,295.5,3143,-89,4,44.04327,-68.89223,5,0.021,1
"2025-06-03 05:00:00",948,13.18,10.47,66,146,146,0,414,36594,11.02,0.75,61854,682659,0,0,948,25768,351.4,3199,-89,4,44.04327,-68.89223,5,0.022,1
"2025-06-03 06:00:00",949,13.39,13.47,66,123.8,124,0,414,36594,11.02,0.75,61854,683379,0,0,949,25768,411.4,3259,-91,4,44.0433,-68.89222,4,0.025,1
"2025-06-03 07:00:00",950,13.6,15.49,66,13.8,14,0,414,36594,11.02,0.75,61854,684099,0,0,950,25768,465.3,3313,-75,13,44.04326,-68.89216,4,0.03,1
"2025-06-03 08:00:00",951,13.6,17.62,64,-129.9,-42,0,414,36594,11.02,0.75,61854,684819,0,0,951,25768,525.9,3373,-91,4,44.04325,-68.89219,6,0.056,1
"2025-06-03 09:00:00",952,13.76,19.05,63,-41.89,34,0,413,36594,11.02,0.75,61854,685539,0,0,952,25768,592.8,3440,-91,4,44.04325,-68.89217,5,0.061,1
"2025-06-03 10:00:00",953,13.7,21.75,62,34.09,96,0,413,36594,11.02,0.75,61854,686259,0,0,953,25768,654.6,3502,-77,13,44.0433,-68.89214,5,0.071,1
"2025-06-03 11:00:00",954,13.7,19.38,62,96,96,0,414,36594,11.02,0.75,61854,686979,0,0,954,25768,730.5,3578,-77,13,44.04329,-68.89216,4,0.08,1
"2025-06-03 12:00:00",955,13.7,20.58,62,86,86,0,413,36594,11.02,0.75,61854,687699,0,0,955,25768,788.4,3636,-77,13,44.0433,-68.89223,5,0.083,1
"2025-06-03 13:00:00",956,13.7,19.08,62,81,81,0,413,36594,11.02,0.75,61854,688419,0,0,956,25768,869,3716,-51,4,44.04331,-68.89224,4,0.083,1
"2025-06-03 14:00:00",957,13.7,20.91,61,75.02,89,0,414,36594,11.02,0.75,61854,689139,0,0,957,25768,951,3798,-87,4,44.04329,-68.89227,4,0.083,1
"2025-06-03 15:00:00",958,13.73,17.99,63,89,89,0,414,36594,11.02,0.75,61854,689859,0,0,958,25768,1043,3890,-91,4,44.04333,-68.89252,4,0.083,1
"2025-06-03 16:00:00",959,13.73,20.55,62,77.99,78,0,414,36594,11.02,0.75,61854,690579,0,0,959,25768,1107,3955,-77,13,44.04346,-68.89223,4,0.088,1
"2025-06-03 17:00:00",960,13.7,20.33,62,71.96,72,0,414,36594,11.02,0.75,61854,691299,0,0,960,25768,1423,4270,-71,13,44.04332,-68.8923,5,0.088,1
"2025-06-03 18:00:00",961,13.7,20.66,64,41.99,42,0,414,36594,11.02,0.75,61854,692019,0,0,961,25768,1478,4325,-85,4,44.04331,-68.89222,4,0.088,1
"2025-06-03 19:00:00",962,13.72,19.2,63,36.01,43,0,414,36594,11.02,0.75,61854,692739,0,0,962,25768,1533,4381,-71,13,44.0433,-68.89223,4,0.088,1
"2025-06-03 20:00:00",963,13.65,16.45,64,43.1,114,0,414,36594,11.02,0.75,61854,693459,0,0,963,25768,1589,4437,-89,4,44.04329,-68.89223,4,0.079,1
"2025-06-03 21:00:00",964,13.36,13.74,65,114,114,0,414,36594,11.02,0.75,61854,694179,0,0,964,25768,1653,4500,-71,13,44.04328,-68.89219,5,0.079,1
"2025-06-03 22:00:00",965,13.24,12.61,66,111,113,0,414,36594,11.02,0.75,61854,694899,0,0,965,25768,1722,4569,-87,4,44.04329,-68.89218,5,0.079,1
"2025-06-03 23:00:00",966,13.18,12.71,66,113,145,0,413,36594,11.02,0.75,61854,695619,0,0,966,25768,1793,4641,-75,13,44.04328,-68.89219,5,0.079,1
"2025-06-04 00:00:00",967,13.17,13.13,67,145,165,0,414,36594,11.02,0.75,61854,696339,0,0,967,25768,0,4703,-71,13,44.04327,-68.89223,5,0.08,1
"2025-06-04 01:00:00",968,13.2,12.51,67,165,165,0,414,36594,11.02,0.75,61854,697059,0,0,968,25768,81.6,4785,-51,13,44.04331,-68.89228,5,0.08,1
"2025-06-04 02:00:00",969,13.19,12.84,67,154,164,0,413,36594,11.02,0.75,61854,697779,0,0,969,25768,135.8,4839,-93,4,44.04331,-68.89227,4,0.081,1
"2025-06-04 03:00:00",970,13.19,12.72,67,164,164,0,413,36594,11.02,0.75,61854,698499,0,0,970,25768,203.9,4907,-81,13,44.04333,-68.89228,4,0.081,1
