UnixTimestamp,Date(America/New_York),Time(America/New_York),ExternalTemp,SpConductivity_us,Pressure_abs,Turbidity,ODO,ODO_Sat,PH,PH_mV,Chlorophyll_ugL,Chlorophyll_RFU,BGA_PC_ugL,BGA_PC_RFU,BatteryVoltage,InternalHumidity,Latitude,LongitudeD=08/14/24,20:30:00,20.58797,44436.04,15.81594,NAN,9.090303,119.7475,8.238728,-72.0395,2.613046,0.6532615,NAN_1,NAN_2,13.30436,34,44.10991,-69.10593,Longitude(Inactive-1)
1721556900000,2024-21-07,06:15:00 22500000,19.52864,42330.55,15.77766,NAN,7.871775,100.7652,8.231473,-71.35911,3.322799,0.8306999,NAN,NAN,13.28094,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1721557800000,2024-21-07,06:30:00 23400000,19.58402,42221.08,15.78061,NAN,7.857285,100.6399,8.234621,-71.55534,3.266259,0.8165647,NAN,NAN,13.29229,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1721558700000,2024-21-07,06:45:00 24300000,19.45778,42392.17,15.78157,NAN,7.896739,100.9854,8.229708,-71.24003,3.323833,0.8309581,NAN,NAN,13.3087,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1721559600000,2024-21-07,07:00:00 25200000,19.34674,42615.13,12.62528,NAN,7.949998,101.5613,8.247892,-72.26597,3.192528,0.7981321,NAN,NAN,13.28505,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1721560500000,2024-21-07,07:15:00 26100000,19.29824,42977.18,15.78248,NAN,8.068791,103.1373,8.211343,-70.13822,3.29089,0.8227225,NAN,NAN,13.33235,28,44.10991,,,,,,,,,,,,,,,,,,,-69.10587
1721561400000,2024-21-07,07:30:00 27000000,19.29439,42948.21,15.7847,NAN,8.048148,102.85,8.211078,-70.12167,3.456167,0.8640417,NAN,NAN,13.34055,28,44.10991,,,,,,,,,,,,,,,,,,,-69.10587
1721562300000,2024-21-07,07:45:00 27900000,18.96353,43412.82,15.78574,NAN,8.231288,104.7335,8.21122,-70.04994,3.043872,0.7609681,NAN,NAN,13.35503,28,44.10991,,,,,,,,,,,,,,,,,,,-69.10587
1721563200000,2024-21-07,08:00:00 28800000,18.94077,43380.89,12.63054,NAN,8.144653,103.5779,8.231483,-71.21718,2.888006,0.7220014,NAN,NAN,13.33452,29,44.10991,,,,,,,,,,,,,,,,,,,-69.10587
1721564100000,2024-21-07,08:15:00 29700000,18.70336,43695.79,15.7884,NAN,8.257109,104.6768,8.201853,-69.44604,2.767093,0.6917732,NAN,NAN,13.36155,29,44.10981,,,,,,,,,,,,,,,,,,,-69.10582
1721565000000,2024-21-07,08:30:00 30600000,18.88219,43580.68,15.78709,NAN,8.241076,104.789,8.203033,-69.55862,2.751842,0.6879604,NAN,NAN,13.38617,29,44.10981,,,,,,,,,,,,,,,,,,,-69.10582
1721565900000,2024-21-07,08:45:00 31500000,19.08953,43304.84,15.78644,NAN,8.551383,109.0091,8.239358,-71.7073,2.400863,0.6002158,NAN,NAN,13.45979,29,44.10981,,,,,,,,,,,,,,,,,,,-69.10582
1721566800000,2024-21-07,09:00:00 32400000,18.69318,43977.76,12.62881,NAN,8.456306,107.365,8.231634,-71.17009,2.994714,0.7486785,NAN,NAN,13.46655,28,44.10981,,,,,,,,,,,,,,,,,,,-69.10582
1721567700000,2024-21-07,09:15:00 33300000,17.98453,44733.5,15.78219,NAN,8.529547,107.1413,8.18781,-68.46651,3.299797,0.8249492,NAN,NAN,13.48126,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10592
1721568600000,2024-21-07,09:30:00 34200000,18.54254,44011,15.78356,NAN,8.51292,107.6942,8.196828,-69.11176,2.516645,0.6291613,NAN,NAN,13.41707,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10592
1721569500000,2024-21-07,09:45:00 35100000,18.13088,44692.7,15.78399,NAN,8.654645,108.9934,8.197152,-69.03948,2.364889,0.5912222,NAN,NAN,13.50468,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10592
1721570400000,2024-21-07,10:00:00 36000000,17.24028,45214.71,12.6264,NAN,9.034128,112.0801,8.223391,-70.33161,2.372039,0.5930097,NAN,NAN,13.44965,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10592
1721571300000,2024-21-07,10:15:00 36900000,17.36292,44598.8,15.783,NAN,8.403086,104.2069,8.183635,-68.07716,2.188332,0.5470831,NAN,NAN,13.45255,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1721572200000,2024-21-07,10:30:00 37800000,17.11428,44844.64,15.78482,NAN,8.418368,104.0312,8.178943,-67.75264,1.965865,0.4914662,NAN,NAN,13.48995,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1721573100000,2024-21-07,10:45:00 38700000,16.95301,45481.68,15.78449,NAN,8.997182,111.1277,8.19648,-68.71992,2.685571,0.6713927,NAN,NAN,13.46896,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1721574000000,2024-21-07,11:00:00 39600000,17.25966,17120.32,15.78476,NAN,8.785693,109.0844,8.210366,-69.5928,1.928007,0.4820018,NAN,NAN,13.46461,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1721574900000,2024-21-07,11:15:00 40500000,16.92576,45796.2,15.78563,NAN,9.000903,111.2754,8.187731,-68.21267,2.17795,0.5444876,NAN,NAN,13.47764,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10603
1721575800000,2024-21-07,11:30:00 41400000,16.79713,45818.24,15.78564,NAN,9.175548,113.155,8.2005,-68.9148,2.144331,0.5360826,NAN,NAN,13.45014,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10603
1721576700000,2024-21-07,11:45:00 42300000,16.48944,45998.96,15.78681,NAN,9.292402,113.9995,8.207568,-69.24809,2.554744,0.6386859,NAN,NAN,13.45641,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10603
1721577600000,2024-21-07,12:00:00 43200000,16.42549,46018.66,12.63087,NAN,9.291905,113.8804,8.232762,-70.67734,1.630247,0.4075619,NAN,NAN,13.44652,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10603
1721578500000,2024-21-07,12:15:00 44100000,15.77688,46323.98,15.78732,NAN,9.031138,109.3998,8.181332,-67.57671,2.09956,0.52489,NAN,NAN,13.45279,28,44.10975,,,,,,,,,,,,,,,,,,,-69.10597
1721579400000,2024-21-07,12:30:00 45000000,15.4276,46650.63,15.78709,NAN,9.086381,109.4611,8.177724,-67.28894,2.56065,0.6401625,NAN,NAN,13.45375,28,44.10975,,,,,,,,,,,,,,,,,,,-69.10597
1721580300000,2024-21-07,12:45:00 45900000,15.139,46856.5,15.7861,NAN,9.096734,109.0512,8.173169,-66.96135,1.734095,0.4335237,NAN,NAN,13.44531,28,44.10975,,,,,,,,,,,,,,,,,,,-69.10597
1721581200000,2024-21-07,01:00:00 46800000,15.02574,46858.57,12.62611,NAN,9.119526,109.1212,8.19967,-68.44717,1.723769,0.4309423,NAN,NAN,13.44845,28,44.10975,,,,,,,,,,,,,,,,,,,-69.10597
1721582100000,2024-21-07,01:15:00 47700000,14.86235,47056.8,15.78474,NAN,9.124279,108.8696,8.170519,-66.74602,1.661615,0.4154037,NAN,NAN,13.45376,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1721583000000,2024-21-07,01:30:00 48600000,14.83239,47088.98,15.78527,NAN,9.129766,108.8837,8.170796,-66.75487,1.403499,0.3508746,NAN,NAN,13.45375,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1721583900000,2024-21-07,01:45:00 49500000,14.5625,47246.64,15.78466,NAN,9.079987,107.7792,8.162305,-66.20889,1.882991,0.4707478,NAN,NAN,13.44531,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1721584800000,2024-21-07,02:00:00 50400000,14.18133,20808.49,15.78366,NAN,9.063381,106.7873,8.186006,-67.46913,1.41036,0.3525901,NAN,NAN,13.4359,29,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1721585700000,2024-21-07,02:15:00 51300000,14.15931,47350.67,15.78563,NAN,9.056898,106.6669,8.163552,-66.18675,1.227977,0.3069942,NAN,NAN,13.43831,29,44.10997,,,,,,,,,,,,,,,,,,,-69.10591
1721586600000,2024-21-07,02:30:00 52200000,14.09422,47376.88,15.78557,NAN,9.079302,106.8015,8.165423,-66.27814,1.066054,0.2665135,NAN,NAN,13.43324,29,44.10997,,,,,,,,,,,,,,,,,,,-69.10591
1721587500000,2024-21-07,02:45:00 53100000,13.99444,47441.95,15.78696,NAN,9.124084,107.1395,8.168672,-66.4399,1.533423,0.3833557,NAN,NAN,13.42793,29,44.10997,,,,,,,,,,,,,,,,,,,-69.10591
1721588400000,2024-21-07,03:00:00 54000000,14.41487,47336.77,12.62987,NAN,9.175139,108.6346,8.193279,-67.9373,1.491286,0.3728215,NAN,NAN,13.41007,29,44.10997,,,,,,,,,,,,,,,,,,,-69.10591
1721589300000,2024-21-07,03:15:00 54900000,14.31297,47360.85,15.78681,NAN,9.117346,107.7224,8.168105,-66.48151,1.341696,0.3354239,NAN,NAN,13.42914,29,44.10992,,,,,,,,,,,,,,,,,,,-69.10592
1721590200000,2024-21-07,03:30:00 55800000,14.70694,47220.18,15.78699,NAN,9.092125,108.2195,8.172066,-66.79749,1.345609,0.3364022,NAN,NAN,13.42962,29,44.10992,,,,,,,,,,,,,,,,,,,-69.10592
1721591100000,2024-21-07,03:45:00 56700000,15.04324,47050.1,15.78599,NAN,9.071158,108.6304,8.176888,-67.15192,1.433158,0.3582896,NAN,NAN,13.43083,29,44.10992,,,,,,,,,,,,,,,,,,,-69.10592
1721592000000,2024-21-07,04:00:00 57600000,15.22094,46955.12,12.62785,NAN,9.232016,110.9568,8.215302,-69.38586,1.381699,0.3454248,NAN,NAN,13.42455,28,44.10992,,,,,,,,,,,,,,,,,,,-69.10592
1721592900000,2024-21-07,04:15:00 58500000,15.71063,47075.86,15.78129,NAN,9.337967,113.3304,8.195724,-68.38275,1.644685,0.4111713,NAN,NAN,13.41707,28,44.1099,,,,,,,,,,,,,,,,,,,-69.10593
1721593800000,2024-21-07,04:30:00 59400000,16.1225,46946.44,15.78302,NAN,9.540553,116.6804,8.21736,-69.72073,1.846285,0.4615713,NAN,NAN,13.42865,28,44.1099,,,,,,,,,,,,,,,,,,,-69.10593
1721594700000,2024-21-07,04:45:00 60300000,16.62267,46662.43,15.78249,NAN,9.486235,117.0174,8.219265,-69.94968,2.177969,0.5444923,NAN,NAN,13.42793,28,44.1099,,,,,,,,,,,,,,,,,,,-69.10593
1721595600000,2024-21-07,05:00:00 61200000,16.72774,46441.79,12.62399,NAN,9.337587,115.3375,8.236932,-70.99052,2.551323,0.6378309,NAN,NAN,13.40741,28,44.1099,,,,,,,,,,,,,,,,,,,-69.10593
1721596500000,2024-21-07,05:15:00 62100000,16.8202,46394.22,15.78243,NAN,9.338013,115.5125,8.214552,-69.72784,2.245762,0.5614405,NAN,NAN,13.43083,28,44.10996,,,,,,,,,,,,,,,,,,,-69.10583
1721597400000,2024-21-07,05:30:00 63000000,16.99002,46298.57,15.7815,NAN,9.383054,116.4027,8.220887,-70.13254,2.631879,0.6579697,NAN,NAN,13.42455,28,44.10996,,,,,,,,,,,,,,,,,,,-69.10583
1721598300000,2024-21-07,05:45:00 63900000,16.93732,46210.94,15.78333,NAN,9.37516,116.1419,8.220917,-70.12184,2.572821,0.6432053,NAN,NAN,13.42069,28,44.10996,,,,,,,,,,,,,,,,,,,-69.10583
1721599200000,2024-21-07,06:00:00 64800000,16.87869,45984.98,12.63054,NAN,9.284792,114.837,8.23954,-71.17709,3.304342,0.8260854,NAN,NAN,13.39462,28,44.10996,,,,,,,,,,,,,,,,,,,-69.10583
1721600100000,2024-21-07,06:15:00 65700000,16.76735,46149.55,15.78938,NAN,9.321456,115.0717,8.216052,-69.80179,3.273833,0.8184583,NAN,NAN,13.41055,28,44.11008,,,,,,,,,,,,,,,,,,,-69.10586
1721601000000,2024-21-07,06:30:00 66600000,16.84186,46086.56,15.79122,NAN,9.278984,114.6753,8.213453,-69.6702,4.094055,1.023514,NAN,NAN,13.40476,28,44.11008,,,,,,,,,,,,,,,,,,,-69.10586
1721601900000,2024-21-07,06:45:00 67500000,17.00309,45988.59,15.79137,NAN,9.326702,115.5737,8.221584,-70.17563,4.032657,1.008164,NAN,NAN,13.39244,28,44.11008,,,,,,,,,,,,,,,,,,,-69.10586
1721602800000,2024-21-07,07:00:00 68400000,17.101,45808.47,12.63249,NAN,9.336301,115.8571,8.24982,-71.82227,4.100326,1.025081,NAN,NAN,13.35938,28,44.11008,,,,,,,,,,,,,,,,,,,-69.10586
1721603700000,2024-21-07,07:15:00 69300000,17.09248,45783.66,15.79097,NAN,9.381602,116.3535,8.234565,-70.94289,4.322487,1.080622,NAN,NAN,13.349,28,44.10989,,,,,,,,,,,,,,,,,,,-69.10596
1721604600000,2024-21-07,07:30:00 70200000,17.23766,45752.58,15.79249,NAN,9.294091,115.5845,8.231993,-70.83115,4.378023,1.094506,NAN,NAN,13.33356,28,44.10989,,,,,,,,,,,,,,,,,,,-69.10596
1721605500000,2024-21-07,07:45:00 71100000,17.57483,45438.34,15.79248,NAN,9.28338,116.0512,8.244025,-71.6058,3.838006,0.9595016,NAN,NAN,13.32776,28,44.10989,,,,,,,,,,,,,,,,,,,-69.10596
1721606400000,2024-21-07,08:00:00 72000000,18.29653,44898.7,12.63669,NAN,9.354115,118.2942,8.281573,-73.95081,3.653573,0.9133933,NAN,NAN,13.27491,28,44.10989,,,,,,,,,,,,,,,,,,,-69.10596
1721607300000,2024-21-07,08:15:00 72900000,18.43728,44875.29,15.79788,NAN,9.3322,118.3103,8.258198,-72.6361,4.142845,1.035711,NAN,NAN,13.28867,28,44.10986,,,,,,,,,,,,,,,,,,,-69.10587
1721608200000,2024-21-07,08:30:00 73800000,18.01204,44688.18,15.79932,NAN,9.25779,116.3273,8.247188,-71.89579,3.378654,0.8446636,NAN,NAN,13.26791,28,44.10986,,,,,,,,,,,,,,,,,,,-69.10587
1721609100000,2024-21-07,08:45:00 74700000,17.95547,44632.42,15.801,NAN,9.220564,115.7005,8.2448,-71.744,3.373263,0.8433158,NAN,NAN,13.2737,28,44.10986,,,,,,,,,,,,,,,,,,,-69.10587
1721610000000,2024-21-07,09:00:00 75600000,18.03691,44378.61,12.64365,NAN,9.186354,115.3618,8.268249,-73.11586,3.203682,0.8009206,NAN,NAN,13.25511,27,44.10986,,,,,,,,,,,,,,,,,,,-69.10587
1721610900000,2024-21-07,09:15:00 76500000,17.95831,44142.9,15.80711,NAN,9.137088,114.4192,8.236134,-71.24522,3.597435,0.8993589,NAN,NAN,13.26815,27,44.10993,,,,,,,,,,,,,,,,,,,-69.10596
1721611800000,2024-21-07,09:30:00 77400000,18.05881,43848.5,15.80843,NAN,9.093788,113.9556,8.233636,-71.12588,3.179097,0.7947742,NAN,NAN,13.25752,27,44.10993,,,,,,,,,,,,,,,,,,,-69.10596
1721612700000,2024-21-07,09:45:00 78300000,18.18176,43597.74,15.80933,NAN,9.047233,113.5132,8.231247,-71.018,3.333878,0.8334696,NAN,NAN,13.26935,27,44.10993,,,,,,,,,,,,,,,,,,,-69.10596
1721613600000,2024-21-07,10:00:00 79200000,18.20428,43433.77,12.65019,NAN,9.016083,113.1137,8.250777,-72.14992,3.193681,0.7984204,NAN,NAN,13.2428,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10596
1721614500000,2024-21-07,10:15:00 80100000,18.311,43355.98,15.81135,NAN,8.996461,113.0356,8.228594,-70.89643,3.148788,0.7871971,NAN,NAN,13.26573,28,44.10991,,,,,,,,,,,,,,,,,,,-69.10594
1721615400000,2024-21-07,10:30:00 81000000,18.34022,43307.8,15.81079,NAN,8.983504,112.9135,8.227323,-70.83014,3.175325,0.7938313,NAN,NAN,13.26138,28,44.10991,,,,,,,,,,,,,,,,,,,-69.10594
1721616300000,2024-21-07,10:45:00 81900000,18.32082,43301.46,15.81165,NAN,8.96671,112.6614,8.225868,-70.74139,3.106949,0.7767372,NAN,NAN,13.26138,28,44.10991,,,,,,,,,,,,,,,,,,,-69.10594
1721617200000,2024-21-07,11:00:00 82800000,18.32685,43284.39,12.64744,NAN,8.977536,112.8094,8.249728,-72.11993,3.06962,0.7674049,NAN,NAN,13.22832,28,44.10991,,,,,,,,,,,,,,,,,,,-69.10594
1721618100000,2024-21-07,11:15:00 83700000,18.15866,43721.46,15.81069,NAN,9.037197,113.397,8.224291,-70.61128,3.105736,0.776434,NAN,NAN,13.26163,28,44.10991,,,,,,,,,,,,,,,,,,,-69.10596
1721619000000,2024-21-07,11:30:00 84600000,18.21421,43613.49,15.81247,NAN,8.94623,112.3308,8.223385,-70.57246,2.992522,0.7481306,NAN,NAN,13.25849,28,44.10991,,,,,,,,,,,,,,,,,,,-69.10596
1721619900000,2024-21-07,11:45:00 85500000,18.21479,43633.11,15.81344,NAN,8.955391,112.4483,8.222606,-70.52761,3.177652,0.7944129,NAN,NAN,13.23411,28,44.10991,,,,,,,,,,,,,,,,,,,-69.10596
1721620800000,2024-22-07,12:00:00 0,18.21707,43562.54,12.65305,NAN,8.950495,112.3622,8.246487,-71.90581,3.101357,0.7753393,NAN,NAN,13.23604,28,44.10991,,,,,,,,,,,,,,,,,,,-69.10596
1721621700000,2024-22-07,12:15:00 900000,18.21995,43527.3,15.81954,NAN,8.91368,111.8813,8.220997,-70.43593,2.982865,0.7457162,NAN,NAN,13.24208,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10593
1721622600000,2024-22-07,12:30:00 1800000,18.2364,43559.5,15.82125,NAN,8.950744,112.4029,8.221028,-70.44192,3.205139,0.8012848,NAN,NAN,13.23387,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10593
1721623500000,2024-22-07,12:45:00 2700000,18.19521,43690.42,15.82442,NAN,8.957825,112.4623,8.220768,-70.41689,2.976813,0.7442032,NAN,NAN,13.24208,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10593
1721624400000,2024-22-07,01:00:00 3600000,18.19673,43614.85,12.66181,NAN,8.934672,112.1568,8.241055,-71.58755,3.104769,0.7761922,NAN,NAN,13.23097,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10593
1721625300000,2024-22-07,01:15:00 4500000,18.22265,43124.81,15.82615,NAN,8.833151,110.692,8.222019,-70.49553,2.954001,0.7385002,NAN,NAN,13.24787,28,44.11003,,,,,,,,,,,,,,,,,,,-69.10591
1721626200000,2024-22-07,01:30:00 5400000,18.46018,42974.93,15.82641,NAN,8.784188,110.5122,8.22011,-70.44311,3.132528,0.783132,NAN,NAN,13.2288,28,44.11003,,,,,,,,,,,,,,,,,,,-69.10591
1721627100000,2024-22-07,01:45:00 6300000,18.67461,42581.5,15.82557,NAN,8.71401,109.8899,8.220824,-70.53596,3.042725,0.7606812,NAN,NAN,13.23991,28,44.11003,,,,,,,,,,,,,,,,,,,-69.10591
1721628000000,2024-22-07,02:00:00 7200000,18.70334,42490.18,12.66089,NAN,8.702367,109.7708,8.243737,-71.86671,3.146972,0.7867431,NAN,NAN,13.22639,28,44.11003,,,,,,,,,,,,,,,,,,,-69.10591
1721628900000,2024-22-07,02:15:00 8100000,18.71074,42575.23,15.82623,NAN,8.704865,109.8477,8.21752,-70.35339,3.069479,0.7673697,NAN,NAN,13.23363,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10596
1721629800000,2024-22-07,02:30:00 9000000,18.73047,42494.17,15.826,NAN,8.683524,109.574,8.218313,-70.40435,2.950497,0.7376242,NAN,NAN,13.24715,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10596
1721630700000,2024-22-07,02:45:00 9900000,18.74015,42524.63,15.82614,NAN,8.671169,109.4508,8.216294,-70.29005,2.919545,0.7298863,NAN,NAN,13.23653,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10596
1721631600000,2024-22-07,03:00:00 10800000,18.72639,20258.84,15.82741,NAN,8.683214,109.6149,8.234205,-71.32185,2.996804,0.7492009,NAN,NAN,13.21963,28,44.10993,,,,,,,,,,,,,,,,,,,-69.10596
1721632500000,2024-22-07,03:15:00 11700000,18.71382,42597.93,15.82878,NAN,8.668857,109.4079,8.214828,-70.19881,2.890007,0.7225018,NAN,NAN,13.23942,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10589
1721633400000,2024-22-07,03:30:00 12600000,18.71625,42576.17,15.82615,NAN,8.656859,109.2563,8.214844,-70.20049,3.050297,0.7625743,NAN,NAN,13.21215,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10589
1721634300000,2024-22-07,03:45:00 13500000,18.70589,42479.36,15.82632,NAN,8.618555,108.698,8.213705,-70.1322,3.123868,0.780967,NAN,NAN,13.2165,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10589
1721635200000,2024-22-07,04:00:00 14400000,18.66815,14479.86,15.8271,NAN,8.637201,108.9178,8.233018,-71.23895,3.150357,0.7875891,NAN,NAN,13.21167,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10589
1721636100000,2024-22-07,04:15:00 15300000,18.66918,42547.89,15.82736,NAN,8.610986,108.5606,8.211488,-69.99528,3.061197,0.7652991,NAN,NAN,13.21384,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10582
1721637000000,2024-22-07,04:30:00 16200000,18.65597,42555.16,15.83001,NAN,8.602451,108.4328,8.210476,-69.93363,2.972451,0.7431127,NAN,NAN,13.23701,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10582
1721637900000,2024-22-07,04:45:00 17100000,18.53901,42459.53,15.83114,NAN,8.520447,107.111,8.207454,-69.73102,2.600383,0.6500957,NAN,NAN,13.23339,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10582
1721638800000,2024-22-07,05:00:00 18000000,18.48947,42411.71,12.66529,NAN,8.497153,106.7228,8.230796,-71.06685,2.614949,0.6537372,NAN,NAN,13.21239,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10582
1721639700000,2024-22-07,05:15:00 18900000,18.51381,42331.97,15.83223,NAN,8.490534,106.6283,8.209371,-69.8357,2.936615,0.7341538,NAN,NAN,13.23749,28,44.10993,,,,,,,,,,,,,,,,,,,-69.1059
1721640600000,2024-22-07,05:30:00 19800000,18.46607,42306.55,15.83375,NAN,8.463109,106.1723,8.207898,-69.73934,3.012711,0.7531777,NAN,NAN,13.24184,28,44.10993,,,,,,,,,,,,,,,,,,,-69.1059
1721641500000,2024-22-07,05:45:00 20700000,18.41609,42254.77,15.83382,NAN,8.420854,105.5266,8.205976,-69.61642,2.871081,0.7177702,NAN,NAN,13.24691,28,44.10993,,,,,,,,,,,,,,,,,,,-69.1059
1721642400000,2024-22-07,06:00:00 21600000,18.38997,18286.32,15.83484,NAN,8.394443,105.1406,8.223577,-70.62601,2.624378,0.6560946,NAN,NAN,13.2457,28,44.10993,,,,,,,,,,,,,,,,,,,-69.1059
1721643300000,2024-22-07,06:15:00 22500000,18.39538,42225.86,15.83453,NAN,8.313151,104.1159,8.197013,-69.09412,2.875715,0.7189289,NAN,NAN,13.28336,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10591
1721644200000,2024-22-07,06:30:00 23400000,18.43238,42141.27,15.83626,NAN,8.369896,104.8721,8.204733,-69.54848,2.854656,0.7136639,NAN,NAN,13.28408,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10591
1721645100000,2024-22-07,06:45:00 24300000,18.46291,42079.48,15.83782,NAN,8.41622,105.4762,8.208022,-69.74568,2.375161,0.5937902,NAN,NAN,13.31184,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10591
1721646000000,2024-22-07,07:00:00 25200000,18.55078,14914.88,15.84083,NAN,8.471793,106.3279,8.233202,-71.221,2.463209,0.6158022,NAN,NAN,13.29953,29,44.10994,,,,,,,,,,,,,,,,,,,-69.10591
1721646900000,2024-22-07,07:15:00 26100000,18.61361,42018.39,15.84284,NAN,8.444767,106.1146,8.209441,-69.86361,2.300549,0.5751373,NAN,NAN,13.33452,29,44.10992,,,,,,,,,,,,,,,,,,,-69.10591
1721647800000,2024-22-07,07:30:00 27000000,18.68971,41784.98,15.84429,NAN,8.484939,106.6656,8.216465,-70.2877,2.077754,0.5194385,NAN,NAN,13.35165,29,44.10992,,,,,,,,,,,,,,,,,,,-69.10591
1721648700000,2024-22-07,07:45:00 27900000,18.70233,41724.5,15.84429,NAN,8.471624,106.5014,8.216062,-70.26749,2.083847,0.5209618,NAN,NAN,13.36203,29,44.10992,,,,,,,,,,,,,,,,,,,-69.10591
1721649600000,2024-22-07,08:00:00 28800000,18.73081,41687.69,12.67538,NAN,8.442498,106.1827,8.235641,-71.40587,2.003931,0.5009826,NAN,NAN,13.3478,29,44.10992,,,,,,,,,,,,,,,,,,,-69.10591
1721650500000,2024-22-07,08:15:00 29700000,18.79993,41677.73,15.84566,NAN,8.463827,106.5761,8.214617,-70.2075,1.782177,0.4455442,NAN,NAN,13.36903,29,44.10991,,,,,,,,,,,,,,,,,,,-69.1059
1721651400000,2024-22-07,08:30:00 30600000,18.96172,41516.44,15.84594,NAN,8.449636,106.6556,8.215712,-70.30961,1.775978,0.4439945,NAN,NAN,13.36613,29,44.10991,,,,,,,,,,,,,,,,,,,-69.1059
1721652300000,2024-22-07,08:45:00 31500000,19.08866,41441.41,15.84614,NAN,8.466716,107.0849,8.21438,-70.26315,1.779166,0.4447915,NAN,NAN,13.42889,29,44.10991,,,,,,,,,,,,,,,,,,,-69.1059
1721653200000,2024-22-07,09:00:00 32400000,19.09913,19887.3,15.84698,NAN,8.467769,107.1238,8.234065,-71.40471,1.642954,0.4107385,NAN,NAN,13.48513,29,44.10991,,,,,,,,,,,,,,,,,,,-69.1059
1721654100000,2024-22-07,09:15:00 33300000,19.12367,41497.46,15.84598,NAN,8.462136,107.1296,8.211721,-70.11801,1.632653,0.4081634,NAN,NAN,13.54088,29,44.10994,,,,,,,,,,,,,,,,,,,-69.10595
1721655000000,2024-22-07,09:30:00 34200000,19.08528,41492.89,15.8458,NAN,8.458785,107.0114,8.211884,-70.11801,1.436766,0.3591914,NAN,NAN,13.55006,29,44.10994,,,,,,,,,,,,,,,,,,,-69.10595
1721655900000,2024-22-07,09:45:00 35100000,19.06425,41499.48,15.84239,NAN,8.473156,107.1495,8.213236,-70.19097,1.426328,0.356582,NAN,NAN,13.48657,29,44.10994,,,,,,,,,,,,,,,,,,,-69.10595
1721656800000,2024-22-07,10:00:00 36000000,19.15472,15899.4,15.84149,NAN,8.493361,107.6195,8.231795,-71.28716,1.519734,0.3799334,NAN,NAN,13.49357,28,44.10994,,,,,,,,,,,,,,,,,,,-69.10595
1721657700000,2024-22-07,10:15:00 36900000,19.16185,41681.14,15.84116,NAN,8.520551,108.0305,8.209614,-70.00478,1.707553,0.4268883,NAN,NAN,13.4803,28,44.10996,,,,,,,,,,,,,,,,,,,-69.10591
1721658600000,2024-22-07,10:30:00 37800000,19.09215,41809.36,15.84328,NAN,8.501448,107.7057,8.205553,-69.75319,1.621827,0.4054567,NAN,NAN,13.46896,28,44.10996,,,,,,,,,,,,,,,,,,,-69.10591
1721659500000,2024-22-07,10:45:00 38700000,19.1156,41830.8,15.84189,NAN,8.517021,107.9628,8.206553,-69.81683,1.811094,0.4527736,NAN,NAN,13.47427,28,44.10996,,,,,,,,,,,,,,,,,,,-69.10591
1721660400000,2024-22-07,11:00:00 39600000,19.09418,41742.48,12.67176,NAN,8.516121,107.9048,8.227006,-70.99522,1.737849,0.4344624,NAN,NAN,13.46896,29,44.10996,,,,,,,,,,,,,,,,,,,-69.10591
