"TOA5","Wynken","CR300","36592","CR300-CELL210.Std.11.02","CPU:wynken.250612.dld","31946","Ai1"
"TIMESTAMP","RECORD","BatteryVoltage","InternalTemperature","InternalHumidity","CurrentAverage","CurrentMaximum","SensorHoldPowerOn","ProcessingTime","SerialNumber","DataloggerOSVersion","Ai1OSVersion","ProgramSignature","ProgramCounter","StartUpCode","WatchdogErrors","SkippedScans","MemoryFree","CellUsageToday","CellUsageThisMonth","CellRSSI","CellNetBand","Latitude","Longitude","GPSSatellitesInView","Pressure_mH2O","ReadAttempts_Max"
"2025-06-13 02:00:00",18,13.22,15.45,44,70.99,71,0,422,36592,11.02,0.75,31946,13108,0,0,18,29440,130.4,15237,-83,13,44.04325,-68.89214,4,-0.025,1
"2025-06-13 03:00:00",19,13.21,15.33,44,62.01,69,0,413,36592,11.02,0.75,31946,13828,0,0,19,29440,194.2,15301,-89,4,44.04321,-68.89221,4,-0.018,1
"2025-06-13 04:00:00",20,13.21,15.03,45,68.97,69,0,413,36592,11.02,0.75,31946,14548,0,0,20,29440,256.1,15363,-75,13,44.04327,-68.89213,4,-0.016,1
"2025-06-13 05:00:00",21,13.23,14.94,45,48.98,49,0,421,36592,11.02,0.75,31946,15268,0,0,21,29440,318.8,15425,-83,13,44.04328,-68.89216,5,-0.01,1
"2025-06-13 06:00:00",22,13.32,16.09,44,33.92,34,0,414,36592,11.02,0.75,31946,15988,0,0,22,29440,383.3,15490,-83,13,44.04342,-68.89198,4,-0.005,1
"2025-06-13 07:00:00",23,13.56,17.88,43,-22.25,-22,0,420,36592,11.02,0.75,31946,16708,0,0,23,29440,444.7,15551,-73,13,44.04332,-68.89212,5,0.001,1
"2025-06-13 08:00:00",24,13.61,18.43,42,-200,-193,0,421,36592,11.02,0.75,31946,17428,0,0,24,29440,509.2,15616,-79,13,44.04332,-68.89228,4,0.012,1
"2025-06-13 09:00:00",25,13.78,19.6,42,-193,-183,0,413,36592,11.02,0.75,31946,18148,0,0,25,29440,575.4,15682,-81,13,44.04329,-68.89226,5,0.02,1
"2025-06-13 10:00:00",26,13.74,19.76,42,-182.9,-80,0,420,36592,11.02,0.75,31946,18868,0,0,26,29440,643,15750,-77,13,44.0433,-68.89221,4,0.023,1
"2025-06-13 11:00:00",27,13.72,20.71,42,-79.96,-53,0,414,36592,11.02,0.75,31946,19588,0,0,27,29440,708,15815,-77,13,44.04333,-68.89225,4,0.036,1
"2025-06-13 12:00:00",28,13.69,22.77,42,-52.97,-33,0,420,36592,11.02,0.75,31946,20308,0,0,28,29440,773.8,15880,-75,13,44.04342,-68.89223,4,0.039,1
"2025-06-13 13:00:00",29,13.64,24.45,42,-32.99,-23,0,413,36592,11.02,0.75,31946,21028,0,0,29,29440,837,15943,-77,13,44.04333,-68.8922,4,0.039,1
"2025-06-13 14:00:00",30,13.65,21.5,43,-23.05,-23,0,413,36592,11.02,0.75,31946,21748,0,0,30,29440,897,16004,-75,13,44.04329,-68.89216,4,0.04,1
"2025-06-13 15:00:00",31,13.66,20.82,42,-57.99,-52,0,414,36592,11.02,0.75,31946,22468,0,0,31,29440,959,16066,-73,13,44.04333,-68.89218,5,0.041,1
"2025-06-13 16:00:00",32,13.69,20.14,42,-51.99,-46,0,420,36592,11.02,0.75,31946,23188,0,0,32,29440,1019,16125,-87,4,44.04332,-68.89217,5,0.041,1
"2025-06-13 17:00:00",33,13.69,20.27,42,-45.98,-34,0,414,36592,11.02,0.75,31946,23908,0,0,33,29440,1082,16189,-85,4,44.04331,-68.89219,5,0.041,1
"2025-06-13 18:00:00",34,13.72,18.91,42,-34,-33,0,413,36592,11.02,0.75,31946,24628,0,0,34,29440,1139,16246,-89,4,44.04337,-68.89211,5,0.045,1
"2025-06-13 19:00:00",35,13.72,18.56,42,-33.02,-33,0,413,36592,11.02,0.75,31946,25348,0,0,35,29440,1194,16300,-75,13,44.0433,-68.8921,4,0.045,1
"2025-06-13 20:00:00",36,13.68,16.64,43,-49.94,-6,0,413,36592,11.02,0.75,31946,26068,0,0,36,29440,1250,16357,-77,13,44.0433,-68.8921,4,0.048,1
"2025-06-13 21:00:00",37,13.41,15.38,44,-5.971,15,0,414,36592,11.02,0.75,31946,26788,0,0,37,29440,1312,16419,-77,13,44.04336,-68.89219,5,0.048,1
"2025-06-13 22:00:00",38,13.24,15.29,44,15.05,51,0,421,36592,11.02,0.75,31946,27508,0,0,38,29440,1374,16480,-77,13,44.04337,-68.89229,4,0.048,1
"2025-06-13 23:00:00",39,13.23,15.16,45,50.96,51,0,421,36592,11.02,0.75,31946,28228,0,0,39,29440,1436,16543,-79,13,44.04334,-68.89219,5,0.049,1
"2025-06-14 00:00:00",40,13.22,14.64,44,24.99,25,0,414,36592,11.02,0.75,31946,28948,0,0,40,29440,0,16608,-79,13,44.04336,-68.89218,5,0.051,1
"2025-06-14 01:00:00",41,13.22,14.62,45,18.98,19,0,414,36592,11.02,0.75,31946,29668,0,0,41,29440,63.57,16672,-81,13,"NAN","NAN",4,0.052,1
"2025-06-14 02:00:00",42,13.22,14.98,45,8.02,19,0,420,36592,11.02,0.75,31946,30388,0,0,42,29440,125.8,16734,-73,13,44.04331,-68.89218,5,0.054,1
"2025-06-14 03:00:00",43,13.22,14.92,45,19.03,40,0,422,36592,11.02,0.75,31946,31108,0,0,43,29440,191,16799,-77,13,44.04325,-68.8922,4,0.054,1
"2025-06-14 04:00:00",44,13.19,14.79,45,40.07,87,0,414,36592,11.02,0.75,31946,31828,0,0,44,29440,260.8,16869,-81,13,"NAN","NAN",4,0.054,1
"2025-06-14 05:00:00",45,13.2,14.64,44,87,87,0,414,36592,11.02,0.75,31946,32548,0,0,45,29440,328,16936,-85,13,44.04329,-68.89216,5,0.054,1
"2025-06-14 06:00:00",46,13.23,15.22,44,77.88,78,0,420,36592,11.02,0.75,31946,33268,0,0,46,29440,393.9,17002,-73,13,44.0433,-68.89214,5,0.054,1
"2025-06-14 07:00:00",47,13.23,15,44,-8.96,22,0,414,36592,11.02,0.75,31946,33988,0,0,47,29440,456.6,17065,-77,13,44.04333,-68.89223,7,0.054,1
"2025-06-14 08:00:00",48,13.29,15.48,44,21.91,22,0,414,36592,11.02,0.75,31946,34708,0,0,48,29440,520.3,17128,-73,13,44.0433,-68.89228,4,0.058,1
"2025-06-14 09:00:00",49,13.41,15.66,43,-43.08,-43,0,413,36592,11.02,0.75,31946,35428,0,0,49,29440,587.3,17196,-75,13,"NAN","NAN",4,0.063,1
"2025-06-14 10:00:00",50,13.4,16,43,-103.9,-64,0,414,36592,11.02,0.75,31946,36148,0,0,50,29440,652.2,17260,-75,13,"NAN","NAN",4,0.065,1
"2025-06-14 11:00:00",51,13.39,16.12,43,-64,-64,0,414,36592,11.02,0.75,31946,36868,0,0,51,29440,722.5,17331,-75,13,44.04337,-68.89225,4,0.066,1
"2025-06-14 12:00:00",52,13.38,15.6,44,-63.99,-57,0,421,36592,11.02,0.75,31946,37588,0,0,52,29440,790.2,17398,-75,13,44.04329,-68.89217,5,0.066,1
"2025-06-14 13:00:00",53,13.38,15.71,44,-56.96,-27,0,421,36592,11.02,0.75,31946,38308,0,0,53,29440,856,17464,-75,13,"NAN","NAN",4,0.066,1
"2025-06-14 14:00:00",54,13.59,16.59,43,-27.23,-27,0,414,36592,11.02,0.75,31946,39028,0,0,54,29440,920,17528,-71,13,44.04334,-68.8922,5,0.067,1
"2025-06-14 15:00:00",55,13.77,18.92,43,-193.8,-66,0,414,36592,11.02,0.75,31946,39748,0,0,55,29440,982,17590,-75,13,44.04336,-68.89217,4,0.067,5
"2025-06-14 16:00:00",56,13.75,19.42,43,-65.99,-58,0,414,36592,11.02,0.75,31946,40468,0,0,56,29440,1047,17655,-73,13,44.04332,-68.89217,4,0.067,5
"2025-06-14 17:00:00",57,13.74,19.07,42,-57.97,-38,0,414,36592,11.02,0.75,31946,41188,0,0,57,29440,1116,17724,-77,13,44.04333,-68.89217,5,0.067,1
"2025-06-14 18:00:00",58,13.74,18.96,43,-38.02,-38,0,414,36592,11.02,0.75,31946,41908,0,0,58,29440,1184,17792,-75,13,44.04333,-68.89214,4,0.067,1
"2025-06-14 19:00:00",59,13.71,19.56,42,-51.99,-45,0,413,36592,11.02,0.75,31946,42628,0,0,59,29440,1250,17858,-75,13,44.04325,-68.89216,4,0.063,1
"2025-06-14 20:00:00",60,13.66,16.17,43,-44.98,-27,0,420,36592,11.02,0.75,31946,43348,0,0,60,29440,1320,17928,-75,13,44.04334,-68.89224,4,0.063,1
"2025-06-14 21:00:00",61,13.35,14.46,44,-26.9,42,0,414,36592,11.02,0.75,31946,44068,0,0,61,29440,1385,17994,-75,13,44.04342,-68.8922,4,0.063,1
"2025-06-14 22:00:00",62,13.23,14.56,43,41.98,42,0,422,36592,11.02,0.75,31946,44788,0,0,62,29440,1451,18059,-75,13,44.04336,-68.89222,7,0.063,1
"2025-06-14 23:00:00",63,13.21,13.52,44,28.98,29,0,414,36592,11.02,0.75,31946,45508,0,0,63,29440,1518,18126,-73,4,44.0434,-68.89214,4,0.064,1
"2025-06-15 00:00:00",64,13.21,12.86,44,11.02,25,0,421,36592,11.02,0.75,31946,46228,0,0,64,29440,0,18190,-77,13,44.04335,-68.89223,4,0.064,1
"2025-06-15 01:00:00",65,13.21,12.49,44,25.02,39,0,421,36592,11.02,0.75,31946,46948,0,0,65,29440,61.75,18252,-81,13,44.04333,-68.89221,5,0.064,1
"2025-06-15 02:00:00",66,13.21,12.16,44,39.01,44,0,414,36592,11.02,0.75,31946,47668,0,0,66,29440,127.6,18318,-77,13,44.04331,-68.89219,4,0.065,1
"2025-06-15 03:00:00",67,13.19,12.1,45,44.01,53,0,413,36592,11.02,0.75,31946,48388,0,0,67,29440,189.3,18380,-91,4,44.04329,-68.89217,6,0.065,1
"2025-06-15 04:00:00",68,13.2,11.86,44,52.98,53,0,421,36592,11.02,0.75,31946,49108,0,0,68,29440,251.7,18442,-91,4,44.04332,-68.89224,5,0.065,1
"2025-06-15 05:00:00",69,13.19,11.81,44,38,41,0,421,36592,11.02,0.75,31946,49828,0,0,69,29440,312.6,18503,-91,4,44.04338,-68.8922,4,0.065,1
"2025-06-15 06:00:00",70,13.44,14.66,43,40.81,41,0,419,36592,11.02,0.75,31946,50548,0,0,70,29440,372.9,18563,0,4,44.04329,-68.89217,6,0.065,1
"2025-06-15 07:00:00",71,13.51,16.14,43,-96.1,-96,0,414,36592,11.02,0.75,31946,51268,0,0,71,29440,441.8,18632,-79,13,44.04329,-68.89212,5,0.07,1
"2025-06-15 08:00:00",72,13.73,18.87,42,-143.9,-85,0,414,36592,11.02,0.75,31946,51988,0,0,72,29440,501.8,18692,-79,13,44.04333,-68.89223,5,0.071,1
"2025-06-15 09:00:00",73,13.76,18.53,42,-85,-65,0,413,36592,11.02,0.75,31946,52708,0,0,73,29440,564.4,18755,-81,13,44.04331,-68.89224,4,0.073,1
"2025-06-15 10:00:00",74,13.72,20.87,41,-65.01,-65,0,414,36592,11.02,0.75,31946,53428,0,0,74,29440,634.5,18825,-77,13,44.0433,-68.89225,4,0.075,1
"2025-06-15 11:00:00",75,13.72,20.72,42,-69.98,-52,0,414,36592,11.02,0.75,31946,54148,0,0,75,29440,699.4,18890,-77,13,44.04335,-68.89217,4,0.079,1
"2025-06-15 12:00:00",76,13.72,19.86,42,-52,-49,0,413,36592,11.02,0.75,31946,54868,0,0,76,29440,766.4,18957,-79,13,44.04338,-68.89217,4,0.079,1
"2025-06-15 13:00:00",77,13.71,19.36,43,-48.97,-25,0,422,36592,11.02,0.75,31946,55588,0,0,77,29440,836,19027,-77,13,44.04335,-68.89212,5,0.083,1
"2025-06-15 14:00:00",78,13.71,19.61,42,-25.03,-25,0,420,36592,11.02,0.75,31946,56308,0,0,78,29440,904,19094,-79,13,44.04336,-68.89238,4,0.083,1
"2025-06-15 15:00:00",79,13.72,19.8,42,-43.01,-43,0,414,36592,11.02,0.75,31946,57028,0,0,79,29440,972,19162,-79,13,44.04336,-68.89217,4,0.083,1
"2025-06-15 16:00:00",80,13.72,20.31,42,-48.98,-38,0,421,36592,11.02,0.75,31946,57748,0,0,80,29440,1037,19227,-87,4,44.04335,-68.89214,4,0.083,1
"2025-06-15 17:00:00",81,13.71,20.33,42,-37.99,-34,0,414,36592,11.02,0.75,31946,58468,0,0,81,29440,1101,19291,-79,13,44.04333,-68.89217,5,0.076,1
"2025-06-15 18:00:00",82,13.71,20.26,42,-34,-34,0,414,36592,11.02,0.75,31946,59188,0,0,82,29440,1166,19357,-79,13,44.04335,-68.89213,6,0.076,1
"2025-06-15 19:00:00",83,13.71,19.66,43,-37.01,-37,0,422,36592,11.02,0.75,31946,59908,0,0,83,29440,1229,19420,-77,13,44.04342,-68.89212,4,0.072,1
"2025-06-15 20:00:00",84,13.64,16.97,43,-42.79,109,0,421,36592,11.02,0.75,31946,60628,0,0,84,29440,1290,19480,-73,13,44.04338,-68.89214,4,0.072,1
"2025-06-15 21:00:00",85,13.36,15.69,43,108.9,109,0,421,36592,11.02,0.75,31946,61348,0,0,85,29440,1354,19545,-75,13,44.04339,-68.8922,6,0.072,1
"2025-06-15 22:00:00",86,13.23,14.57,44,5.057,46,0,414,36592,11.02,0.75,31946,62068,0,0,86,29440,1414,19605,-73,13,44.04328,-68.89227,4,0.071,1
"2025-06-15 23:00:00",87,13.2,14.12,44,45.98,46,0,421,36592,11.02,0.75,31946,62788,0,0,87,29440,1474,19664,-87,4,44.04338,-68.89221,4,0.071,1
"2025-06-16 00:00:00",88,13.18,14,44,32.03,57,0,413,36592,11.02,0.75,31946,63508,0,0,88,29440,0.139,19726,-79,13,44.04338,-68.89221,4,0.071,1
"2025-06-16 01:00:00",89,13.22,13.89,45,56.93,57,0,420,36592,11.02,0.75,31946,64228,0,0,89,29440,58.04,19784,-77,13,"NAN","NAN",4,0.071,1
"2025-06-16 02:00:00",90,13.21,13.84,45,10.02,23,0,413,36592,11.02,0.75,31946,64948,0,0,90,29440,120,19846,-79,13,44.04333,-68.89221,4,0.071,1
"2025-06-16 03:00:00",91,13.21,13.68,45,23.02,36,0,420,36592,11.02,0.75,31946,65668,0,0,91,29440,183.3,19909,-79,13,44.04336,-68.89216,5,0.071,1
"2025-06-16 04:00:00",92,13.18,13.61,44,36.05,74,0,420,36592,11.02,0.75,31946,66388,0,0,92,29440,249.2,19975,-77,13,44.04333,-68.89218,4,0.064,1
"2025-06-16 05:00:00",93,13.21,14.35,44,73.94,74,0,421,36592,11.02,0.75,31946,67108,0,0,93,29440,315.2,20041,0,13,44.04329,-68.89214,4,0.064,1
"2025-06-16 06:00:00",94,13.31,15.49,43,28.91,29,0,414,36592,11.02,0.75,31946,67828,0,0,94,29440,373.8,20100,-77,13,44.04327,-68.89219,6,0.064,1
"2025-06-16 07:00:00",95,13.39,15.72,44,-38.06,-38,0,413,36592,11.02,0.75,31946,68548,0,0,95,29440,431.3,20157,-91,4,44.04338,-68.89219,4,0.064,1
"2025-06-16 08:00:00",96,13.42,16.78,43,-78.03,-78,0,420,36592,11.02,0.75,31946,69268,0,0,96,29440,495.7,20222,-79,13,44.04328,-68.89223,6,0.065,1
"2025-06-16 09:00:00",97,13.5,17.89,43,-99,-99,0,414,36592,11.02,0.75,31946,69988,0,0,97,29440,559.7,20286,-73,13,44.04328,-68.89221,4,0.073,1
"2025-06-16 10:00:00",98,13.63,17.88,43,-118.1,-118,0,421,36592,11.02,0.75,31946,70708,0,0,98,29440,620.7,20347,-77,13,44.04327,-68.89211,4,0.079,1
"2025-06-16 11:00:00",99,13.72,20.7,43,-184.8,-59,0,413,36592,11.02,0.75,31946,71428,0,0,99,29440,677.3,20403,-79,13,44.04331,-68.89224,8,0.082,1
"2025-06-16 12:00:00",100,13.71,20.71,42,-58.98,-42,0,421,36592,11.02,0.75,31946,72148,0,0,100,29440,735.5,20462,-75,13,44.04338,-68.89225,4,0.083,1
"2025-06-16 13:00:00",101,13.71,20.38,43,-42,-40,0,413,36592,11.02,0.75,31946,72868,0,0,101,29440,795.3,20521,-79,13,44.04338,-68.89227,5,0.083,1
"2025-06-16 14:00:00",102,13.71,20.83,43,-39.99,-30,0,414,36592,11.02,0.75,31946,73588,0,0,102,29440,859,20585,-81,13,44.04334,-68.89244,4,0.083,1
"2025-06-16 15:00:00",103,13.72,20.51,42,-30.04,-30,0,419,36592,11.02,0.75,31946,74308,0,0,103,29440,923,20649,-87,13,44.04334,-68.89218,4,0.083,1
"2025-06-16 16:00:00",104,13.71,20.44,42,-58.98,-43,0,414,36592,11.02,0.75,31946,75028,0,0,104,29440,984,20710,-73,13,44.04333,-68.89221,4,0.075,1
"2025-06-16 17:00:00",105,13.71,20.48,42,-42.99,-33,0,421,36592,11.02,0.75,31946,75748,0,0,105,29440,1049,20775,-77,13,"NAN","NAN",4,0.075,1
"2025-06-16 18:00:00",106,13.72,20.6,42,-33.01,-33,0,421,36592,11.02,0.75,31946,76468,0,0,106,29440,1110,20836,-77,13,"NAN","NAN",4,0.068,1
"2025-06-16 19:00:00",107,13.71,19.46,43,-38.99,-31,0,420,36592,11.02,0.75,31946,77188,0,0,107,29440,1175,20901,-77,13,44.04334,-68.89211,4,0.068,1
"2025-06-16 20:00:00",108,13.63,17.85,43,-30.95,6,0,420,36592,11.02,0.75,31946,77908,0,0,108,29440,1236,20963,-77,13,44.04327,-68.89217,4,0.068,1
"2025-06-16 21:00:00",109,13.32,16.41,44,6.044,38,0,414,36592,11.02,0.75,31946,78628,0,0,109,29440,1303,21029,-75,13,44.04333,-68.89222,5,0.068,1
"2025-06-16 22:00:00",110,13.24,16.05,43,37.94,38,0,421,36592,11.02,0.75,31946,79348,0,0,110,29440,1371,21097,-79,13,44.04333,-68.89222,5,0.062,1
"2025-06-16 23:00:00",111,13.19,16.12,43,-2.931,47,0,413,36592,11.02,0.75,31946,80068,0,0,111,29440,1440,21166,-79,13,44.04332,-68.89234,4,0.055,1
"2025-06-17 00:00:00",112,13.2,15.29,44,46.98,47,0,414,36592,11.02,0.75,31946,80788,0,0,112,29440,0,21228,-75,13,44.04337,-68.89229,4,0.055,1
"2025-06-17 01:00:00",113,13.18,14.87,44,34.01,40,0,414,36592,11.02,0.75,31946,81508,0,0,113,29440,66.57,21294,-79,13,44.04336,-68.89223,5,0.055,1
"2025-06-17 02:00:00",114,13.21,15.59,43,39.97,40,0,414,36592,11.02,0.75,31946,82228,0,0,114,29440,126.9,21354,-79,13,44.04329,-68.89214,4,0.055,1
"2025-06-17 03:00:00",115,13.21,14.59,45,15.99,16,0,421,36592,11.02,0.75,31946,82948,0,0,115,29440,188,21416,-77,13,44.04334,-68.89214,5,0.047,1
"2025-06-17 04:00:00",116,13.19,15.52,45,7.074,60,0,414,36592,11.02,0.75,31946,83668,0,0,116,29440,253.1,21481,-77,13,44.04329,-68.89214,4,0.047,1
"2025-06-17 05:00:00",117,13.21,15.55,44,59.98,60,0,414,36592,11.02,0.75,31946,84388,0,0,117,29440,316,21544,-79,13,44.04331,-68.8922,4,0.043,1
"2025-06-17 06:00:00",118,13.41,17.14,43,41.79,42,0,414,36592,11.02,0.75,31946,85108,0,0,118,29440,383.8,21611,-89,4,44.04331,-68.89217,4,0.043,1
"2025-06-17 07:00:00",119,13.45,19.31,42,-108,-108,0,414,36592,11.02,0.75,31946,85828,0,0,119,29440,445.4,21673,-91,4,44.04333,-68.89217,4,0.043,1
"2025-06-17 08:00:00",120,13.53,19.62,42,-115.1,-115,0,414,36592,11.02,0.75,31946,86548,0,0,120,29440,507.2,21735,-79,13,44.0433,-68.89219,4,0.047,1
"2025-06-17 09:00:00",121,13.68,21.09,42,-189.9,-92,0,413,36592,11.02,0.75,31946,87268,0,0,121,29440,560.6,21788,-77,13,44.04331,-68.89217,4,0.051,1
"2025-06-17 10:00:00",122,13.69,21.66,43,-92,-67,0,422,36592,11.02,0.75,31946,87988,0,0,122,29440,616.3,21844,-89,4,44.0433,-68.89214,4,0.051,1
