"TOA5","Wynken","CR300","36593","CR300-CELL210.Std.11.02","CPU:wynken.250709.dld","23228","Ai1"
"TIMESTAMP","RECORD","BatteryVoltage","InternalTemperature","InternalHumidity","CurrentAverage","CurrentMaximum","ProcessingTime","SerialNumber","DataloggerOSVersion","Ai1OSVersion","ProgramSignature","ProgramCounter","StartUpCode","WatchdogErrors","SkippedScans","MemoryFree","CellUsageToday","CellUsageThisMonth","CellRSSI","CellNetBand","Latitude","Longitude","GPSSatellitesInView","Pressure_mH2O","ReadAttempts_Max"
"TS","RN","Volts","°C","%","mA (-=Charge, +=Discharge)","mA (-=Charge, +=Discharge)","µS","","","","(0-65535)","Cycles","(0=Ok, -1=Power, -2=Watchdog)","Errors Since Compile","Scans Skipped","Bytes","kB","kB","dBm","","Decimal Degrees (N=+,S=-)","Decimal Degrees (E=+,W=-)","GPS Satellites visible","mH2O",""
"","","Smp","Smp","Smp","Avg:mA","Max:mA","Smp","Smp","Smp","Smp","Smp:0-65535)","Smp","Smp:0=Ok","Smp:Watchdog Errors Since Compile","Smp:Scans Skipped","Smp:Bytes","Smp:kB","Smp:kB","Smp:dBm","Smp:band","Smp","Smp","Smp","Smp","Max"
"2025-07-10 10:00:00",0,13.52,18.03,48,-0.362,0,204,36593,11.02,0.75,23228,162,-1,0,0,29480,3.536,4164,-77,13,44.31811,-68.92741,0,-13.01,0
"2025-07-10 11:00:00",1,13.67,19.63,44,-58.95,-21,204,36593,11.02,0.75,23228,882,-1,0,1,29480,56.51,4217,-77,13,44.04332,-68.89229,6,-13.01,1
"2025-07-10 12:00:00",2,13.72,19.42,44,-21,-21,204,36593,11.02,0.75,23228,1602,-1,0,2,29480,118,4278,-79,13,44.04336,-68.89226,4,-13.01,1
"2025-07-10 13:00:00",3,13.72,20.61,43,-24,-24,204,36593,11.02,0.75,23228,2322,-1,0,3,29480,179,4339,-77,13,44.04329,-68.89226,4,0.008,1
"2025-07-10 14:00:00",4,13.68,21.91,42,-25.93,25,210,36593,11.02,0.75,23228,3042,-1,0,4,29480,233.8,4394,-83,13,44.0433,-68.89223,5,0.018,1
"2025-07-10 15:00:00",5,13.69,20.74,43,24.96,25,204,36593,11.02,0.75,23228,3762,-1,0,5,29480,296,4456,-83,13,44.04331,-68.8922,7,0.018,1
"2025-07-10 16:00:00",6,13.69,21.74,42,-5.004,-5,204,36593,11.02,0.75,23228,4482,-1,0,6,29480,337.6,4498,-83,13,44.04334,-68.8922,5,0.018,1
"2025-07-10 17:00:00",7,13.69,20.42,43,-8.02,-8,204,36593,11.02,0.75,23228,5202,-1,0,7,29480,388.3,4549,0,4,44.04333,-68.89218,5,0.018,1
"2025-07-10 18:00:00",8,13.68,22.01,43,-24.94,16,203,36593,11.02,0.75,23228,5922,-1,0,8,29480,397.3,4558,-85,4,44.04333,-68.89233,5,0.014,1
"2025-07-10 19:00:00",9,13.61,20.24,43,16.05,49,203,36593,11.02,0.75,23228,6642,-1,0,9,29480,409.2,4569,-83,13,44.04335,-68.89235,4,0.014,1
"2025-07-10 20:00:00",10,13.4,19.22,43,49,51,204,36593,11.02,0.75,23228,7362,-1,0,10,29480,427.5,4588,-85,13,44.04333,-68.89231,4,0.013,1
"2025-07-10 21:00:00",11,13.26,18.08,44,51.04,78,204,36593,11.02,0.75,23228,8082,-1,0,11,29480,468.9,4629,-85,13,44.04335,-68.89224,5,0.013,1
"2025-07-10 22:00:00",12,13.24,17.81,44,77.94,78,203,36593,11.02,0.75,23228,8802,-1,0,12,29480,509.9,4670,-81,13,44.04333,-68.89228,4,0.007,1
"2025-07-10 23:00:00",13,13.23,17.6,44,36.09,103,203,36593,11.02,0.75,23228,9522,-1,0,13,29480,555.2,4716,-79,13,44.04332,-68.89227,4,0.007,1
"2025-07-11 00:00:00",14,13.22,16.89,45,103,103,203,36593,11.02,0.75,23228,10242,-1,0,14,29480,0.112,4760,-89,4,44.0433,-68.89224,5,0.007,1
"2025-07-11 01:00:00",15,13.23,16.78,44,103,103,203,36593,11.02,0.75,23228,10962,-1,0,15,29480,51.73,4812,-89,4,44.0433,-68.89223,5,0.007,1
"2025-07-11 02:00:00",16,13.22,16.67,44,70.04,98,204,36593,11.02,0.75,23228,11682,-1,0,16,29480,96.1,4856,-83,13,44.04333,-68.89219,5,0.007,1
"2025-07-11 03:00:00",17,13.23,16.69,44,97.9,98,203,36593,11.02,0.75,23228,12402,-1,0,17,29480,154.3,4914,-83,13,44.0433,-68.89222,4,0.007,1
"2025-07-11 04:00:00",18,13.21,16.64,44,61,63,203,36593,11.02,0.75,23228,13122,-1,0,18,29480,214.2,4974,-89,13,44.04329,-68.8922,4,0.002,1
"2025-07-11 05:00:00",19,13.22,17.02,43,62.97,63,204,36593,11.02,0.75,23228,13842,-1,0,19,29480,253.6,5014,-81,13,44.04329,-68.89226,4,0.002,1
"2025-07-11 06:00:00",20,13.2,16.68,44,44.07,96,204,36593,11.02,0.75,23228,14562,-1,0,20,29480,292.1,5052,0,13,44.04339,-68.89243,4,0.002,1
"2025-07-11 07:00:00",21,13.27,16.7,44,95.9,96,203,36593,11.02,0.75,23228,15282,-1,0,21,29480,299,5059,0,4,44.04331,-68.89233,4,0.002,1
"2025-07-11 08:00:00",22,13.31,17.51,44,12.99,13,210,36593,11.02,0.75,23228,16002,-1,0,22,29480,306.4,5067,0,4,44.04333,-68.89229,5,0.002,1
"2025-07-11 09:00:00",23,13.37,18.6,44,3.915,4,204,36593,11.02,0.75,23228,16722,-1,0,23,29480,315.7,5076,0,4,44.04332,-68.89228,4,0.005,1
"2025-07-11 10:00:00",24,13.47,19.31,43,-57.03,-57,204,36593,11.02,0.75,23228,17442,-1,0,24,29480,342.4,5103,-77,13,44.04337,-68.89231,4,0.017,1
"2025-07-11 11:00:00",25,13.49,20.2,43,-82,-77,203,36593,11.02,0.75,23228,18162,-1,0,25,29480,404.9,5165,-79,13,44.04336,-68.89225,5,0.017,1
"2025-07-11 12:00:00",26,13.67,21.12,42,-76.89,-1,210,36593,11.02,0.75,23228,18882,-1,0,26,29480,463.7,5224,-79,13,44.0433,-68.89221,6,0.017,1
"2025-07-11 13:00:00",27,13.66,23.29,42,-1,-1,204,36593,11.02,0.75,23228,19602,-1,0,27,29480,532.7,5293,-81,13,44.04332,-68.89226,4,0.017,1
"2025-07-11 14:00:00",28,13.65,23.1,42,-0.971,20,204,36593,11.02,0.75,23228,20322,-1,0,28,29480,560.5,5321,-83,13,44.04333,-68.89224,7,0.016,1
"2025-07-11 15:00:00",29,13.64,24.57,43,19.98,20,204,36593,11.02,0.75,23228,21042,-1,0,29,29480,619.6,5380,-83,13,44.04329,-68.89221,5,0.016,1
"2025-07-11 16:00:00",30,13.61,24.46,43,2.011,10,211,36593,11.02,0.75,23228,21762,-1,0,30,29480,680.4,5441,-79,13,44.04342,-68.89214,4,0.015,1
"2025-07-11 17:00:00",31,13.64,23.15,43,9.96,10,204,36593,11.02,0.75,23228,22482,-1,0,31,29480,740.5,5501,-81,13,44.04334,-68.89219,6,0.015,1
"2025-07-11 18:00:00",32,13.64,24.08,41,-18.02,-18,204,36593,11.02,0.75,23228,23202,-1,0,32,29480,786.2,5546,-81,13,44.04334,-68.89225,4,0.015,1
"2025-07-11 19:00:00",33,13.62,21.71,42,-32.95,0,211,36593,11.02,0.75,23228,23922,-1,0,33,29480,831,5591,-77,4,44.04335,-68.89229,6,0.015,1
"2025-07-11 20:00:00",34,13.39,17.99,43,0.096,69,211,36593,11.02,0.75,23228,24642,-1,0,34,29480,890,5650,-85,4,44.04333,-68.89229,5,0.015,1
"2025-07-11 21:00:00",35,13.3,16.71,44,68.96,69,204,36593,11.02,0.75,23228,25362,-1,0,35,29480,969,5730,-83,13,44.04335,-68.89225,4,0.015,1
"2025-07-11 22:00:00",36,13.21,16.95,44,37.06,78,203,36593,11.02,0.75,23228,26082,-1,0,36,29480,1041,5801,-77,13,44.04335,-68.89229,4,0.02,1
"2025-07-11 23:00:00",37,13.21,16.93,45,77.99,78,211,36593,11.02,0.75,23228,26802,-1,0,37,29480,1105,5866,-77,13,44.04321,-68.8923,4,0.02,1
"2025-07-12 00:00:00",38,13.19,17.22,44,72.04,102,204,36593,11.02,0.75,23228,27522,-1,0,38,29480,0,5932,-81,13,44.04334,-68.89222,5,0.02,1
"2025-07-12 01:00:00",39,13.23,17.22,44,102,102,211,36593,11.02,0.75,23228,28242,-1,0,39,29480,53.91,5986,-79,13,44.04331,-68.8922,5,0.02,1
"2025-07-12 02:00:00",40,13.2,17.11,43,80,113,203,36593,11.02,0.75,23228,28962,-1,0,40,29480,113.3,6046,-79,13,44.04333,-68.89221,4,0.026,1
"2025-07-12 03:00:00",41,13.2,16.56,43,113,113,211,36593,11.02,0.75,23228,29682,-1,0,41,29480,178.9,6111,-79,13,44.04329,-68.89219,6,0.026,1
"2025-07-12 04:00:00",42,13.22,16.73,43,87,87,204,36593,11.02,0.75,23228,30402,-1,0,42,29480,243,6175,-79,13,44.04321,-68.89234,4,0.028,1
"2025-07-12 05:00:00",43,13.22,16.18,44,64.97,65,210,36593,11.02,0.75,23228,31122,-1,0,43,29480,288.6,6221,-79,13,44.04333,-68.89219,5,0.028,1
"2025-07-12 06:00:00",44,13.23,16.19,45,41.02,57,204,36593,11.02,0.75,23228,31842,-1,0,44,29480,352.8,6285,-85,13,44.0433,-68.8923,4,0.028,1
"2025-07-12 07:00:00",45,13.24,16.37,45,56.97,57,210,36593,11.02,0.75,23228,32562,-1,0,45,29480,357.5,6290,0,13,44.04332,-68.89232,6,0.028,1
"2025-07-12 08:00:00",46,13.27,16.34,45,31.97,32,204,36593,11.02,0.75,23228,33282,-1,0,46,29480,377.8,6310,-89,4,44.04331,-68.89229,5,0.034,1
"2025-07-12 09:00:00",47,13.35,16.87,44,9.93,10,210,36593,11.02,0.75,23228,34002,-1,0,47,29480,439.5,6372,-81,13,44.04332,-68.89236,4,0.035,1
"2025-07-12 10:00:00",48,13.38,17.29,44,-40.97,-22,210,36593,11.02,0.75,23228,34722,-1,0,48,29480,511.4,6444,-85,4,"NAN","NAN",4,0.036,1
"2025-07-12 11:00:00",49,13.37,17.43,44,-21.97,0,204,36593,11.02,0.75,23228,35442,-1,0,49,29480,581.6,6514,-79,13,44.04336,-68.89229,7,0.038,1
"2025-07-12 12:00:00",50,13.39,17.5,44,-0.025,0,204,36593,11.02,0.75,23228,36162,-1,0,50,29480,639.3,6572,-77,13,44.04334,-68.89229,5,0.038,1
"2025-07-12 13:00:00",51,13.45,18.11,43,-18.09,-18,204,36593,11.02,0.75,23228,36882,-1,0,51,29480,700.7,6633,-79,13,"NAN","NAN",4,0.04,1
