time,External_Temp (DegreesC),Conductivity_us (us/cm),SpConductivity_us (us/cm),TDS (mg/L),Salinity (ppm),ODO_Sat (%),ODO (mg/L),Pressure_abs (psi),Chlorophyll_ugL (ug/L),Chlorophyll_RFU (RFU),BGA_PE_RFU (RFU),BGA_PE_ugL (ug/L),Conductivity_nLF (us/cm)
2025-05-27 17:00:00,23.28917,-0.1323029,-0.1367722,-0.08890191,-0.0002267137,,,14.80328,-0.02055814,-0.005139536,-0.8993769,-2.518255,-0.1372186
2025-05-27 18:00:00,20.71231,-0.1792667,-0.1952575,-0.1269174,-0.0002559982,,,10.36035,-0.1233122,-0.03082805,-0.9363225,-2.621703,-0.1967684
2025-05-27 19:00:00,19.9969,-0.173618,-0.1919617,-0.1247751,-0.0002536494,,,11.83904,-0.1716446,-0.04291114,-0.8460571,-2.36896,-0.1936649
2025-05-27 20:00:00,19.72272,-0.1690334,-0.1879807,-0.1221875,-0.0002514552,,,10.36595,-0.1241151,-0.03102878,-0.9617965,-2.69303,-0.1897277
2025-05-27 21:00:00,19.52513,-0.145016,-0.1619512,-0.1052683,-0.0002380032,,,14.81055,-0.0892958,-0.02232395,-0.9223721,-2.582642,-0.1635047
2025-05-27 22:00:00,19.29537,-0.1469495,-0.1649193,-0.1071975,-0.0002393564,,,10.37137,0.04381666,0.01095417,-1.010215,-2.828603,-0.1665578
2025-05-27 23:00:00,19.0798,-0.1669583,-0.1882444,-0.1223589,-0.000250834,,,10.36431,-0.182936,-0.045734,-0.916272,-2.565562,-0.1901741
2025-05-28 00:00:00,18.89198,-0.1675759,-0.1897076,-0.1233099,-0.0002513016,,,10.36276,-0.1299391,-0.03248478,-0.9528316,-2.667928,-0.1917037
2025-05-28 01:00:00,18.81216,-0.1733218,-0.1965522,-0.1277589,-0.0002543675,,,11.84497,-0.167566,-0.04189151,-0.9486025,-2.656087,-0.1986428
2025-05-28 02:00:00,18.72252,-0.1674781,-0.1902942,-0.1236912,-0.0002513742,,,11.84286,-0.0221662,-0.005541551,-0.9753145,-2.73088,-0.1923425
2025-05-28 03:00:00,18.61382,-0.175511,-0.1998934,-0.1299307,-0.0002556285,,,11.84009,-0.1808425,-0.04521063,-0.8426669,-2.359467,-0.2020756
2025-05-28 04:00:00,18.47713,-0.1609475,-0.1838529,-0.1195044,-0.0002480242,,,10.35984,-0.1087686,-0.02719215,-0.9408528,-2.634388,-0.185895
2025-05-28 05:00:00,18.25807,-0.165104,-0.1895071,-0.1231796,-0.0002504438,,,10.36414,-0.007854458,-0.001963614,-0.962702,-2.695565,-0.1916692
2025-05-28 06:00:00,18.02465,-0.1746824,-0.2015325,-0.1309961,-0.0002556145,,,10.36613,-0.07009606,-0.01752402,-0.8359367,-2.340623,-0.2038952
2025-05-28 07:00:00,17.88189,-0.1660632,-0.1921932,-0.1249255,-0.0002512261,,,11.85615,0.0992018,0.02480045,-0.9190757,-2.573412,-0.1944828
2025-05-28 08:00:00,17.9398,-0.1607033,-0.1857523,-0.120739,-0.000248285,,,10.37404,-0.03405603,-0.008514008,-0.9839957,-2.755188,-0.1879511
2025-05-28 09:00:00,18.07855,-0.1635394,-0.1884525,-0.1224941,-0.0002497304,,,11.85767,-0.1155663,-0.02889157,-0.9172608,-2.56833,-0.1906483
2025-05-28 10:00:00,18.19979,-0.1758331,-0.2020801,-0.1313521,-0.0002560792,,,10.37082,0.1067762,0.02669405,-0.9420573,-2.63776,-0.2044016
2025-05-28 11:00:00,18.32091,-0.1639129,-0.187881,-0.1221226,-0.0002497556,,,10.36902,-0.1923601,-0.04809002,-0.9320403,-2.609713,-0.1900084
2025-05-28 12:00:00,18.48503,-0.1609008,-0.1837685,-0.1194495,-0.0002479926,,,10.3676,0.01224344,0.003060861,-0.9526181,-2.667331,-0.1858078
2025-05-28 13:00:00,18.62681,-0.1409487,-0.1604838,-0.1043145,-0.0002362411,,,14.80721,0.06325188,0.01581297,-0.9144951,-2.560586,-0.1622329
2025-05-28 14:00:00,18.82346,-0.151409,-0.1716599,-0.1115789,-0.0002423627,,,11.83829,0.08586548,0.02146637,-0.9382316,-2.627048,-0.1734829
2025-05-28 15:00:00,19.02468,-0.1399318,-0.1579594,-0.1026736,-0.0002352875,,,14.78956,-0.05991082,-0.01497771,-0.8732376,-2.445065,-0.1595913
2025-05-28 16:00:00,19.23556,-0.1582585,-0.1778383,-0.1155949,-0.0002459548,,,10.34648,-0.1065056,-0.0266264,-0.9314979,-2.608194,-0.1796207
2025-05-28 17:00:00,19.55132,-0.1668559,-0.1862374,-0.1210543,-0.0002504243,,,11.82256,0.02675726,0.006689315,-0.9289438,-2.601043,-0.1880165
2025-05-28 18:00:00,19.7619,-0.1640415,-0.1822785,-0.118481,-0.0002487432,,,10.34276,-0.147255,-0.03681374,-0.9474673,-2.652909,-0.1839617
2025-05-28 19:00:00,19.90621,-0.1624498,-0.1799584,-0.116973,-0.0002477597,,,10.3428,0.08565078,0.02141269,-0.9270676,-2.595789,-0.1815803
2025-05-28 20:00:00,19.9713,-0.1565262,-0.1731583,-0.1125529,-0.0002443986,,,10.34143,-0.154643,-0.03866075,-0.9755337,-2.731494,-0.1747015
2025-05-28 21:00:00,19.87752,-0.1429126,-0.1584112,-0.1029673,-0.0002364311,,,14.77901,0.04699491,0.01174873,-0.9316871,-2.608724,-0.1598459
2025-05-28 22:00:00,19.71559,-0.163213,-0.1815359,-0.1179983,-0.000248326,,,10.34236,0.09562891,0.02390723,-0.9380915,-2.626656,-0.183225
2025-05-28 23:00:00,19.55399,-0.1666461,-0.1859928,-0.1208953,-0.0002503097,,,11.81666,0.04527558,0.01131889,-0.931559,-2.608365,-0.1877688
2025-05-29 00:00:00,19.47258,-0.166943,-0.1866481,-0.1213213,-0.0002505314,,,11.81501,-0.002682163,-0.0006705407,-0.9265161,-2.594245,-0.1884532
2025-05-29 01:00:00,19.36742,-0.1637689,-0.183512,-0.1192828,-0.0002488969,,,11.812,0.04110948,0.01027737,-0.9624974,-2.694993,-0.1853157
2025-05-29 02:00:00,19.22507,-0.1636167,-0.1839011,-0.1195357,-0.000248922,,,10.33222,0.03389934,0.008474836,-0.9458792,-2.648462,-0.1857472
2025-05-29 03:00:00,19.06353,-0.1399499,-0.1578476,-0.1026009,-0.000235267,,,14.75741,-0.0163535,-0.004088376,-0.9091179,-2.54553,-0.1594694
2025-05-29 04:00:00,18.85015,-0.1716966,-0.1945485,-0.1264565,-0.0002534986,,,10.32303,-0.0205954,-0.005148851,-0.8534265,-2.389594,-0.1966073
2025-05-29 05:00:00,18.59445,-0.161461,-0.1839687,-0.1195797,-0.0002482189,,,10.32359,0.0182499,0.004562476,-0.9189863,-2.573162,-0.185982
2025-05-29 06:00:00,18.35746,-0.1640157,-0.1878488,-0.1221017,-0.0002497863,,,10.32191,-0.03995572,-0.00998893,-0.9510338,-2.662894,-0.1899665
2025-05-29 07:00:00,18.1759,-0.1688626,-0.1941704,-0.1262108,-0.0002524992,,,11.7977,-0.0001078498,-2.696244e-05,-0.9799523,-2.743866,-0.1964073
2025-05-29 08:00:00,18.08511,-0.1518399,-0.1749461,-0.1137149,-0.0002431814,,,10.32077,0.01840702,0.004601755,-0.9062058,-2.537376,-0.176983
2025-05-29 09:00:00,18.64569,-0.1676796,-0.1908417,-0.1240471,-0.0002515372,,,11.7895,-0.02742231,-0.006855579,-0.9462792,-2.649582,-0.1929166
2025-05-29 10:00:00,19.62838,-0.1613967,-0.1798484,-0.1169015,-0.0002473965,,,11.78915,0.1205746,0.03014365,-0.731957,-2.049479,-0.1815456
2025-05-29 11:00:00,19.26648,-0.1759281,-0.1975635,-0.1284162,-0.0002553761,,,11.77855,0.307341,0.07683524,-0.743779,-2.082581,-0.1995346
2025-05-29 12:00:00,12.28015,17610.09,23261.39,15119.9,14.09154,,,12.65006,0.8511604,0.2127901,-0.2702464,-0.7566898,23659.9
2025-05-29 13:00:00,12.19801,18426.03,24389.78,15853.36,14.83543,,,15.84669,0.7755625,0.1938906,-0.5147823,-1.44139,24808.58
2025-05-29 14:00:00,12.29964,31385.79,41438.08,26934.75,26.52693,,,11.03551,0.4411598,0.1102899,-0.4143295,-1.160123,42147.62
2025-05-29 15:00:00,12.39401,31639.87,41673.78,27087.96,26.69681,,,12.59996,0.5863439,0.146586,-0.2846832,-0.7971129,42385.39
2025-05-29 16:00:00,12.39797,31741.91,41803.71,27172.41,26.78894,,,12.64688,0.8497818,0.2124455,-0.08546366,-0.2392982,42517.45
2025-05-29 17:00:00,12.45758,31787.16,41801.03,27170.67,26.78897,,,11.03218,0.6077607,0.1519402,-0.1652565,-0.4627181,42513.45
2025-05-29 18:00:00,12.30641,31614.61,41732.5,27126.13,26.7355,,,12.60634,2.106851,0.5267127,0.5391808,1.509706,42446.93
2025-05-29 19:00:00,12.55902,31892.08,41832.57,27191.17,26.81455,,,12.61786,2.641749,0.6604373,0.5377085,1.505584,42543.31
2025-05-29 20:00:00,12.59076,31860.8,41758.22,27142.84,26.76287,,,12.6097,2.559688,0.6399221,0.8328118,2.331873,42466.99
2025-05-29 21:00:00,12.36442,31803.0,41920.02,27248.01,26.87022,,,11.02824,2.497233,0.6243083,0.9676995,2.709559,42636.45
2025-05-29 22:00:00,12.31611,31842.41,42022.91,27314.89,26.94152,,,12.61016,2.120101,0.5300253,0.9319624,2.609495,42742.11
2025-05-30 00:00:00,12.59179,31673.7,41512.36,26983.03,26.5888,,,12.59296,1.773876,0.4434691,0.4997281,1.399239,42216.93
2025-05-30 01:00:00,12.15081,31808.37,42154.0,27400.1,27.02877,,,12.58124,2.156752,0.5391881,0.3671768,1.028095,42878.76
2025-05-30 02:00:00,12.3772,31748.66,41834.73,27192.57,26.81023,,,12.56933,2.852122,0.7130306,1.730718,4.846011,42549.44
2025-05-30 03:00:00,11.91603,31942.91,42584.98,27680.24,27.32593,,,12.55462,1.917479,0.4793698,1.162024,3.253667,43321.52
2025-05-30 04:00:00,11.79745,31960.67,42737.71,27779.51,27.42981,,,10.9774,2.439897,0.6099743,1.041695,2.916746,43478.93
2025-05-30 05:00:00,11.39683,29359.23,39665.02,25782.26,25.24653,,,12.55058,3.337154,0.8342884,1.750718,4.902011,40358.59
2025-05-30 06:00:00,11.45249,13042.48,17595.55,11437.11,10.40061,,,15.68331,3.33101,0.8327524,1.607874,4.502047,17902.91
2025-05-30 07:00:00,11.63391,28524.87,38303.35,24897.18,24.30135,,,12.5391,3.453019,0.8632547,1.973676,5.526292,38970.03
2025-05-30 08:00:00,11.75676,16827.56,22525.18,14641.36,13.59977,,,15.67393,1.771644,0.442911,0.4232986,1.185236,22916.2
2025-05-30 09:00:00,11.85306,28386.88,37904.94,24638.21,24.03014,,,10.96847,2.004119,0.5010297,0.5985529,1.675948,38561.51
2025-05-30 10:00:00,11.79789,28856.43,38586.3,25081.09,24.50455,,,12.52429,1.357372,0.339343,0.2319719,0.6495212,39255.52
2025-05-30 11:00:00,11.86216,29946.05,39977.8,25985.57,25.48262,,,10.95415,1.156878,0.2892195,-0.03815261,-0.1068273,40670.12
2025-05-30 12:00:00,12.25973,29495.19,38981.76,25338.14,24.79586,,,10.94569,1.188387,0.2970967,0.181198,0.5073544,39650.0
2025-05-30 13:00:00,12.87448,30039.23,39093.46,25410.75,24.89146,,,12.51093,2.81802,0.7045051,1.606699,4.498758,39750.73
2025-05-30 14:00:00,12.17058,30416.1,40289.51,26188.18,25.71213,,,12.485,2.07681,0.5192024,0.6858079,1.920262,40981.86
2025-05-30 15:00:00,13.12261,29938.43,38723.05,25169.98,24.63772,,,12.49532,1.534927,0.3837317,0.6352953,1.778827,39368.21
2025-05-30 16:00:00,13.59535,30052.39,38422.04,24974.32,24.43725,,,10.90266,1.625344,0.4063361,0.5575768,1.561215,39049.94
2025-05-30 17:00:00,13.53234,29683.57,38008.72,24705.67,24.14626,,,10.92182,2.857885,0.7144713,1.317606,3.689297,38631.56
2025-05-30 18:00:00,13.54974,30051.45,38463.43,25001.23,24.46532,,,12.4754,3.187476,0.7968691,2.300288,6.440807,39093.25
2025-05-30 19:00:00,13.74239,29875.28,38058.55,24738.05,24.18547,,,12.48555,3.378082,0.8445206,1.878658,5.260243,38676.43
2025-05-30 20:00:00,13.39972,15795.8,20291.81,13189.68,12.15697,,,15.59543,3.419264,0.854816,1.813057,5.076559,20626.19
2025-05-30 21:00:00,13.49488,29980.33,38423.75,24975.44,24.43631,,,10.90827,2.952238,0.7380594,1.19103,3.334884,39054.4
2025-05-30 22:00:00,13.36465,29551.21,37995.13,24696.84,24.13313,,,12.4684,3.715326,0.9288316,1.90467,5.333075,38622.14
2025-05-30 23:00:00,12.92807,29371.77,38173.67,24812.89,24.24794,,,12.4673,3.997853,0.9994633,1.873661,5.246252,38814.25
2025-05-31 00:00:00,12.92052,16392.89,21309.3,13851.04,12.81657,,,15.5918,3.800329,0.9500822,2.136025,5.980869,21666.98
2025-05-31 01:00:00,12.85578,30112.11,39206.36,25484.13,24.97029,,,12.45587,3.03254,0.758135,1.792674,5.019487,39865.96
2025-05-31 02:00:00,13.16569,16304.35,21066.05,13692.93,12.65978,,,15.56734,3.712779,0.9281948,1.30219,3.646133,21416.45
2025-05-31 03:00:00,12.89346,30001.74,39025.96,25366.88,24.84458,,,12.43909,3.615021,0.9037554,1.232744,3.451684,39681.66
2025-05-31 04:00:00,12.99826,30015.42,38942.17,25312.41,24.78843,,,12.44334,3.456037,0.8640093,1.603005,4.488415,39593.99
2025-05-31 05:00:00,13.65157,30636.01,39114.14,25424.19,24.9245,,,12.4317,2.871691,0.7179226,0.8010832,2.243033,39751.75
2025-05-31 06:00:00,12.67492,29882.67,39083.18,25404.07,24.87893,,,12.4331,3.715625,0.9289063,2.034509,5.696626,39744.73
2025-05-31 07:00:00,12.91018,30153.36,39207.0,25484.55,24.97216,,,10.86616,2.746991,0.6867478,1.263184,3.536915,39865.34
2025-05-31 08:00:00,12.13841,29497.02,39102.73,25416.77,24.87706,,,10.85183,4.353751,1.088438,2.204156,6.171637,39775.24
2025-05-31 09:00:00,12.37192,29498.01,38874.34,25268.32,24.72389,,,12.39485,3.999819,0.9999547,1.674734,4.689257,39538.58
2025-05-31 10:00:00,12.40105,29624.54,39012.5,25358.12,24.82162,,,12.37985,5.913532,1.478383,2.6533,7.429239,39678.52
2025-05-31 11:00:00,12.99819,16808.91,21808.36,14175.43,13.14383,,,15.44851,3.319251,0.8298128,2.417296,6.768428,22173.4
2025-05-31 12:00:00,12.89245,29778.87,38737.14,25179.14,24.64188,,,10.79829,3.393818,0.8484546,1.555276,4.354774,39388.0
2025-05-31 13:00:00,12.72666,29776.24,38893.8,25280.97,24.74743,,,12.32966,2.813001,0.7032502,1.066057,2.98496,39551.02
2025-05-31 14:00:00,12.80048,30049.77,39178.84,25466.24,24.9495,,,10.7802,3.769719,0.9424297,2.129125,5.96155,39839.22
2025-05-31 15:00:00,13.11649,29892.21,38669.1,25134.92,24.59973,,,12.31795,2.785497,0.6963743,1.106781,3.098986,39313.5
2025-05-31 16:00:00,12.53216,29433.39,38633.32,25111.65,24.5595,,,10.7778,4.644664,1.161166,3.130924,8.766587,39290.25
2025-05-31 17:00:00,12.41424,29333.64,38616.77,25100.9,24.5446,,,10.77312,5.030846,1.257712,2.888611,8.088112,39275.79
2025-05-31 18:00:00,12.20436,29276.68,38746.29,25185.08,24.62921,,,12.30391,1.704195,0.4260488,2.697221,7.552217,39411.49
2025-05-31 19:00:00,11.48072,28731.84,38733.54,25176.8,24.59693,,,12.30896,12.33112,3.08278,3.319314,9.294081,39409.77
2025-05-31 20:00:00,11.49322,28560.94,38490.65,25018.92,24.42752,,,10.76501,15.2304,3.8076,2.099123,5.877543,39162.47
2025-05-31 21:00:00,11.56851,28545.85,38395.8,24957.27,24.36379,,,12.29312,6.202762,1.55069,2.725827,7.632316,39064.98
2025-05-31 22:00:00,11.76035,28192.54,37734.84,24527.64,23.90856,,,12.30922,3.379073,0.8447682,6.271869,17.56123,38389.85
2025-05-31 23:00:00,11.67106,28369.08,38058.23,24737.85,24.13136,,,12.30423,8.467431,2.116858,5.177372,14.49664,38720.13
2025-06-01 00:00:00,11.82521,28438.54,38000.94,24700.61,24.0963,,,12.30816,4.42501,1.106252,3.733856,10.4548,38659.59
2025-06-01 01:00:00,11.82151,28826.18,38522.85,25039.85,24.46092,,,12.32044,4.806989,1.201747,3.439291,9.630014,39190.61
2025-06-01 02:00:00,12.13707,27856.16,36928.85,24003.75,23.35817,,,10.78561,4.592953,1.148238,2.413137,6.756783,37564.0
2025-06-01 03:00:00,11.89712,28215.73,37634.36,24462.33,23.8427,,,12.32174,5.34292,1.33573,3.582193,10.03014,38285.56
2025-06-01 04:00:00,11.70263,28236.92,37850.12,24602.58,23.98714,,,10.83381,5.294214,1.323553,2.332248,6.530295,38507.95
2025-06-01 05:00:00,11.92904,12831.84,17101.25,11115.81,10.08922,,,15.47154,2.551799,0.6379498,4.020051,11.25614,17396.94
2025-06-01 06:00:00,11.79591,13249.99,17718.57,11517.07,10.48272,,,15.49349,4.400376,1.100094,2.395052,6.706147,18025.88
2025-06-01 07:00:00,11.90337,27310.86,36421.6,23674.04,22.99886,,,12.39864,5.09973,1.274933,2.7562,7.717361,37051.73
2025-06-01 08:00:00,11.7398,27091.13,36279.83,23581.89,22.89568,,,10.85916,3.73872,0.9346799,2.420557,6.77756,36909.87
2025-06-01 09:00:00,11.6554,27212.8,36521.46,23738.95,23.06087,,,12.40785,5.089734,1.272434,3.049047,8.537332,37156.84
2025-06-01 10:00:00,11.83503,27601.2,36872.81,23967.33,23.31045,,,12.42983,4.390378,1.097594,2.716061,7.604972,37511.77
2025-06-01 11:00:00,11.86195,27597.79,36843.05,23947.98,23.29054,,,12.43783,6.318725,1.579681,2.861915,8.013362,37481.09
2025-06-01 12:00:00,11.9773,17002.77,22632.12,14710.88,13.67297,,,15.56949,2.674393,0.6685982,1.24939,3.498292,23022.97
2025-06-01 13:00:00,11.99044,27503.1,36596.63,23787.81,23.12296,,,12.47018,2.42505,0.6062626,0.9763492,2.733778,37228.45
2025-06-01 14:00:00,12.16138,28020.08,37123.21,24130.09,23.49417,,,10.92333,5.165104,1.291276,3.196647,8.950613,37761.29
2025-06-01 15:00:00,12.11167,28116.58,37298.07,24243.74,23.61458,,,10.89656,4.05053,1.012633,2.590625,7.253751,37940.0
2025-06-01 16:00:00,12.15808,28312.8,37514.3,24384.3,23.76667,,,12.47602,4.921524,1.230381,2.55669,7.158733,38159.16
2025-06-01 17:00:00,12.46457,28338.49,37259.37,24218.59,23.59731,,,12.48031,3.577672,0.8944179,2.001076,5.603014,37894.26
2025-06-01 18:00:00,12.40203,28454.56,37471.01,24356.16,23.74325,,,12.48708,4.597876,1.149469,2.8026,7.847281,38110.7
2025-06-01 19:00:00,12.29128,28628.64,37805.39,24573.5,23.9736,,,12.50113,3.301574,0.8253935,2.413591,6.758054,38452.87
2025-06-01 20:00:00,12.31955,28561.11,37689.27,24498.02,23.89331,,,12.5182,5.252006,1.313001,2.483297,6.95323,38334.24
2025-06-01 21:00:00,12.41747,28549.07,37580.65,24427.42,23.82018,,,12.53732,4.087559,1.02189,2.748309,7.695265,38221.92
2025-06-01 22:00:00,12.28083,28530.53,37685.78,24495.76,23.88979,,,12.54593,4.410714,1.102679,3.181955,8.909474,38331.4
2025-06-01 23:00:00,12.22152,28419.8,37595.8,24437.27,23.82532,,,12.55403,6.253537,1.563384,2.445506,6.847415,38240.95
2025-06-02 00:00:00,12.14433,15894.63,21067.71,13694.01,12.65105,,,15.70123,4.519946,1.129986,3.247058,9.091762,21429.99
2025-06-02 01:00:00,12.16974,28314.53,37505.66,24378.68,23.76096,,,10.99594,3.771893,0.9429733,2.082412,5.830754,38150.17
2025-06-02 02:00:00,12.07986,28610.81,37984.4,24689.86,24.09251,,,12.56724,3.613492,0.9033731,2.132292,5.970418,38638.68
2025-06-02 03:00:00,11.92948,28590.49,38102.76,24766.79,24.17064,,,12.56748,3.66291,0.9157275,1.95149,5.464172,38761.56
2025-06-02 04:00:00,11.95657,16147.99,21505.68,13978.69,12.93473,,,15.71727,3.106509,0.7766273,2.547622,7.133343,21877.27
2025-06-02 05:00:00,12.11978,28324.7,37566.58,24418.28,23.80201,,,11.01322,2.330804,0.582701,1.747909,4.894144,38212.99
2025-06-02 06:00:00,11.94353,18109.74,24126.29,15682.09,14.6574,,,15.73228,4.025525,1.006381,2.418988,6.773166,24543.3
2025-06-02 07:00:00,11.87984,28242.12,37686.11,24495.97,23.87825,,,11.01672,3.8229,0.9557249,1.319566,3.694784,38338.48
2025-06-02 08:00:00,11.74866,28035.16,37535.42,24398.02,23.76913,,,12.60031,2.259429,0.5648571,1.091732,3.05685,38187.13
2025-06-02 09:00:00,11.75942,27922.73,37374.54,24293.45,23.65736,,,12.60302,2.046753,0.5116882,0.7455207,2.087458,38023.3
2025-06-02 10:00:00,11.80609,28204.38,37706.55,24509.26,23.89024,,,12.58961,3.65568,0.91392,1.553987,4.351164,38360.39
2025-06-02 11:00:00,11.92774,28325.49,37751.12,24538.22,23.92507,,,12.6083,1.610623,0.4026557,0.1600422,0.4481182,38403.86
2025-06-02 12:00:00,12.12395,15300.79,20290.97,13189.13,12.1453,,,15.7528,2.72348,0.68087,1.445064,4.046179,20640.08
2025-06-02 13:00:00,12.38222,28395.76,37412.18,24317.92,23.70167,,,12.59528,3.757962,0.9394905,2.216151,6.205224,38051.25
2025-06-02 14:00:00,12.47184,28593.47,37587.64,24431.97,23.82652,,,11.02013,1.766454,0.4416135,0.426449,1.194057,38227.98
2025-06-02 15:00:00,12.12165,28664.1,38014.25,24709.26,24.11461,,,12.60059,1.893813,0.4734533,0.6794893,1.90257,38668.32
2025-06-02 16:00:00,12.74061,17347.89,22651.7,14723.6,13.69485,,,15.75598,2.011352,0.5028381,0.7392309,2.069846,23034.28
2025-06-02 17:00:00,12.63511,28691.38,37562.54,24415.65,23.81329,,,12.61357,4.527217,1.131804,2.630136,7.364379,38199.19
2025-06-02 18:00:00,12.74518,14415.39,18820.75,12233.49,11.19925,,,15.73862,3.350006,0.8375015,1.539047,4.309333,19138.58
2025-06-02 19:00:00,12.50812,28775.82,37792.98,24565.43,23.97089,,,11.06205,4.205256,1.051314,1.981962,5.549494,38436.1
2025-06-02 20:00:00,12.49441,28499.93,37443.51,24338.28,23.72653,,,12.62955,4.518656,1.129664,2.733902,7.654925,38080.96
2025-06-02 21:00:00,12.5832,28399.1,37228.13,24198.28,23.57862,,,12.63664,4.177018,1.044255,2.476398,6.933914,37860.15
2025-06-02 22:00:00,12.78898,19392.55,25291.29,16439.34,15.44189,,,15.80766,7.270164,1.817541,2.613473,7.317725,25717.76
2025-06-02 23:00:00,12.61979,28597.73,37454.32,24345.31,23.73734,,,12.64948,3.043216,0.760804,2.547858,7.134002,38089.45
2025-06-03 00:00:00,12.43179,18564.57,24428.78,15878.71,14.86444,,,15.82159,4.867822,1.216956,0.3478996,0.9741188,24845.45
2025-06-03 01:00:00,12.57044,28601.97,37506.08,24378.95,23.77219,,,12.65744,3.418201,0.8545504,2.193492,6.141777,38143.08
2025-06-03 02:00:00,12.26873,28262.49,37343.07,24273.0,23.65036,,,12.66124,3.259175,0.8147937,1.984891,5.557694,37983.04
2025-06-03 03:00:00,12.22291,28304.36,37441.7,24337.1,23.71786,,,11.07211,4.820691,1.205173,2.553282,7.149189,38084.17
2025-06-03 04:00:00,12.54342,28652.39,37597.66,24438.48,23.83541,,,12.66036,3.766532,0.9416329,1.917052,5.367744,38236.76
2025-06-03 05:00:00,12.73026,28503.8,37228.42,24198.47,23.58253,,,11.08235,2.59971,0.6499276,1.29285,3.619981,37857.43
2025-06-03 06:00:00,12.68615,15461.19,20215.85,13140.3,12.10195,,,15.85539,3.376218,0.8440545,1.791167,5.015268,20557.91
2025-06-03 07:00:00,12.53808,28703.7,37669.98,24485.49,23.88577,,,12.69278,1.265086,0.3162715,0.2195327,0.6146914,38310.41
2025-06-03 08:00:00,12.45443,28474.14,37447.16,24340.65,23.72801,,,12.69903,1.304358,0.3260895,0.1980424,0.5545188,38085.44
2025-06-03 09:00:00,12.44285,28466.86,37448.5,24341.52,23.72863,,,12.69479,1.160822,0.2902054,-0.1196941,-0.3351434,38087.03
2025-06-03 10:00:00,12.34471,15949.03,21033.0,13671.45,12.63057,,,15.87842,1.866461,0.4666152,0.3971587,1.112044,21392.67
2025-06-03 11:00:00,12.5519,28037.76,36783.51,23909.28,23.26803,,,12.69935,1.485533,0.3713833,0.4560255,1.276871,37408.61
2025-06-03 12:00:00,12.46082,16963.25,22305.28,14498.43,13.46421,,,15.87393,1.430176,0.357544,0.346268,0.9695503,22685.4
2025-06-03 13:00:00,13.13559,28504.85,36857.69,23957.5,23.33352,,,11.11011,1.384155,0.3460386,0.3149648,0.8819013,37471.47
2025-06-03 14:00:00,13.35843,28265.47,36347.62,23625.95,22.983,,,11.08803,1.841299,0.4603249,0.7196225,2.014943,36947.59
2025-06-03 15:00:00,12.82094,19036.44,24806.95,16124.51,15.12024,,,15.87316,1.852248,0.4630619,0.7034978,1.969794,25224.79
2025-06-03 16:00:00,13.80722,29106.2,37020.49,24063.32,23.46073,,,12.68859,2.376157,0.5940392,1.010643,2.829801,37619.74
2025-06-03 17:00:00,13.47628,19310.24,24760.05,16094.03,15.09618,,,15.85514,2.449752,0.612438,1.687614,4.725318,25166.75
2025-06-03 18:00:00,13.51252,28065.37,35954.05,23370.13,22.7123,,,11.11006,4.035392,1.008848,2.111026,5.910872,36543.71
2025-06-03 19:00:00,13.42546,28099.26,36074.35,23448.32,22.79424,,,11.10997,4.072997,1.018249,2.673661,7.486251,36668.16
2025-06-03 20:00:00,13.38247,28065.5,36068.95,23444.82,22.78964,,,12.68729,4.024816,1.006204,1.955938,5.476626,36663.73
2025-06-03 21:00:00,13.38689,15884.78,20412.41,13268.07,12.23534,,,15.87617,4.386965,1.096741,1.409766,3.947345,20748.95
2025-06-03 22:00:00,13.13477,27794.04,35938.54,23360.05,22.69393,,,12.71177,5.856927,1.464232,4.283283,11.99319,36537.02
2025-06-03 23:00:00,13.36392,28221.13,36285.59,23585.63,22.93995,,,12.71107,4.996771,1.249193,2.421406,6.779935,36884.4
2025-06-04 00:00:00,13.08478,27711.33,35875.98,23319.39,22.64942,,,12.70308,4.79635,1.199088,2.365196,6.62255,36474.55
2025-06-04 01:00:00,12.94847,27770.0,36073.53,23447.79,22.78368,,,12.71137,4.725729,1.181432,2.484303,6.956047,36678.43
2025-06-04 02:00:00,12.91953,27854.65,36209.38,23536.1,22.87745,,,12.71309,4.222337,1.055584,2.444348,6.844174,36817.18
2025-06-04 03:00:00,13.33605,28266.8,36369.05,23639.88,22.99747,,,12.70811,4.166235,1.041559,2.228747,6.240491,36969.92
2025-06-04 04:00:00,13.03659,28042.98,36348.72,23626.67,22.97695,,,12.7095,3.688655,0.9221638,2.411113,6.751115,36956.28
2025-06-04 05:00:00,12.76621,18484.39,24120.51,15678.33,14.66436,,,15.89218,5.372285,1.343071,4.42961,12.40291,24527.55
2025-06-04 06:00:00,12.69276,27689.18,36198.14,23528.79,22.86438,,,11.12098,4.914154,1.228539,2.474034,6.927294,36810.5
2025-06-04 07:00:00,12.67449,27761.4,36309.16,23600.95,22.94109,,,12.71247,3.37319,0.8432975,1.710647,4.789811,36923.77
2025-06-04 08:00:00,12.68953,27837.89,36395.62,23657.15,23.00156,,,12.7181,2.045682,0.5114205,0.8060259,2.256872,37011.39
2025-06-04 09:00:00,13.25114,14425.01,18598.66,12089.13,11.05956,,,15.90812,1.35787,0.3394674,0.3906735,1.093886,18906.99
2025-06-04 10:00:00,13.20606,28184.6,36379.53,23646.69,23.00205,,,11.12721,1.388593,0.3471483,0.1311856,0.3673197,36983.68
