UnixTimestamp,Date(America/New_York),Time(America/New_York),ExternalTemp,SpConductivity_us,Pressure_abs,Turbidity,ODO,ODO_Sat,PH,PH_mV,Chlorophyll_ugL,Chlorophyll_RFU,BGA_PC_ugL,BGA_PC_RFU,BatteryVoltage,InternalHumidity,Latitude,LongitudeD=07/16/24,19:30:00,17.92846,46103.23,15.64482,NAN,9.766915,123.273,8.269485,-73.15983,8.130639,2.03266,NAN_1,NAN_2,13.34186,24,44.10994,-69.1059,Longitude(Inactive-1)
1721181600000,2024-16-07,10:00:00 79200000,18.38473,45828.08,12.51464,NAN,9.56691,121.662,8.284608,-74.14827,10.70692,2.676731,NAN,NAN,13.26302,24,44.10992,-69.1059,,,,,,,,,,,,,,,,,,
1721182500000,2024-16-07,10:15:00 80100000,18.69414,45949.92,15.64214,NAN,9.541207,122.1109,8.271869,-73.49026,9.321924,2.330481,NAN,NAN,13.27563,24,NAN,NAN,,,,,,,,,,,,,,,,,,
1721183400000,2024-16-07,10:30:00 81000000,18.92631,45942.16,15.64405,NAN,9.569698,123.0081,8.271247,-73.51205,8.971665,2.242916,NAN,NAN,13.27102,24,NAN,NAN,,,,,,,,,,,,,,,,,,
1721184300000,2024-16-07,10:45:00 81900000,18.67481,45958.2,15.64398,NAN,9.60371,122.8833,8.269966,-73.37584,8.134822,2.033705,NAN,NAN,13.27272,24,NAN,NAN,,,,,,,,,,,,,,,,,,
1721185200000,2024-16-07,11:00:00 82800000,18.5756,45985.26,12.51945,NAN,9.568998,122.2168,8.289806,-74.49628,8.635616,2.158904,NAN,NAN,13.2572,24,NAN,NAN,,,,,,,,,,,,,,,,,,
1721186100000,2024-16-07,11:15:00 83700000,18.43682,46035.97,15.63564,NAN,9.648944,122.9385,8.272038,-73.43521,8.736403,2.184101,NAN,NAN,13.27175,24,44.10992,-69.10587,,,,,,,,,,,,,,,,,,
1721187000000,2024-16-07,11:30:00 84600000,18.09452,46117.04,15.63568,NAN,9.672029,122.4755,8.267599,-73.0928,9.912699,2.478175,NAN,NAN,13.26714,24,44.10992,-69.10587,,,,,,,,,,,,,,,,,,
1721187900000,2024-16-07,11:45:00 85500000,17.95635,46148.46,15.6271,NAN,9.660488,122.0116,8.264608,-72.88541,9.894132,2.473533,NAN,NAN,13.26811,24,44.10992,-69.10587,,,,,,,,,,,,,,,,,,
1721188800000,2024-17-07,12:00:00 0,17.13926,46273.54,12.50293,NAN,9.552081,118.8395,8.274796,-73.2678,9.54998,2.387495,NAN,NAN,13.24871,24,44.10992,-69.10587,,,,,,,,,,,,,,,,,,
1721189700000,2024-17-07,12:15:00 900000,17.01674,46380.47,15.62851,NAN,9.574239,118.8692,8.248833,-71.74309,9.076407,2.269102,NAN,NAN,13.26399,24,44.10993,-69.10588,,,,,,,,,,,,,,,,,,
1721190600000,2024-17-07,12:30:00 1800000,17.07602,46321.35,15.63315,NAN,9.547647,118.6504,8.24805,-71.71426,8.347891,2.086973,NAN,NAN,13.26399,24,44.10993,-69.10588,,,,,,,,,,,,,,,,,,
1721191500000,2024-17-07,12:45:00 2700000,17.10024,46302.67,15.63191,NAN,9.540714,118.6422,8.250698,-71.8754,9.095824,2.273956,NAN,NAN,13.24168,24,44.10993,-69.10588,,,,,,,,,,,,,,,,,,
1721192400000,2024-17-07,01:00:00 3600000,17.21962,46295.84,12.50233,NAN,9.569554,119.2507,8.269338,-72.9736,10.73196,2.682989,NAN,NAN,13.24337,24,44.10993,-69.10588,,,,,,,,,,,,,,,,,,
1721193300000,2024-17-07,01:15:00 4500000,17.1971,46307.01,15.62494,NAN,9.533488,118.7473,8.2471,-71.68928,11.81107,2.952768,NAN,NAN,13.25599,24,44.10986,-69.10594,,,,,,,,,,,,,,,,,,
1721194200000,2024-17-07,01:30:00 5400000,17.58638,46192.81,15.62619,NAN,9.466795,118.7537,8.248118,-71.84444,8.981092,2.245273,NAN,NAN,13.2589,24,44.10986,-69.10594,,,,,,,,,,,,,,,,,,
1721195100000,2024-17-07,01:45:00 6300000,17.6202,46177.28,15.62557,NAN,9.401666,118,8.246923,-71.78326,8.579813,2.144953,NAN,NAN,13.2589,24,44.10986,-69.10594,,,,,,,,,,,,,,,,,,
1721196000000,2024-17-07,02:00:00 7200000,17.73172,46065.13,12.49697,NAN,9.351656,117.578,8.267084,-72.97364,8.206836,2.051709,NAN,NAN,13.23318,24,44.10986,-69.10594,,,,,,,,,,,,,,,,,,
1721196900000,2024-17-07,02:15:00 8100000,17.97243,46055.94,15.62277,NAN,9.346725,118.0628,8.25471,-72.32063,7.873797,1.968449,NAN,NAN,13.2589,24,44.10994,-69.10591,,,,,,,,,,,,,,,,,,
1721197800000,2024-17-07,02:30:00 9000000,17.9293,46090.7,15.62491,NAN,9.418991,118.8849,8.254219,-72.28054,8.099833,2.024958,NAN,NAN,13.25817,24,44.10994,-69.10591,,,,,,,,,,,,,,,,,,
1721198700000,2024-17-07,02:45:00 9900000,17.97592,46092.71,15.62412,NAN,9.391841,118.6459,8.252355,-72.18479,8.427595,2.106899,NAN,NAN,13.25938,24,44.10994,-69.10591,,,,,,,,,,,,,,,,,,
1721199600000,2024-17-07,03:00:00 10800000,18.64956,45913.08,12.50297,NAN,9.20467,117.683,8.271867,-73.47877,7.857422,1.964355,NAN,NAN,13.24192,24,44.10994,-69.10591,,,,,,,,,,,,,,,,,,
1721200500000,2024-17-07,03:15:00 11700000,18.88893,45875.86,15.62613,NAN,9.16416,117.6792,8.258421,-72.76151,7.613297,1.903324,NAN,NAN,13.25356,24,44.10993,-69.10597,,,,,,,,,,,,,,,,,,
1721201400000,2024-17-07,03:30:00 12600000,18.93494,45860.95,15.62708,NAN,9.133279,117.3799,8.259465,-72.83351,7.93603,1.984008,NAN,NAN,13.25405,24,44.10993,-69.10597,,,,,,,,,,,,,,,,,,
1721202300000,2024-17-07,03:45:00 13500000,18.9675,45853.17,15.62874,NAN,9.167701,117.8895,8.259018,-72.81538,8.810785,2.202696,NAN,NAN,13.25089,24,44.10993,-69.10597,,,,,,,,,,,,,,,,,,
1721203200000,2024-17-07,04:00:00 14400000,19.09695,45813.6,12.50427,NAN,9.153743,117.9838,8.277944,-73.94315,7.550256,1.887564,NAN,NAN,13.23682,24,44.10993,-69.10597,,,,,,,,,,,,,,,,,,
1721204100000,2024-17-07,04:15:00 15300000,19.20111,45785.89,15.63281,NAN,9.031205,116.6163,8.254864,-72.63368,7.601794,1.900449,NAN,NAN,13.25308,24,44.1099,-69.10594,,,,,,,,,,,,,,,,,,
1721205000000,2024-17-07,04:30:00 16200000,19.11411,45810.51,15.63385,NAN,9.061361,116.8251,8.25625,-72.69221,7.541899,1.885475,NAN,NAN,13.25113,24,44.1099,-69.10594,,,,,,,,,,,,,,,,,,
1721205900000,2024-17-07,04:45:00 17100000,19.01276,45833.16,15.63912,NAN,9.038871,116.3211,8.253962,-72.53458,7.693553,1.923388,NAN,NAN,13.22979,24,44.1099,-69.10594,,,,,,,,,,,,,,,,,,
1721206800000,2024-17-07,05:00:00 18000000,18.94341,45790.86,12.51291,NAN,8.966317,115.223,8.262198,-72.99361,8.367126,2.091781,NAN,NAN,13.23682,24,44.1099,-69.10594,,,,,,,,,,,,,,,,,,
1721207700000,2024-17-07,05:15:00 18900000,19.20924,45747.74,15.64514,NAN,8.87295,114.5682,8.241994,-71.89066,8.438726,2.109682,NAN,NAN,13.24798,24,44.10991,-69.10598,,,,,,,,,,,,,,,,,,
1721208600000,2024-17-07,05:30:00 19800000,19.1758,45736.32,15.64513,NAN,8.915297,115.0381,8.245141,-72.06449,7.822516,1.955629,NAN,NAN,13.2538,24,44.10991,-69.10598,,,,,,,,,,,,,,,,,,
1721209500000,2024-17-07,05:45:00 20700000,18.94579,45794.43,15.65175,NAN,8.783504,112.883,8.233242,-71.32019,7.291065,1.822766,NAN,NAN,13.25914,24,44.10991,-69.10598,,,,,,,,,,,,,,,,,,
1721210400000,2024-17-07,06:00:00 21600000,19.08523,45758.72,12.52881,NAN,8.853165,114.0595,8.258394,-72.80906,8.867918,2.21698,NAN,NAN,13.25065,24,44.10991,-69.10598,,,,,,,,,,,,,,,,,,
1721211300000,2024-17-07,06:15:00 22500000,18.34617,45927.86,15.65901,NAN,8.820906,112.1508,8.222776,-70.56989,6.247505,1.561876,NAN,NAN,13.27515,24,44.10992,-69.106,,,,,,,,,,,,,,,,,,
1721212200000,2024-17-07,06:30:00 23400000,18.04102,46001.91,15.6621,NAN,8.934678,112.961,8.223904,-70.56033,6.891648,1.722912,NAN,NAN,13.26399,24,44.10992,-69.106,,,,,,,,,,,,,,,,,,
1721213100000,2024-17-07,06:45:00 24300000,17.94757,46017.98,15.66722,NAN,8.913181,112.5097,8.221688,-70.41084,7.689139,1.922285,NAN,NAN,13.28436,24,44.10992,-69.106,,,,,,,,,,,,,,,,,,
1721214000000,2024-17-07,07:00:00 25200000,17.52674,46123.61,12.53868,NAN,9.201167,115.2522,8.25518,-72.23605,6.75139,1.687847,NAN,NAN,13.26811,24,44.10992,-69.106,,,,,,,,,,,,,,,,,,
1721214900000,2024-17-07,07:15:00 26100000,17.43312,46151.7,15.67207,NAN,9.168341,114.6491,8.230186,-70.77484,7.516007,1.879002,NAN,NAN,13.29965,24,44.10992,-69.1059,,,,,,,,,,,,,,,,,,
1721215800000,2024-17-07,07:30:00 27000000,17.37381,46163.48,15.67311,NAN,9.199661,114.9239,8.233075,-70.92761,6.258765,1.564691,NAN,NAN,13.30498,24,44.10992,-69.1059,,,,,,,,,,,,,,,,,,
1721216700000,2024-17-07,07:45:00 27900000,17.17833,46217.51,15.67802,NAN,9.23866,114.9896,8.231854,-70.8082,8.698967,2.174742,NAN,NAN,13.31202,24,44.10992,-69.1059,,,,,,,,,,,,,,,,,,
1721217600000,2024-17-07,08:00:00 28800000,17.28445,46184.38,12.54575,NAN,9.210854,114.8722,8.251713,-71.97646,3.337158,0.8342896,NAN,NAN,13.29625,24,44.10992,-69.1059,,,,,,,,,,,,,,,,,,
1721218500000,2024-17-07,08:15:00 29700000,17.17721,46221.49,15.68151,NAN,9.175516,114.1978,8.228518,-70.61629,3.561885,0.8904712,NAN,NAN,13.31493,24,44.10987,-69.10611,,,,,,,,,,,,,,,,,,
1721219400000,2024-17-07,08:30:00 30600000,17.18565,46229.52,15.68113,NAN,9.246286,115.1027,8.233502,-70.90483,3.453901,0.8634753,NAN,NAN,13.32002,24,44.10987,-69.10611,,,,,,,,,,,,,,,,,,
1721220300000,2024-17-07,08:45:00 31500000,17.48507,46186.47,15.68247,NAN,9.29321,116.3403,8.238296,-71.253,3.32265,0.8306625,NAN,NAN,13.37413,24,44.10987,-69.10611,,,,,,,,,,,,,,,,,,
1721221200000,2024-17-07,09:00:00 32400000,17.10165,46267.57,12.5461,NAN,9.306102,115.6703,8.255149,-72.12701,3.644328,0.9110819,NAN,NAN,13.42118,24,44.10987,-69.10611,,,,,,,,,,,,,,,,,,
1721222100000,2024-17-07,09:15:00 33300000,16.58058,46347.98,15.68514,NAN,9.353913,115.1472,8.234206,-70.79792,3.635863,0.9089656,NAN,NAN,13.49518,24,44.10994,-69.10589,,,,,,,,,,,,,,,,,,
1721223000000,2024-17-07,09:30:00 34200000,16.83113,46327.15,15.68571,NAN,9.334346,115.4579,8.233327,-70.80875,2.832584,0.7081461,NAN,NAN,13.50003,24,44.10994,-69.10589,,,,,,,,,,,,,,,,,,
1721223900000,2024-17-07,09:45:00 35100000,16.56376,46399.58,15.68698,NAN,9.319562,114.6995,8.228127,-70.44434,2.78827,0.6970674,NAN,NAN,13.51362,24,44.10994,-69.10589,,,,,,,,,,,,,,,,,,
1721224800000,2024-17-07,10:00:00 36000000,16.31556,46414.16,12.55008,NAN,9.530506,116.744,8.262141,-72.33368,2.473256,0.618314,NAN,NAN,13.50731,24,44.10994,-69.10589,,,,,,,,,,,,,,,,,,
1721225700000,2024-17-07,10:15:00 36900000,16.48665,46392.62,15.69082,NAN,9.498882,116.7366,8.241777,-71.20912,2.302267,0.5755668,NAN,NAN,13.40275,24,44.10994,-69.10591,,,,,,,,,,,,,,,,,,
1721226600000,2024-17-07,10:30:00 37800000,16.60475,46359.87,15.69113,NAN,9.462867,116.556,8.238243,-71.03646,2.152472,0.5381181,NAN,NAN,13.39329,24,44.10994,-69.10591,,,,,,,,,,,,,,,,,,
1721227500000,2024-17-07,10:45:00 38700000,16.58841,46399.92,15.69262,NAN,9.438903,116.2351,8.235469,-70.87167,2.009025,0.5022562,NAN,NAN,13.40008,24,44.10994,-69.10591,,,,,,,,,,,,,,,,,,
1721228400000,2024-17-07,11:00:00 39600000,16.36281,46468.05,12.5467,NAN,9.452806,115.9306,8.252584,-71.79729,2.447226,0.6118065,NAN,NAN,13.39741,24,44.10994,-69.10591,,,,,,,,,,,,,,,,,,
1721229300000,2024-17-07,11:15:00 40500000,16.12605,46498.48,15.68569,NAN,9.494856,115.9056,8.234183,-70.68547,2.40777,0.6019425,NAN,NAN,13.38359,24,44.10992,-69.10589,,,,,,,,,,,,,,,,,,
1721230200000,2024-17-07,11:30:00 41400000,16.16931,46508.72,15.67707,NAN,9.473321,115.7494,8.234911,-70.73699,2.34303,0.5857574,NAN,NAN,13.37413,24,44.10992,-69.10589,,,,,,,,,,,,,,,,,,
1721231100000,2024-17-07,11:45:00 42300000,15.89869,46548.55,15.69089,NAN,9.467154,115.0767,8.233309,-70.58,2.16315,0.5407876,NAN,NAN,13.38432,24,44.10992,-69.10589,,,,,,,,,,,,,,,,,,
1721232000000,2024-17-07,12:00:00 43200000,16.09578,46544.48,12.55391,NAN,9.523471,116.2151,8.255508,-71.89818,1.98967,0.4974175,NAN,NAN,13.37995,25,44.10992,-69.10589,,,,,,,,,,,,,,,,,,
1721232900000,2024-17-07,12:15:00 44100000,16.17726,46528.59,15.69447,NAN,9.433455,115.2895,8.229517,-70.43053,2.278733,0.5696833,NAN,NAN,13.37461,25,44.10997,-69.10587,,,,,,,,,,,,,,,,,,
1721233800000,2024-17-07,12:30:00 45000000,16.2935,46534.3,15.69466,NAN,9.458776,115.8653,8.233049,-70.66106,2.386395,0.5965986,NAN,NAN,13.38383,25,44.10997,-69.10587,,,,,,,,,,,,,,,,,,
1721234700000,2024-17-07,12:45:00 45900000,15.93678,46608.52,15.69264,NAN,9.464865,115.1649,8.22964,-70.37901,2.300985,0.5752463,NAN,NAN,13.37898,25,44.10997,-69.10587,,,,,,,,,,,,,,,,,,
1721235600000,2024-17-07,01:00:00 46800000,15.96878,46596.63,12.55513,NAN,9.452353,115.0907,8.247765,-71.42442,2.36738,0.5918449,NAN,NAN,13.37947,24,44.10997,-69.10587,,,,,,,,,,,,,,,,,,
1721236500000,2024-17-07,01:15:00 47700000,15.78927,46675.04,15.68996,NAN,9.512631,115.4323,8.231736,-70.46155,2.343166,0.5857914,NAN,NAN,13.37631,24,44.10993,-69.10591,,,,,,,,,,,,,,,,,,
1721237400000,2024-17-07,01:30:00 48600000,15.69585,46695.63,15.6903,NAN,9.584622,116.0984,8.237013,-70.74065,2.75208,0.6880199,NAN,NAN,13.37413,24,44.10993,-69.10591,,,,,,,,,,,,,,,,,,
1721238300000,2024-17-07,01:45:00 49500000,15.37056,46743.68,15.6928,NAN,9.765427,117.5506,8.245674,-71.15672,2.998404,0.7496009,NAN,NAN,13.38553,24,44.10993,-69.10591,,,,,,,,,,,,,,,,,,
1721239200000,2024-17-07,02:00:00 50400000,15.34297,46754.64,12.55544,NAN,9.883264,118.9132,8.274447,-72.79328,3.29598,0.8239949,NAN,NAN,13.38165,24,44.10993,-69.10591,,,,,,,,,,,,,,,,,,
1721240100000,2024-17-07,02:15:00 51300000,15.4866,46740.89,15.69181,NAN,9.931939,119.8345,8.257601,-71.86697,2.81834,0.7045849,NAN,NAN,13.38747,24,44.10991,-69.10592,,,,,,,,,,,,,,,,,,
1721241000000,2024-17-07,02:30:00 52200000,15.86855,46712.81,15.69146,NAN,9.809269,119.2469,8.25172,-71.62463,3.158856,0.7897141,NAN,NAN,13.3865,24,44.10991,-69.10592,,,,,,,,,,,,,,,,,,
1721241900000,2024-17-07,02:45:00 53100000,16.3441,46629.71,15.692,NAN,9.70717,119.0757,8.250348,-71.66517,2.498899,0.6247247,NAN,NAN,13.38626,24,44.10991,-69.10592,,,,,,,,,,,,,,,,,,
1721242800000,2024-17-07,03:00:00 54000000,16.22394,46652.21,12.55315,NAN,9.750624,119.3358,8.270926,-72.81393,2.94306,0.7357651,NAN,NAN,13.38043,24,44.10991,-69.10592,,,,,,,,,,,,,,,,,,
1721243700000,2024-17-07,03:15:00 54900000,16.43268,46631.31,15.69055,NAN,9.694206,119.1411,8.248478,-71.57993,2.591115,0.6477786,NAN,NAN,13.38456,24,44.10995,-69.10588,,,,,,,,,,,,,,,,,,
1721244600000,2024-17-07,03:30:00 55800000,16.43231,46645.93,15.68749,NAN,9.715983,119.4113,8.249159,-71.61878,2.95549,0.7388726,NAN,NAN,13.37825,24,44.10995,-69.10588,,,,,,,,,,,,,,,,,,
1721245500000,2024-17-07,03:45:00 56700000,16.52631,46639.23,15.68181,NAN,9.723159,119.713,8.24995,-71.68723,3.150282,0.7875705,NAN,NAN,13.3848,24,44.10995,-69.10588,,,,,,,,,,,,,,,,,,
1721246400000,2024-17-07,04:00:00 57600000,16.56606,46628.39,12.54749,NAN,9.804691,120.8081,8.272933,-73.01534,3.458493,0.8646234,NAN,NAN,13.38189,24,44.10995,-69.10588,,,,,,,,,,,,,,,,,,
1721247300000,2024-17-07,04:15:00 58500000,16.69988,46617.5,15.68044,NAN,9.851201,121.6808,8.258673,-72.2308,3.792143,0.9480357,NAN,NAN,13.38019,24,44.10976,-69.10592,,,,,,,,,,,,,,,,,,
1721248200000,2024-17-07,04:30:00 59400000,16.83988,46610.32,15.67955,NAN,9.868423,122.2319,8.259862,-72.33374,4.119664,1.029916,NAN,NAN,13.38747,24,44.10976,-69.10592,,,,,,,,,,,,,,,,,,
1721249100000,2024-17-07,04:45:00 60300000,16.85074,46599.54,15.68188,NAN,9.843522,121.9503,8.25922,-72.29977,4.552207,1.138052,NAN,NAN,13.3865,24,44.10976,-69.10592,,,,,,,,,,,,,,,,,,
1721250000000,2024-17-07,05:00:00 61200000,17.0209,46582.52,12.54205,NAN,9.753974,121.2227,8.273864,-73.18327,4.467569,1.116892,NAN,NAN,13.39766,24,44.10976,-69.10592,,,,,,,,,,,,,,,,,,
1721250900000,2024-17-07,05:15:00 62100000,17.10492,46502.05,15.67841,NAN,9.476865,117.9306,8.239521,-71.23112,4.199909,1.049977,NAN,NAN,13.40251,24,44.10992,-69.1059,,,,,,,,,,,,,,,,,,
1721251800000,2024-17-07,05:30:00 63000000,17.15894,46493.5,15.67739,NAN,9.465037,117.9034,8.240126,-71.27898,4.615714,1.153928,NAN,NAN,13.40445,24,44.10992,-69.1059,,,,,,,,,,,,,,,,,,
1721252700000,2024-17-07,05:45:00 63900000,17.94653,46312.02,15.67612,NAN,9.353966,118.2101,8.240675,-71.50385,4.860114,1.215028,NAN,NAN,13.40421,24,44.10992,-69.1059,,,,,,,,,,,,,,,,,,
1721253600000,2024-17-07,06:00:00 64800000,18.13814,46236.04,12.54398,NAN,9.351151,118.5738,8.261371,-72.74475,5.074561,1.26864,NAN,NAN,13.40032,24,44.10992,-69.1059,,,,,,,,,,,,,,,,,,
1721254500000,2024-17-07,06:15:00 65700000,18.21446,46239.72,15.67675,NAN,9.376813,119.0747,8.246166,-71.88667,5.990903,1.497726,NAN,NAN,13.39717,24,44.10994,-69.10587,,,,,,,,,,,,,,,,,,
1721255400000,2024-17-07,06:30:00 66600000,18.25846,46254.14,15.68056,NAN,9.444443,120.0406,8.251275,-72.19229,6.600231,1.650058,NAN,NAN,13.41609,24,44.10994,-69.10587,,,,,,,,,,,,,,,,,,
1721256300000,2024-17-07,06:45:00 67500000,18.18087,46231.44,15.68415,NAN,9.375737,118.9786,8.246929,-71.92237,6.359304,1.589826,NAN,NAN,13.41342,24,44.10994,-69.10587,,,,,,,,,,,,,,,,,,
1721257200000,2024-17-07,07:00:00 68400000,18.22311,46211.64,12.54926,NAN,9.372163,119.0231,8.265966,-73.03101,7.151777,1.787944,NAN,NAN,13.37825,24,44.10994,-69.10587,,,,,,,,,,,,,,,,,,
1721258100000,2024-17-07,07:15:00 69300000,18.23622,46202.02,15.68928,NAN,9.356686,118.8491,8.246673,-71.92137,7.042197,1.760549,NAN,NAN,13.36054,24,44.10995,-69.1059,,,,,,,,,,,,,,,,,,
1721259000000,2024-17-07,07:30:00 70200000,18.29738,46188.71,15.68885,NAN,9.331536,118.6544,8.246632,-71.93407,7.903864,1.975966,NAN,NAN,13.33482,24,44.10995,-69.1059,,,,,,,,,,,,,,,,,,
1721259900000,2024-17-07,07:45:00 71100000,18.37282,46207.23,15.69117,NAN,9.330312,118.8188,8.249554,-72.12091,7.611918,1.90298,NAN,NAN,13.31711,24,44.10995,-69.1059,,,,,,,,,,,,,,,,,,
1721260800000,2024-17-07,08:00:00 72000000,18.33746,46206.1,12.55271,NAN,9.327676,118.7145,8.26755,-73.15041,8.787217,2.196804,NAN,NAN,13.30062,25,44.10995,-69.1059,,,,,,,,,,,,,,,,,,
1721261700000,2024-17-07,08:15:00 72900000,18.44951,46199.73,15.68996,NAN,9.304895,118.6632,8.250678,-72.20494,8.18141,2.045352,NAN,NAN,13.30668,25,NAN,NAN,,,,,,,,,,,,,,,,,,
1721262600000,2024-17-07,08:30:00 73800000,18.39215,46194.55,15.69096,NAN,9.321559,118.745,8.24989,-72.14544,8.955921,2.23898,NAN,NAN,13.28727,25,NAN,NAN,,,,,,,,,,,,,,,,,,
1721263500000,2024-17-07,08:45:00 74700000,18.25526,46215.89,15.69304,NAN,9.346605,118.762,8.248765,-72.04629,8.700347,2.175087,NAN,NAN,13.2914,25,NAN,NAN,,,,,,,,,,,,,,,,,,
1721264400000,2024-17-07,09:00:00 75600000,18.29816,46239.59,12.55413,NAN,9.355942,118.9889,8.270175,-73.29227,9.33657,2.334142,NAN,NAN,13.25744,25,NAN,NAN,,,,,,,,,,,,,,,,,,
1721265300000,2024-17-07,09:15:00 76500000,18.15394,46228.64,15.69253,NAN,9.355059,118.6493,8.245479,-71.83158,9.474817,2.368704,NAN,NAN,13.27102,25,44.10991,-69.10586,,,,,,,,,,,,,,,,,,
1721266200000,2024-17-07,09:30:00 77400000,18.16072,46212.34,15.69303,NAN,9.35097,118.6024,8.246751,-71.90717,7.674169,1.918542,NAN,NAN,13.27854,25,44.10991,-69.10586,,,,,,,,,,,,,,,,,,
1721267100000,2024-17-07,09:45:00 78300000,18.1686,46224.87,15.68939,NAN,9.33882,118.4796,8.245646,-71.84526,7.583176,1.895794,NAN,NAN,13.26132,25,44.10991,-69.10586,,,,,,,,,,,,,,,,,,
1721268000000,2024-17-07,10:00:00 79200000,18.17282,46237.57,12.5497,NAN,9.312201,118.1601,8.263611,-72.88248,7.934762,1.983691,NAN,NAN,13.26011,25,44.10991,-69.10586,,,,,,,,,,,,,,,,,,
1721268900000,2024-17-07,10:15:00 80100000,18.25331,46211.21,15.68766,NAN,9.247375,117.4924,8.243441,-71.73903,7.716867,1.929217,NAN,NAN,13.2749,25,NAN,NAN,,,,,,,,,,,,,,,,,,
1721269800000,2024-17-07,10:30:00 81000000,18.18795,46211.72,15.68374,NAN,9.270307,117.6492,8.242607,-71.67482,8.011124,2.002781,NAN,NAN,13.24968,25,NAN,NAN,,,,,,,,,,,,,,,,,,
1721270700000,2024-17-07,10:45:00 81900000,18.18366,46212.33,15.67925,NAN,9.252254,117.4022,8.241304,-71.59858,8.014236,2.003559,NAN,NAN,13.27127,25,NAN,NAN,,,,,,,,,,,,,,,,,,
1721271600000,2024-17-07,11:00:00 82800000,18.16001,46213.69,12.53938,NAN,9.258748,117.4372,8.259348,-72.63348,8.323586,2.080896,NAN,NAN,13.23925,25,NAN,NAN,,,,,,,,,,,,,,,,,,
1721272500000,2024-17-07,11:15:00 83700000,17.87578,46295.54,15.6727,NAN,9.425854,118.9477,8.243824,-71.66835,8.296269,2.074067,NAN,NAN,13.26569,25,44.10996,-69.1059,,,,,,,,,,,,,,,,,,
1721273400000,2024-17-07,11:30:00 84600000,17.92702,46311.45,15.67202,NAN,9.44126,119.2739,8.245505,-71.77742,7.987583,1.996896,NAN,NAN,13.26714,25,44.10996,-69.1059,,,,,,,,,,,,,,,,,,
1721274300000,2024-17-07,11:45:00 85500000,18.01576,46269.52,15.6724,NAN,9.361571,118.4422,8.241528,-71.56993,8.1373,2.034325,NAN,NAN,13.26472,25,44.10996,-69.1059,,,,,,,,,,,,,,,,,,
1721275200000,2024-18-07,12:00:00 0,18.26171,46180.52,12.53854,NAN,9.15433,116.3239,8.254381,-72.37222,8.750976,2.187744,NAN,NAN,13.22979,24,44.10996,-69.1059,,,,,,,,,,,,,,,,,,
1721276100000,2024-18-07,12:15:00 900000,18.50124,46229.04,15.67511,NAN,8.919883,113.8789,8.221852,-70.55354,7.958931,1.989733,NAN,NAN,13.25259,24,44.10995,-69.10595,,,,,,,,,,,,,,,,,,
1721277000000,2024-18-07,12:30:00 1800000,18.24611,46254.35,15.67394,NAN,9.033841,114.7861,8.222117,-70.50694,8.759621,2.189905,NAN,NAN,13.26278,24,44.10995,-69.10595,,,,,,,,,,,,,,,,,,
1721277900000,2024-18-07,12:45:00 2700000,18.30232,46247.22,15.67082,NAN,9.166032,116.5874,8.233914,-71.20128,8.367314,2.091829,NAN,NAN,13.26011,24,44.10995,-69.10595,,,,,,,,,,,,,,,,,,
1721278800000,2024-18-07,01:00:00 3600000,18.42838,46217.86,12.5391,NAN,9.101448,116.0411,8.25093,-72.21436,7.615537,1.903884,NAN,NAN,13.24774,25,44.10995,-69.10595,,,,,,,,,,,,,,,,,,
1721279700000,2024-18-07,01:15:00 4500000,18.54769,46212.64,15.67327,NAN,9.121194,116.5462,8.233541,-71.23972,7.511362,1.87784,NAN,NAN,13.23488,25,44.10993,-69.1059,,,,,,,,,,,,,,,,,,
1721280600000,2024-18-07,01:30:00 5400000,18.59152,46225.69,15.67505,NAN,9.105462,116.4566,8.231829,-71.15153,7.4321,1.858025,NAN,NAN,13.24386,25,44.10993,-69.1059,,,,,,,,,,,,,,,,,,
1721281500000,2024-18-07,01:45:00 6300000,18.47329,46248.13,15.67147,NAN,9.1142,116.3142,8.23188,-71.12565,7.590589,1.897647,NAN,NAN,13.25502,25,44.10993,-69.1059,,,,,,,,,,,,,,,,,,
1721282400000,2024-18-07,02:00:00 7200000,18.49627,46240.38,12.53529,NAN,9.065193,115.7314,8.246782,-71.99179,8.391748,2.097937,NAN,NAN,13.24216,25,44.10993,-69.1059,,,,,,,,,,,,,,,,,,
1721283300000,2024-18-07,02:15:00 8100000,18.53343,46242.42,15.66894,NAN,9.060153,115.7502,8.228765,-70.96034,7.542597,1.885649,NAN,NAN,13.25696,25,44.10995,-69.1058,,,,,,,,,,,,,,,,,,
1721284200000,2024-18-07,02:30:00 9000000,18.54312,46227.34,15.6678,NAN,9.014751,115.1875,8.225535,-70.77625,7.530119,1.88253,NAN,NAN,13.24143,25,44.10995,-69.1058,,,,,,,,,,,,,,,,,,
1721285100000,2024-18-07,02:45:00 9900000,18.50762,46231.27,15.66542,NAN,9.0154,115.1216,8.225341,-70.75637,9.132836,2.283209,NAN,NAN,13.25332,25,44.10995,-69.1058,,,,,,,,,,,,,,,,,,
1721286000000,2024-18-07,03:00:00 10800000,18.56061,46201.58,12.53465,NAN,8.943157,114.3048,8.240802,-71.66247,9.298651,2.324663,NAN,NAN,13.22421,25,44.10995,-69.1058,,,,,,,,,,,,,,,,,,
