ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C),Water Detect (%)
2026-08-26T05:44:14.000Z,9.17,87.53,13.23,0.00
2026-08-26T05:59:14.000Z,9.21,88.37,13.48,0.00
2026-08-26T06:14:14.000Z,9.30,89.66,13.67,0.00
2026-08-26T06:29:14.000Z,9.24,89.24,13.75,0.00
2026-08-26T06:44:14.000Z,8.83,84.17,13.15,0.00
2026-08-26T06:59:14.000Z,8.96,85.02,12.95,0.00
2026-08-26T07:14:14.000Z,8.92,83.91,12.55,0.00
2026-08-26T07:29:14.000Z,8.92,83.88,12.55,0.00
2026-08-26T07:44:14.000Z,8.98,84.47,12.59,0.00
2026-08-26T07:59:14.000Z,8.95,84.66,12.82,0.00
2026-08-26T08:14:14.000Z,8.94,84.32,12.70,0.00
2026-08-26T08:29:14.000Z,8.97,84.49,12.65,0.00
2026-08-26T08:44:14.000Z,9.03,85.64,12.91,0.00
2026-08-26T08:59:14.000Z,9.05,86.02,13.05,0.00
2026-08-26T09:14:14.000Z,8.94,84.55,12.83,0.00
2026-08-26T09:29:14.000Z,8.98,84.80,12.75,0.00
2026-08-26T09:44:14.000Z,8.92,84.43,12.83,0.00
2026-08-26T09:59:14.000Z,8.99,84.89,12.77,0.00
2026-08-26T10:14:14.000Z,9.00,85.37,12.94,0.00
2026-08-26T10:29:14.000Z,8.93,84.06,12.59,0.00
2026-08-26T10:44:14.000Z,9.04,85.71,12.91,0.00
2026-08-26T10:59:14.000Z,9.03,85.56,12.91,0.00
2026-08-26T11:14:14.000Z,9.02,85.20,12.75,0.00
2026-08-26T11:29:14.000Z,9.01,85.31,12.89,0.00
2026-08-26T11:44:14.000Z,9.11,87.21,13.38,0.00
2026-08-26T11:59:14.000Z,9.18,89.47,14.17,0.00
2026-08-26T12:14:14.000Z,9.23,90.16,14.27,0.00
2026-08-26T12:29:14.000Z,9.08,88.26,14.05,0.00
2026-08-26T12:44:14.000Z,8.85,84.36,13.18,0.00
2026-08-26T12:59:14.000Z,8.92,84.32,12.79,0.00
2026-08-26T13:14:14.000Z,8.91,84.53,12.95,0.00
2026-08-26T13:29:14.000Z,8.96,85.52,13.21,0.00
2026-08-26T13:44:14.000Z,9.02,86.66,13.52,0.00
2026-08-26T13:59:14.000Z,8.91,84.65,13.01,0.00
2026-08-26T14:14:14.000Z,8.85,83.04,12.48,0.00
2026-08-26T14:29:14.000Z,8.90,83.58,12.50,0.00
2026-08-26T14:44:14.000Z,8.92,84.08,12.66,0.00
2026-08-26T14:59:14.000Z,8.91,84.25,12.79,0.00
2026-08-26T15:14:14.000Z,8.92,84.57,12.91,0.00
2026-08-26T15:29:14.000Z,8.87,82.99,12.33,0.00
2026-08-26T15:44:14.000Z,8.88,83.21,12.41,0.00
2026-08-26T15:59:14.000Z,8.94,84.09,12.59,0.00
2026-08-26T16:14:14.000Z,8.95,84.03,12.51,0.00
2026-08-26T16:29:14.000Z,8.96,84.33,12.60,0.00
2026-08-26T16:44:14.000Z,9.01,85.24,12.84,0.00
2026-08-26T16:59:14.000Z,8.92,84.67,12.97,0.00
2026-08-26T17:14:14.000Z,9.11,86.08,12.76,0.00
2026-08-26T17:29:14.000Z,8.91,83.99,12.65,0.00
2026-08-26T17:44:14.000Z,9.11,87.06,13.28,0.00
2026-08-26T17:59:14.000Z,8.95,84.38,12.70,0.00
2026-08-26T18:14:14.000Z,8.96,84.56,12.70,0.00
2026-08-26T18:29:14.000Z,8.97,84.51,12.67,0.00
2026-08-26T18:44:14.000Z,8.93,84.24,12.69,0.00
2026-08-26T18:59:14.000Z,9.04,85.90,13.03,0.00
2026-08-26T19:14:14.000Z,9.04,86.04,13.09,0.00
2026-08-26T19:29:14.000Z,9.02,86.17,13.27,0.00
2026-08-26T19:44:14.000Z,8.86,83.97,12.89,0.00
2026-08-26T19:59:14.000Z,9.10,86.95,13.28,0.00
2026-08-26T20:14:14.000Z,9.11,87.60,13.58,0.00
2026-08-26T20:29:14.000Z,8.94,85.75,13.43,0.00
2026-08-26T20:44:14.000Z,8.92,84.84,13.07,0.00
2026-08-26T20:59:14.000Z,8.92,84.11,12.66,0.00
2026-08-26T21:14:14.000Z,8.92,84.12,12.67,0.00
2026-08-26T21:29:14.000Z,9.10,86.46,13.04,0.00
2026-08-26T21:44:14.000Z,8.95,84.71,12.84,0.00
2026-08-26T21:59:14.000Z,8.91,84.10,12.71,0.00
2026-08-26T22:14:14.000Z,8.90,83.74,12.61,0.00
2026-08-26T22:29:14.000Z,8.92,84.34,12.82,0.00
2026-08-26T22:44:14.000Z,8.97,84.89,12.85,0.00
2026-08-26T22:59:14.000Z,9.05,85.93,13.01,0.00
2026-08-26T23:14:14.000Z,9.18,88.13,13.48,0.00
2026-08-26T23:29:14.000Z,9.10,87.25,13.42,0.00
2026-08-26T23:44:14.000Z,9.07,86.59,13.26,0.00
2026-08-26T23:59:14.000Z,9.02,85.99,13.17,0.00
2026-08-27T00:14:14.000Z,9.02,85.93,13.14,0.00
2026-08-27T00:29:14.000Z,9.03,86.21,13.23,0.00
2026-08-27T00:44:14.000Z,9.00,85.63,13.07,0.00
2026-08-27T00:59:14.000Z,8.91,84.11,12.74,0.00
2026-08-27T01:14:14.000Z,9.09,86.81,13.24,0.00
2026-08-27T01:29:14.000Z,9.15,87.84,13.49,0.00
2026-08-27T01:44:14.000Z,9.05,86.82,13.44,0.00
2026-08-27T01:59:14.000Z,9.00,85.10,12.79,0.00
2026-08-27T02:14:14.000Z,9.08,86.06,12.93,0.00
2026-08-27T02:29:14.000Z,8.98,85.72,13.25,0.00
2026-08-27T02:44:14.000Z,9.04,86.03,13.09,0.00
2026-08-27T02:59:14.000Z,9.00,85.76,13.13,0.00
2026-08-27T03:14:14.000Z,8.92,84.01,12.62,0.00
2026-08-27T03:29:14.000Z,8.91,83.67,12.52,0.00
2026-08-27T03:44:14.000Z,8.94,83.95,12.51,0.00
2026-08-27T03:59:14.000Z,8.92,83.76,12.52,0.00
2026-08-27T04:14:14.000Z,8.92,83.80,12.52,0.00
2026-08-27T04:29:14.000Z,8.98,84.77,12.72,0.00
2026-08-27T04:44:14.000Z,8.98,84.83,12.78,0.00
2026-08-27T04:59:14.000Z,8.95,84.48,12.72,0.00
2026-08-27T05:14:14.000Z,8.97,84.51,12.66,0.00
2026-08-27T05:29:14.000Z,9.00,85.23,12.86,0.00
2026-08-27T05:44:14.000Z,8.99,85.11,12.85,0.00
2026-08-27T05:59:14.000Z,8.99,85.12,12.86,0.00
2026-08-27T06:14:14.000Z,8.98,85.05,12.87,0.00
2026-08-27T06:29:14.000Z,8.97,84.99,12.91,0.00
2026-08-27T06:44:14.000Z,8.97,84.93,12.88,0.00
2026-08-27T06:59:14.000Z,9.14,87.29,13.27,0.00
2026-08-27T07:14:14.000Z,9.14,87.60,13.39,0.00
2026-08-27T07:29:14.000Z,8.82,83.62,12.91,0.00
2026-08-27T07:44:14.000Z,8.87,83.22,12.46,0.00
2026-08-27T07:59:14.000Z,8.86,83.05,12.40,0.00
2026-08-27T08:14:14.000Z,8.88,83.21,12.40,0.00
2026-08-27T08:29:14.000Z,8.90,83.50,12.48,0.00
2026-08-27T08:44:14.000Z,8.93,84.08,12.62,0.00
2026-08-27T08:59:14.000Z,8.90,83.80,12.61,0.00
2026-08-27T09:14:14.000Z,8.92,84.15,12.71,0.00
2026-08-27T09:29:14.000Z,8.94,84.74,12.89,0.00
2026-08-27T09:44:14.000Z,9.02,85.79,13.05,0.00
2026-08-27T09:59:14.000Z,8.96,84.76,12.84,0.00
2026-08-27T10:14:14.000Z,8.90,83.82,12.62,0.00
2026-08-27T10:29:14.000Z,8.89,83.47,12.51,0.00
2026-08-27T10:44:14.000Z,8.94,84.12,12.59,0.00
2026-08-27T10:59:14.000Z,9.07,86.43,13.15,0.00
2026-08-27T11:14:14.000Z,9.11,87.29,13.40,0.00
2026-08-27T11:29:14.000Z,8.94,85.26,13.19,0.00
2026-08-27T11:44:14.000Z,8.97,84.94,12.86,0.00
2026-08-27T11:59:14.000Z,8.96,85.03,12.97,0.00
2026-08-27T12:14:14.000Z,8.96,85.00,12.96,0.00
2026-08-27T12:29:14.000Z,8.98,85.60,13.14,0.00
2026-08-27T12:44:14.000Z,9.03,86.51,13.40,0.00
2026-08-27T12:59:14.000Z,8.99,86.22,13.44,0.00
2026-08-27T13:14:14.000Z,9.22,89.46,13.96,0.00
2026-08-27T13:29:14.000Z,8.86,85.88,13.94,0.00
2026-08-27T13:44:14.000Z,8.97,85.37,13.12,0.00
2026-08-27T13:59:14.000Z,9.08,87.07,13.43,0.00
2026-08-27T14:14:14.000Z,9.13,88.37,13.84,0.00
2026-08-27T14:29:14.000Z,9.07,86.82,13.38,0.00
2026-08-27T14:44:14.000Z,8.94,85.36,13.26,0.00
2026-08-27T14:59:14.000Z,8.87,83.22,12.44,0.00
2026-08-27T15:14:14.000Z,8.92,83.83,12.51,0.00
2026-08-27T15:29:14.000Z,9.02,85.61,12.95,0.00
2026-08-27T15:44:14.000Z,8.93,84.57,12.86,0.00
2026-08-27T15:59:14.000Z,8.93,84.15,12.67,0.00
2026-08-27T16:14:14.000Z,8.93,84.18,12.65,0.00
2026-08-27T16:29:14.000Z,8.90,83.53,12.50,0.00
2026-08-27T16:44:14.000Z,8.87,82.95,12.31,0.00
2026-08-27T16:59:14.000Z,9.11,86.20,12.85,0.00
2026-08-27T17:14:14.000Z,9.15,87.09,13.10,0.00
2026-08-27T17:29:14.000Z,9.10,86.78,13.18,0.00
2026-08-27T17:44:14.000Z,9.06,86.56,13.27,0.00
2026-08-27T17:59:14.000Z,9.01,85.74,13.12,0.00
2026-08-27T18:14:14.000Z,8.97,85.14,12.95,0.00
2026-08-27T18:29:14.000Z,8.99,85.27,12.94,0.00
2026-08-27T18:44:14.000Z,8.97,85.08,12.93,0.00
2026-08-27T18:59:14.000Z,8.99,85.29,12.96,0.00
2026-08-27T19:14:14.000Z,8.90,85.02,13.28,0.00
2026-08-27T19:29:14.000Z,9.18,87.87,13.36,0.00
2026-08-27T19:44:14.000Z,9.18,88.43,13.66,0.00
2026-08-27T19:59:14.000Z,9.02,85.94,13.17,0.00
2026-08-27T20:14:14.000Z,9.15,87.66,13.41,0.00
2026-08-27T20:29:14.000Z,9.03,86.14,13.22,0.00
2026-08-27T20:44:14.000Z,8.97,85.44,13.12,0.00
2026-08-27T20:59:14.000Z,9.08,86.79,13.31,0.00
2026-08-27T21:14:14.000Z,9.11,87.25,13.40,0.00
2026-08-27T21:29:14.000Z,9.47,91.82,13.95,0.00
2026-08-27T21:44:14.000Z,8.94,84.59,12.85,0.00
2026-08-27T21:59:14.000Z,9.15,87.27,13.20,0.00
2026-08-27T22:14:14.000Z,9.25,88.92,13.56,0.00
2026-08-27T22:29:14.000Z,9.19,88.37,13.55,0.00
2026-08-27T22:44:14.000Z,8.95,84.84,12.90,0.00
2026-08-27T22:59:14.000Z,8.93,84.26,12.70,0.00
2026-08-27T23:14:14.000Z,8.94,84.57,12.81,0.00
2026-08-27T23:29:14.000Z,9.21,88.06,13.32,0.00
2026-08-27T23:44:14.000Z,9.13,87.78,13.56,0.00
2026-08-27T23:59:14.000Z,9.46,92.30,14.22,0.00
2026-08-28T00:14:14.000Z,9.37,91.45,14.25,0.00
2026-08-28T00:29:14.000Z,9.77,95.72,14.43,0.00
2026-08-28T00:44:14.000Z,9.10,87.47,13.53,0.00
2026-08-28T00:59:14.000Z,9.08,87.05,13.43,0.00
2026-08-28T01:14:14.000Z,9.04,86.51,13.34,0.00
2026-08-28T01:29:14.000Z,8.94,85.22,13.16,0.00
2026-08-28T01:44:14.000Z,9.03,85.81,13.02,0.00
2026-08-28T01:59:14.000Z,9.15,88.00,13.55,0.00
2026-08-28T02:14:14.000Z,9.12,87.45,13.46,0.00
2026-08-28T02:29:14.000Z,9.13,87.36,13.33,0.00
2026-08-28T02:44:14.000Z,9.11,87.19,13.35,0.00
2026-08-28T02:59:14.000Z,9.08,87.08,13.42,0.00
2026-08-28T03:14:14.000Z,9.00,85.56,13.05,0.00
2026-08-28T03:29:14.000Z,8.88,84.40,13.02,0.00
2026-08-28T03:44:14.000Z,8.89,83.68,12.59,0.00
2026-08-28T03:59:14.000Z,8.93,84.03,12.61,0.00
2026-08-28T04:14:14.000Z,8.98,84.75,12.70,0.00
2026-08-28T04:29:14.000Z,9.03,85.65,12.93,0.00
2026-08-28T04:44:14.000Z,9.11,86.39,12.96,0.00
2026-08-28T04:59:14.000Z,9.00,85.41,12.97,0.00
2026-08-28T05:14:14.000Z,9.00,85.33,12.92,0.00
2026-08-28T05:29:14.000Z,9.05,86.21,13.13,0.00
2026-08-28T05:44:14.000Z,9.01,85.77,13.11,0.00
2026-08-28T05:59:14.000Z,9.02,85.46,12.91,0.00
2026-08-28T06:14:14.000Z,9.10,86.97,13.30,0.00
2026-08-28T06:29:14.000Z,9.04,86.08,13.11,0.00
2026-08-28T06:44:14.000Z,9.09,86.62,13.16,0.00
2026-08-28T06:59:14.000Z,9.19,88.09,13.40,0.00
2026-08-28T07:14:14.000Z,9.22,88.57,13.50,0.00
2026-08-28T07:29:14.000Z,9.24,88.93,13.58,0.00
2026-08-28T07:44:14.000Z,9.33,90.12,13.78,0.00
2026-08-28T07:59:14.000Z,9.34,90.48,13.91,0.00
2026-08-28T08:14:14.000Z,8.84,84.86,13.47,0.00
2026-08-28T08:29:14.000Z,9.27,89.69,13.84,0.00
2026-08-28T08:44:14.000Z,9.39,91.26,14.03,0.00
2026-08-28T08:59:14.000Z,9.35,90.90,14.07,0.00
2026-08-28T09:14:14.000Z,9.39,91.50,14.16,0.00
2026-08-28T09:29:14.000Z,9.50,92.71,14.25,0.00
2026-08-28T09:44:14.000Z,9.03,87.54,13.95,0.00
2026-08-28T09:59:14.000Z,9.02,86.26,13.32,0.00
2026-08-28T10:14:14.000Z,9.05,86.30,13.20,0.00
2026-08-28T10:29:14.000Z,9.06,86.33,13.17,0.00
2026-08-28T10:44:14.000Z,9.02,86.03,13.18,0.00
2026-08-28T10:59:14.000Z,8.99,85.43,13.05,0.00
2026-08-28T11:14:14.000Z,8.88,83.81,12.70,0.00
2026-08-28T11:29:14.000Z,8.92,84.34,12.79,0.00
2026-08-28T11:44:14.000Z,9.03,85.73,12.98,0.00
2026-08-28T11:59:14.000Z,9.81,95.93,14.35,0.00
2026-08-28T12:14:14.000Z,9.50,93.82,14.78,0.00
2026-08-28T12:29:14.000Z,9.46,93.22,14.69,0.00
2026-08-28T12:44:14.000Z,9.50,91.63,13.73,0.00
2026-08-28T12:59:14.000Z,9.44,92.60,14.46,0.00
2026-08-28T13:14:14.000Z,9.57,94.16,14.63,0.00
2026-08-28T13:29:14.000Z,9.46,93.32,14.72,0.00
2026-08-28T13:44:14.000Z,9.00,86.27,13.42,0.00
2026-08-28T13:59:14.000Z,9.03,85.94,13.12,0.00
2026-08-28T14:14:14.000Z,9.03,85.92,13.11,0.00
2026-08-28T14:29:14.000Z,8.97,85.54,13.17,0.00
2026-08-28T14:44:14.000Z,9.13,87.42,13.38,0.00
2026-08-28T14:59:14.000Z,9.10,87.34,13.46,0.00
2026-08-28T15:14:14.000Z,9.05,86.68,13.39,0.00
2026-08-28T15:29:14.000Z,9.13,87.68,13.52,0.00
2026-08-28T15:44:14.000Z,9.07,86.34,13.11,0.00
2026-08-28T15:59:14.000Z,9.05,86.25,13.17,0.00
2026-08-28T16:14:14.000Z,9.04,86.40,13.27,0.00
2026-08-28T16:29:14.000Z,8.91,85.11,13.28,0.00
2026-08-28T16:44:14.000Z,8.85,83.59,12.75,0.00
2026-08-28T16:59:14.000Z,8.90,83.76,12.59,0.00
2026-08-28T17:14:14.000Z,8.94,84.23,12.63,0.00
2026-08-28T17:29:14.000Z,9.01,85.26,12.86,0.00
2026-08-28T17:44:14.000Z,8.97,84.82,12.80,0.00
2026-08-28T17:59:14.000Z,8.95,84.47,12.75,0.00
2026-08-28T18:14:14.000Z,9.00,85.32,12.94,0.00
2026-08-28T18:29:14.000Z,9.09,86.63,13.18,0.00
2026-08-28T18:44:14.000Z,9.04,86.38,13.28,0.00
2026-08-28T18:59:14.000Z,9.05,86.67,13.36,0.00
2026-08-28T19:14:14.000Z,9.00,86.15,13.34,0.00
2026-08-28T19:29:14.000Z,9.25,90.04,14.12,0.00
2026-08-28T19:44:14.000Z,9.03,86.22,13.24,0.00
2026-08-28T19:59:14.000Z,9.29,89.46,13.61,0.00
2026-08-28T20:14:14.000Z,9.17,88.70,13.81,0.00
2026-08-28T20:29:14.000Z,8.89,84.24,12.92,0.00
2026-08-28T20:44:14.000Z,8.86,83.48,12.65,0.00
2026-08-28T20:59:14.000Z,8.85,83.37,12.64,0.00
2026-08-28T21:14:14.000Z,8.90,83.99,12.73,0.00
2026-08-28T21:29:14.000Z,8.94,84.54,12.83,0.00
2026-08-28T21:44:14.000Z,8.95,85.05,13.05,0.00
2026-08-28T21:59:14.000Z,9.03,85.85,13.07,0.00
2026-08-28T22:14:14.000Z,8.99,86.35,13.50,0.00
2026-08-28T22:29:14.000Z,9.07,86.72,13.33,0.00
2026-08-28T22:44:14.000Z,9.18,88.04,13.45,0.00
2026-08-28T22:59:14.000Z,9.06,86.86,13.44,0.00
2026-08-28T23:14:14.000Z,8.87,84.43,13.12,0.00
2026-08-28T23:29:14.000Z,8.91,84.50,12.92,0.00
2026-08-28T23:44:14.000Z,8.92,84.43,12.85,0.00
2026-08-28T23:59:14.000Z,9.18,87.62,13.23,0.00
2026-08-29T00:14:14.000Z,9.26,89.21,13.65,0.00
2026-08-29T00:29:14.000Z,9.02,86.42,13.39,0.00
2026-08-29T00:44:14.000Z,9.80,97.30,15.03,0.00
2026-08-29T00:59:14.000Z,9.62,94.92,14.73,0.00
2026-08-29T01:14:14.000Z,9.68,95.97,14.97,0.00
2026-08-29T01:29:14.000Z,9.72,96.58,15.05,0.00
2026-08-29T01:44:14.000Z,9.75,96.86,15.04,0.00
2026-08-29T01:59:14.000Z,9.83,97.90,15.16,0.00
2026-08-29T02:14:14.000Z,8.96,85.10,13.02,0.00
2026-08-29T02:29:14.000Z,8.95,84.90,12.94,0.00
2026-08-29T02:44:14.000Z,9.01,85.58,13.00,0.00
2026-08-29T02:59:14.000Z,9.05,86.41,13.23,0.00
2026-08-29T03:14:14.000Z,8.98,85.74,13.26,0.00
2026-08-29T03:29:14.000Z,9.08,86.57,13.16,0.00
2026-08-29T03:44:14.000Z,9.13,87.24,13.30,0.00
2026-08-29T03:59:14.000Z,9.05,86.57,13.34,0.00
2026-08-29T04:14:14.000Z,9.03,85.73,12.97,0.00
2026-08-29T04:29:14.000Z,8.89,83.75,12.64,0.00
2026-08-29T04:44:14.000Z,8.91,83.95,12.65,0.00
2026-08-29T04:59:14.000Z,8.88,83.53,12.59,0.00
2026-08-29T05:14:14.000Z,8.87,83.39,12.54,0.00
2026-08-29T05:29:14.000Z,8.92,83.86,12.58,0.00
2026-08-29T05:44:14.000Z,8.98,85.04,12.87,0.00
2026-08-29T05:59:14.000Z,8.97,84.84,12.85,0.00
2026-08-29T06:14:14.000Z,9.01,85.75,13.08,0.00
2026-08-29T06:29:14.000Z,9.03,85.75,13.01,0.00
2026-08-29T06:44:14.000Z,9.03,85.93,13.08,0.00
2026-08-29T06:59:14.000Z,9.03,85.97,13.12,0.00
2026-08-29T07:14:14.000Z,8.97,85.11,12.97,0.00
2026-08-29T07:29:14.000Z,9.03,86.08,13.14,0.00
2026-08-29T07:44:14.000Z,9.17,88.44,13.69,0.00
2026-08-29T07:59:14.000Z,9.18,88.25,13.57,0.00
2026-08-29T08:14:14.000Z,9.24,89.22,13.75,0.00
2026-08-29T08:29:14.000Z,9.21,88.80,13.69,0.00
2026-08-29T08:44:14.000Z,8.84,83.73,12.89,0.00
2026-08-29T08:59:14.000Z,8.84,83.22,12.62,0.00
2026-08-29T09:14:14.000Z,8.91,83.97,12.68,0.00
2026-08-29T09:29:14.000Z,8.91,84.25,12.79,0.00
2026-08-29T09:44:14.000Z,8.94,84.71,12.88,0.00
2026-08-29T09:59:14.000Z,8.95,84.90,12.97,0.00
2026-08-29T10:14:14.000Z,9.00,85.69,13.14,0.00
2026-08-29T10:29:14.000Z,9.10,87.11,13.36,0.00
2026-08-29T10:44:14.000Z,9.10,87.52,13.55,0.00
2026-08-29T10:59:14.000Z,9.11,87.52,13.52,0.00
2026-08-29T11:14:14.000Z,9.05,86.77,13.43,0.00
2026-08-29T11:29:14.000Z,8.98,85.57,13.16,0.00
2026-08-29T11:44:14.000Z,8.97,85.40,13.12,0.00
2026-08-29T11:59:14.000Z,9.26,88.85,13.45,0.00
2026-08-29T12:14:14.000Z,9.42,91.66,14.12,0.00
2026-08-29T12:29:14.000Z,9.17,88.30,13.64,0.00
2026-08-29T12:44:14.000Z,9.10,86.90,13.23,0.00
2026-08-29T12:59:14.000Z,9.03,85.53,12.91,0.00
2026-08-29T13:14:14.000Z,9.09,86.73,13.23,0.00
2026-08-29T13:29:14.000Z,8.95,86.34,13.72,0.00
2026-08-29T13:44:14.000Z,9.37,91.56,14.30,0.00
2026-08-29T13:59:14.000Z,9.45,92.59,14.41,0.00
2026-08-29T14:14:14.000Z,9.39,91.95,14.38,0.00
2026-08-29T14:29:14.000Z,9.43,92.22,14.33,0.00
2026-08-29T14:44:14.000Z,9.30,91.12,14.40,0.00
2026-08-29T14:59:14.000Z,9.05,86.33,13.22,0.00
2026-08-29T15:14:14.000Z,9.16,87.54,13.28,0.00
2026-08-29T15:29:14.000Z,9.24,88.98,13.64,0.00
2026-08-29T15:44:14.000Z,9.31,90.30,13.98,0.00
2026-08-29T15:59:14.000Z,8.99,86.94,13.81,0.00
2026-08-29T16:14:14.000Z,9.12,87.03,13.24,0.00
2026-08-29T16:29:14.000Z,9.15,87.32,13.20,0.00
2026-08-29T16:44:14.000Z,9.05,86.41,13.23,0.00
2026-08-29T16:59:14.000Z,9.09,86.79,13.22,0.00
2026-08-29T17:14:14.000Z,9.04,85.81,13.00,0.00
2026-08-29T17:29:14.000Z,9.05,85.90,12.99,0.00
2026-08-29T17:44:14.000Z,8.97,84.84,12.83,0.00
2026-08-29T17:59:14.000Z,8.98,84.92,12.80,0.00
2026-08-29T18:14:14.000Z,9.18,87.59,13.22,0.00
2026-08-29T18:29:14.000Z,9.17,87.78,13.34,0.00
2026-08-29T18:44:14.000Z,9.15,87.64,13.36,0.00
2026-08-29T18:59:14.000Z,9.08,86.75,13.25,0.00
2026-08-29T19:14:14.000Z,9.11,87.53,13.50,0.00
2026-08-29T19:29:14.000Z,9.15,87.89,13.49,0.00
2026-08-29T19:44:14.000Z,9.05,86.54,13.30,0.00
2026-08-29T19:59:14.000Z,9.25,88.47,13.32,0.00
2026-08-29T20:14:14.000Z,9.42,91.18,13.88,0.00
2026-08-29T20:29:14.000Z,9.36,90.66,13.90,0.00
2026-08-29T20:44:14.000Z,9.34,90.31,13.83,0.00
2026-08-29T20:59:14.000Z,9.30,89.81,13.76,0.00
2026-08-29T21:14:14.000Z,9.35,90.59,13.90,0.00
2026-08-29T21:29:14.000Z,9.32,90.42,13.94,0.00
2026-08-29T21:44:14.000Z,9.34,90.68,13.99,0.00
2026-08-29T21:59:14.000Z,9.42,91.60,14.08,0.00
2026-08-29T22:14:14.000Z,9.41,91.64,14.13,0.00
2026-08-29T22:29:14.000Z,9.21,89.07,13.80,0.00
2026-08-29T22:44:14.000Z,9.26,89.74,13.91,0.00
2026-08-29T22:59:14.000Z,9.19,88.47,13.60,0.00
2026-08-29T23:14:14.000Z,9.21,88.78,13.66,0.00
2026-08-29T23:29:14.000Z,9.29,89.65,13.74,0.00
2026-08-29T23:44:14.000Z,9.19,88.64,13.71,0.00
2026-08-29T23:59:14.000Z,9.32,90.19,13.83,0.00
2026-08-30T00:14:14.000Z,9.22,88.96,13.70,0.00
2026-08-30T00:29:14.000Z,9.17,88.08,13.52,0.00
2026-08-30T00:44:14.000Z,9.29,89.71,13.74,0.00
2026-08-30T00:59:14.000Z,9.42,91.09,13.83,0.00
2026-08-30T01:14:14.000Z,9.29,89.75,13.78,0.00
2026-08-30T01:29:14.000Z,9.25,89.19,13.69,0.00
2026-08-30T01:44:14.000Z,9.34,90.29,13.80,0.00
2026-08-30T01:59:14.000Z,9.62,94.20,14.37,0.00
2026-08-30T02:14:14.000Z,9.22,89.35,13.94,0.00
2026-08-30T02:29:14.000Z,9.20,88.51,13.57,0.00
2026-08-30T02:44:14.000Z,9.08,86.89,13.33,0.00
2026-08-30T02:59:14.000Z,9.08,86.71,13.25,0.00
2026-08-30T03:14:14.000Z,9.07,86.65,13.26,0.00
2026-08-30T03:29:14.000Z,9.04,85.97,13.08,0.00
2026-08-30T03:44:14.000Z,9.13,87.30,13.29,0.00
2026-08-30T03:59:14.000Z,9.14,87.55,13.38,0.00
