ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C),Water Detect (%)
2026-08-12T19:39:29.000Z,7.11,91.75,28.54,0.00
2026-08-12T19:54:29.000Z,7.45,92.28,26.25,0.00
2026-08-12T20:09:29.000Z,7.57,95.24,27.12,0.00
2026-08-12T20:24:29.000Z,7.78,92.79,24.19,0.00
2026-08-12T20:39:29.000Z,8.10,96.44,24.06,0.00
2026-08-12T20:54:29.000Z,7.69,96.10,26.71,0.00
2026-08-12T21:09:29.000Z,7.64,95.42,26.73,0.00
2026-08-12T21:24:29.000Z,7.64,95.41,26.65,0.00
2026-08-12T21:39:29.000Z,7.54,93.99,26.57,0.00
2026-08-12T21:54:29.000Z,7.70,94.49,25.70,0.00
2026-08-12T22:09:29.000Z,7.78,93.78,24.72,0.00
2026-08-12T22:24:29.000Z,7.96,92.55,22.84,0.00
2026-08-12T22:39:29.000Z,8.07,93.81,22.82,0.00
2026-08-12T22:54:29.000Z,8.09,93.84,22.73,0.00
2026-08-12T23:09:29.000Z,8.13,93.77,22.41,0.00
2026-08-12T23:24:29.000Z,8.16,93.47,22.06,0.00
2026-08-12T23:39:29.000Z,8.20,93.13,21.59,0.00
2026-08-12T23:54:29.000Z,8.20,92.56,21.26,0.00
2026-08-13T00:09:29.000Z,8.27,92.83,20.99,0.00
2026-08-13T00:24:29.000Z,8.31,92.82,20.76,0.00
2026-08-13T00:39:29.000Z,8.33,92.61,20.54,0.00
2026-08-13T00:54:29.000Z,8.38,92.68,20.26,0.00
2026-08-13T01:09:29.000Z,8.41,92.47,19.97,0.00
2026-08-13T01:24:29.000Z,8.44,92.54,19.79,0.00
2026-08-13T01:39:29.000Z,8.45,92.33,19.62,0.00
2026-08-13T01:54:29.000Z,8.49,92.21,19.36,0.00
2026-08-13T02:09:29.000Z,8.51,92.22,19.20,0.00
2026-08-13T02:24:29.000Z,8.55,92.31,19.02,0.00
2026-08-13T02:39:29.000Z,8.56,92.24,18.93,0.00
2026-08-13T02:54:29.000Z,8.57,92.15,18.84,0.00
2026-08-13T03:09:29.000Z,8.61,92.16,18.64,0.00
2026-08-13T03:24:29.000Z,8.62,92.08,18.52,0.00
2026-08-13T03:39:29.000Z,8.65,92.31,18.47,0.00
2026-08-13T03:54:29.000Z,8.67,92.35,18.39,0.00
2026-08-13T04:09:29.000Z,8.67,92.31,18.35,0.00
2026-08-13T04:24:29.000Z,8.70,92.26,18.18,0.00
2026-08-13T04:39:29.000Z,8.70,92.26,18.13,0.00
2026-08-13T04:54:29.000Z,8.71,92.34,18.13,0.00
2026-08-13T05:09:29.000Z,8.73,92.47,18.11,0.00
2026-08-13T05:24:29.000Z,8.71,92.46,18.23,0.00
2026-08-13T05:39:29.000Z,8.69,92.51,18.33,0.00
2026-08-13T05:54:29.000Z,8.69,92.52,18.36,0.00
2026-08-13T06:09:29.000Z,8.67,92.35,18.35,0.00
2026-08-13T06:24:29.000Z,8.68,92.38,18.31,0.00
2026-08-13T06:39:29.000Z,8.69,92.43,18.31,0.00
2026-08-13T06:54:29.000Z,8.71,92.24,18.07,0.00
2026-08-13T07:09:29.000Z,8.75,92.22,17.88,0.00
2026-08-13T07:24:29.000Z,8.79,92.13,17.58,0.00
2026-08-13T07:39:29.000Z,8.82,92.03,17.38,0.00
2026-08-13T07:54:29.000Z,8.83,92.00,17.31,0.00
2026-08-13T08:09:29.000Z,8.89,92.05,17.00,0.00
2026-08-13T08:24:29.000Z,8.93,92.08,16.82,0.00
2026-08-13T08:39:29.000Z,8.97,91.90,16.51,0.00
2026-08-13T08:54:29.000Z,9.03,91.79,16.15,0.00
2026-08-13T09:09:29.000Z,9.02,91.65,16.13,0.00
2026-08-13T09:24:29.000Z,9.05,91.81,16.06,0.00
2026-08-13T09:39:29.000Z,9.05,91.91,16.08,0.00
2026-08-13T09:54:29.000Z,9.05,92.35,16.34,0.00
2026-08-13T10:09:29.000Z,9.03,92.36,16.40,0.00
2026-08-13T10:24:29.000Z,9.01,92.47,16.57,0.00
2026-08-13T10:39:29.000Z,8.98,92.61,16.82,0.00
2026-08-13T10:54:29.000Z,8.94,93.16,17.30,0.00
2026-08-13T11:09:29.000Z,8.86,93.30,17.84,0.00
2026-08-13T11:24:29.000Z,8.81,93.42,18.15,0.00
2026-08-13T11:39:29.000Z,8.75,93.46,18.49,0.00
2026-08-13T11:54:29.000Z,8.68,93.20,18.75,0.00
2026-08-13T12:09:29.000Z,8.70,92.98,18.53,0.00
2026-08-13T12:24:29.000Z,8.74,92.71,18.15,0.00
2026-08-13T12:39:29.000Z,8.76,92.79,18.09,0.00
2026-08-13T12:54:29.000Z,8.77,92.67,17.98,0.00
2026-08-13T13:09:29.000Z,8.83,93.32,18.02,0.00
2026-08-13T13:24:29.000Z,8.73,94.82,19.35,0.00
2026-08-13T13:39:29.000Z,8.54,95.05,20.56,0.00
2026-08-13T13:54:29.000Z,8.32,91.37,19.87,0.00
2026-08-13T14:09:29.000Z,8.50,92.54,19.44,0.00
2026-08-13T14:24:29.000Z,8.51,92.55,19.39,0.00
2026-08-13T14:39:29.000Z,8.61,94.36,19.76,0.00
2026-08-13T14:54:29.000Z,8.50,94.39,20.46,0.00
2026-08-13T15:09:29.000Z,8.48,94.71,20.74,0.00
2026-08-13T15:24:29.000Z,8.34,95.61,22.08,0.00
2026-08-13T15:39:29.000Z,8.19,95.59,23.04,0.00
2026-08-13T15:54:29.000Z,8.10,96.27,24.01,0.00
2026-08-13T16:09:29.000Z,7.62,92.94,25.37,0.00
2026-08-13T16:24:29.000Z,7.94,97.87,25.96,0.00
2026-08-13T16:39:29.000Z,7.72,97.92,27.58,0.00
2026-08-13T16:54:29.000Z,7.59,97.23,28.08,0.00
2026-08-13T17:09:29.000Z,7.55,98.16,28.98,0.00
2026-08-13T17:24:29.000Z,7.46,95.75,28.22,0.00
2026-08-13T17:39:29.000Z,7.40,95.18,28.30,0.00
2026-08-13T17:54:29.000Z,7.59,95.56,27.15,0.00
2026-08-13T18:09:29.000Z,7.76,95.62,25.97,0.00
2026-08-13T18:24:29.000Z,8.15,108.83,30.52,0.00
2026-08-13T18:39:29.000Z,7.37,96.32,29.29,0.00
2026-08-13T18:54:29.000Z,7.50,96.60,28.41,0.00
2026-08-13T19:09:29.000Z,7.01,93.46,30.39,0.00
2026-08-13T19:24:29.000Z,7.37,96.37,29.29,0.00
2026-08-13T19:39:29.000Z,7.34,95.28,28.89,0.00
2026-08-13T19:54:29.000Z,7.25,92.13,27.68,0.00
2026-08-13T20:09:29.000Z,7.53,94.60,26.99,0.00
2026-08-13T20:24:29.000Z,7.42,96.57,29.00,0.00
2026-08-13T20:39:29.000Z,7.47,93.67,26.89,0.00
2026-08-13T20:54:29.000Z,7.65,93.13,25.29,0.00
2026-08-13T21:09:29.000Z,7.79,92.54,23.99,0.00
2026-08-13T21:24:29.000Z,7.92,92.48,23.03,0.00
2026-08-13T21:39:29.000Z,8.11,92.51,21.86,0.00
2026-08-13T21:54:29.000Z,8.18,92.61,21.44,0.00
2026-08-13T22:09:29.000Z,8.25,92.70,21.08,0.00
2026-08-13T22:24:29.000Z,8.34,92.58,20.42,0.00
2026-08-13T22:39:29.000Z,8.44,92.88,20.02,0.00
2026-08-13T22:54:29.000Z,8.41,92.27,19.83,0.00
2026-08-13T23:09:29.000Z,8.47,92.63,19.67,0.00
2026-08-13T23:24:29.000Z,8.50,92.87,19.66,0.00
2026-08-13T23:39:29.000Z,8.50,92.57,19.50,0.00
2026-08-13T23:54:29.000Z,8.49,91.93,19.18,0.00
2026-08-14T00:09:29.000Z,8.58,91.97,18.67,0.00
2026-08-14T00:24:29.000Z,8.67,92.39,18.38,0.00
2026-08-14T00:39:29.000Z,8.69,92.29,18.23,0.00
2026-08-14T00:54:29.000Z,8.73,92.22,17.96,0.00
2026-08-14T01:09:29.000Z,8.76,92.22,17.78,0.00
2026-08-14T01:24:29.000Z,8.77,92.16,17.71,0.00
2026-08-14T01:39:29.000Z,8.81,92.26,17.57,0.00
2026-08-14T01:54:29.000Z,8.84,92.22,17.38,0.00
2026-08-14T02:09:29.000Z,8.85,92.44,17.40,0.00
2026-08-14T02:24:29.000Z,8.84,92.27,17.40,0.00
2026-08-14T02:39:29.000Z,8.85,92.25,17.31,0.00
2026-08-14T02:54:29.000Z,8.86,92.36,17.32,0.00
2026-08-14T03:09:29.000Z,8.86,92.38,17.32,0.00
2026-08-14T03:24:29.000Z,8.86,92.35,17.34,0.00
2026-08-14T03:39:29.000Z,8.84,92.37,17.42,0.00
2026-08-14T03:54:29.000Z,8.85,92.40,17.43,0.00
2026-08-14T04:09:29.000Z,8.85,92.36,17.41,0.00
2026-08-14T04:24:29.000Z,8.84,92.40,17.44,0.00
2026-08-14T04:39:29.000Z,8.83,92.30,17.48,0.00
2026-08-14T04:54:29.000Z,8.83,92.29,17.44,0.00
2026-08-14T05:09:29.000Z,8.83,92.21,17.40,0.00
2026-08-14T05:24:29.000Z,8.86,92.30,17.32,0.00
2026-08-14T05:39:29.000Z,8.89,92.43,17.20,0.00
2026-08-14T05:54:29.000Z,8.88,92.38,17.21,0.00
2026-08-14T06:09:29.000Z,8.89,92.36,17.17,0.00
2026-08-14T06:24:29.000Z,8.91,92.40,17.06,0.00
2026-08-14T06:39:29.000Z,8.93,92.36,16.97,0.00
2026-08-14T06:54:29.000Z,8.95,92.53,16.92,0.00
2026-08-14T07:09:29.000Z,8.95,92.45,16.87,0.00
2026-08-14T07:24:29.000Z,8.97,92.52,16.81,0.00
2026-08-14T07:39:29.000Z,9.01,92.55,16.64,0.00
2026-08-14T07:54:29.000Z,9.02,92.55,16.60,0.00
2026-08-14T08:09:29.000Z,9.03,92.65,16.55,0.00
2026-08-14T08:24:29.000Z,9.05,92.76,16.53,0.00
2026-08-14T08:39:29.000Z,9.04,92.47,16.42,0.00
2026-08-14T08:54:29.000Z,9.09,92.51,16.21,0.00
2026-08-14T09:09:29.000Z,9.11,92.54,16.08,0.00
2026-08-14T09:24:29.000Z,9.12,92.60,16.08,0.00
2026-08-14T09:39:29.000Z,9.12,92.62,16.08,0.00
2026-08-14T09:54:29.000Z,9.10,93.16,16.46,0.00
2026-08-14T10:09:29.000Z,9.05,95.02,17.65,0.00
2026-08-14T10:24:29.000Z,8.71,94.22,19.16,0.00
2026-08-14T10:39:29.000Z,8.56,94.69,20.27,0.00
2026-08-14T10:54:29.000Z,8.40,94.41,21.08,0.00
2026-08-14T11:09:29.000Z,8.39,95.19,21.53,0.00
2026-08-14T11:24:29.000Z,8.18,95.30,22.92,0.00
2026-08-14T11:39:29.000Z,8.95,103.05,22.32,0.00
2026-08-14T11:54:29.000Z,7.99,95.13,24.10,0.00
2026-08-14T12:09:29.000Z,7.94,94.64,24.12,0.00
2026-08-14T12:24:29.000Z,7.98,94.81,23.98,0.00
2026-08-14T12:39:29.000Z,7.70,94.45,25.66,0.00
2026-08-14T12:54:29.000Z,7.50,94.17,27.01,0.00
2026-08-14T13:09:29.000Z,7.83,94.52,24.79,0.00
2026-08-14T13:24:29.000Z,8.04,94.81,23.58,0.00
2026-08-14T13:39:29.000Z,8.14,95.05,23.05,0.00
2026-08-14T13:54:29.000Z,8.23,95.15,22.54,0.00
2026-08-14T14:09:29.000Z,8.26,95.17,22.37,0.00
2026-08-14T14:24:29.000Z,8.29,95.28,22.23,0.00
2026-08-14T14:39:29.000Z,8.29,95.32,22.27,0.00
2026-08-14T14:54:29.000Z,8.28,95.68,22.47,0.00
2026-08-14T15:09:29.000Z,8.26,95.75,22.70,0.00
2026-08-14T15:24:29.000Z,8.25,95.90,22.81,0.00
2026-08-14T15:39:29.000Z,8.20,95.79,23.10,0.00
2026-08-14T15:54:29.000Z,8.18,96.01,23.30,0.00
2026-08-14T16:09:29.000Z,8.15,96.03,23.51,0.00
2026-08-14T16:24:29.000Z,8.11,96.11,23.81,0.00
2026-08-14T16:39:29.000Z,8.08,96.05,23.98,0.00
2026-08-14T16:54:29.000Z,8.05,96.07,24.24,0.00
2026-08-14T17:09:29.000Z,8.01,96.10,24.49,0.00
2026-08-14T17:24:29.000Z,7.99,96.84,25.02,0.00
2026-08-14T17:39:29.000Z,7.96,96.77,25.23,0.00
2026-08-14T17:54:29.000Z,7.34,94.80,28.55,0.00
2026-08-14T18:09:29.000Z,7.65,95.25,26.49,0.00
2026-08-14T18:24:29.000Z,7.78,97.99,27.15,0.00
2026-08-14T18:39:29.000Z,7.66,97.01,27.49,0.00
2026-08-14T18:54:29.000Z,7.70,97.96,27.73,0.00
2026-08-14T19:09:29.000Z,7.73,99.67,28.46,0.00
2026-08-14T19:24:29.000Z,8.19,106.63,29.02,0.00
2026-08-14T19:39:29.000Z,7.46,100.89,31.21,0.00
2026-08-14T19:54:29.000Z,7.86,108.36,32.35,0.00
2026-08-14T20:09:29.000Z,7.76,106.92,32.32,0.00
2026-08-14T20:24:29.000Z,7.42,102.72,32.59,0.00
2026-08-14T20:39:29.000Z,7.19,101.22,33.60,0.00
2026-08-14T20:54:29.000Z,7.40,104.07,33.58,0.00
2026-08-14T21:09:29.000Z,7.45,104.13,33.21,0.00
2026-08-14T21:24:29.000Z,7.79,109.47,33.54,0.00
2026-08-14T21:39:29.000Z,7.37,104.31,33.91,0.00
2026-08-14T21:54:29.000Z,7.13,97.59,31.94,0.00
2026-08-14T22:09:29.000Z,7.33,96.70,29.78,0.00
2026-08-14T22:24:29.000Z,7.91,102.38,28.68,0.00
2026-08-14T22:39:29.000Z,7.56,95.73,27.45,0.00
2026-08-14T22:54:29.000Z,7.76,95.00,25.60,0.00
2026-08-14T23:09:29.000Z,7.90,93.84,23.93,0.00
2026-08-14T23:24:29.000Z,8.16,94.27,22.47,0.00
2026-08-14T23:39:29.000Z,8.30,94.66,21.79,0.00
2026-08-14T23:54:29.000Z,8.38,94.86,21.42,0.00
2026-08-15T00:09:29.000Z,8.45,94.90,21.03,0.00
2026-08-15T00:24:29.000Z,8.48,94.77,20.81,0.00
2026-08-15T00:39:29.000Z,8.52,94.42,20.34,0.00
2026-08-15T00:54:29.000Z,8.59,94.58,20.02,0.00
2026-08-15T01:09:29.000Z,8.61,94.36,19.77,0.00
2026-08-15T01:24:29.000Z,8.64,94.21,19.52,0.00
2026-08-15T01:39:29.000Z,8.68,94.14,19.26,0.00
2026-08-15T01:54:29.000Z,8.74,94.39,19.05,0.00
2026-08-15T02:09:29.000Z,8.78,94.39,18.84,0.00
2026-08-15T02:24:29.000Z,8.79,94.02,18.60,0.00
2026-08-15T02:39:29.000Z,8.83,94.14,18.40,0.00
2026-08-15T02:54:29.000Z,8.86,94.14,18.23,0.00
2026-08-15T03:09:29.000Z,8.88,93.98,18.08,0.00
2026-08-15T03:24:29.000Z,8.90,93.98,17.95,0.00
2026-08-15T03:39:29.000Z,8.93,93.96,17.80,0.00
2026-08-15T03:54:29.000Z,8.95,93.88,17.63,0.00
2026-08-15T04:09:29.000Z,8.97,93.73,17.44,0.00
2026-08-15T04:24:29.000Z,9.00,93.68,17.27,0.00
2026-08-15T04:39:29.000Z,9.03,93.64,17.10,0.00
2026-08-15T04:54:29.000Z,9.05,93.65,16.99,0.00
2026-08-15T05:09:29.000Z,9.07,93.85,16.95,0.00
2026-08-15T05:24:29.000Z,9.08,93.91,16.97,0.00
2026-08-15T05:39:29.000Z,9.10,94.02,16.91,0.00
2026-08-15T05:54:29.000Z,9.10,93.88,16.82,0.00
2026-08-15T06:09:29.000Z,9.10,94.00,16.89,0.00
2026-08-15T06:24:29.000Z,9.11,94.09,16.87,0.00
2026-08-15T06:39:29.000Z,9.12,94.02,16.82,0.00
2026-08-15T06:54:29.000Z,9.12,93.68,16.60,0.00
2026-08-15T07:09:29.000Z,9.16,93.65,16.43,0.00
2026-08-15T07:24:29.000Z,9.17,93.60,16.30,0.00
2026-08-15T07:39:29.000Z,9.20,93.59,16.17,0.00
2026-08-15T07:54:29.000Z,9.23,93.64,16.02,0.00
2026-08-15T08:09:29.000Z,9.26,93.75,15.95,0.00
2026-08-15T08:24:29.000Z,9.25,93.75,15.97,0.00
2026-08-15T08:39:29.000Z,9.26,93.80,15.94,0.00
2026-08-15T08:54:29.000Z,9.27,93.75,15.87,0.00
2026-08-15T09:09:29.000Z,9.28,93.69,15.79,0.00
2026-08-15T09:24:29.000Z,9.30,93.69,15.71,0.00
2026-08-15T09:39:29.000Z,9.31,93.64,15.60,0.00
2026-08-15T09:54:29.000Z,9.29,93.99,15.93,0.00
2026-08-15T10:09:29.000Z,9.16,95.88,17.55,0.00
2026-08-15T10:24:29.000Z,8.87,96.34,19.32,0.00
2026-08-15T10:39:29.000Z,8.68,96.09,20.27,0.00
2026-08-15T10:54:29.000Z,8.56,95.30,20.59,0.00
2026-08-15T11:09:29.000Z,8.50,95.47,21.05,0.00
2026-08-15T11:24:29.000Z,8.21,95.62,22.90,0.00
2026-08-15T11:39:29.000Z,8.42,93.94,20.70,0.00
2026-08-15T11:54:29.000Z,8.66,93.84,19.21,0.00
2026-08-15T12:09:29.000Z,8.77,94.58,18.97,0.00
2026-08-15T12:24:29.000Z,8.80,95.17,19.14,0.00
2026-08-15T12:39:29.000Z,8.65,98.42,21.70,0.00
2026-08-15T12:54:29.000Z,8.45,99.22,23.35,0.00
2026-08-15T13:09:29.000Z,8.95,107.52,24.56,0.00
2026-08-15T13:24:29.000Z,8.09,94.16,22.90,0.00
2026-08-15T13:39:29.000Z,8.43,96.09,21.77,0.00
2026-08-15T13:54:29.000Z,8.35,96.31,22.40,0.00
2026-08-15T14:09:29.000Z,8.25,95.89,22.79,0.00
2026-08-15T14:24:29.000Z,8.21,95.96,23.10,0.00
2026-08-15T14:39:29.000Z,8.31,96.46,22.75,0.00
2026-08-15T14:54:29.000Z,8.23,96.82,23.44,0.00
2026-08-15T15:09:29.000Z,8.15,96.64,23.86,0.00
2026-08-15T15:24:29.000Z,8.12,97.02,24.30,0.00
2026-08-15T15:39:29.000Z,8.05,96.91,24.65,0.00
2026-08-15T15:54:29.000Z,8.02,97.02,24.94,0.00
2026-08-15T16:09:29.000Z,7.97,97.00,25.26,0.00
2026-08-15T16:24:29.000Z,7.89,96.71,25.69,0.00
2026-08-15T16:39:29.000Z,7.87,97.15,26.06,0.00
2026-08-15T16:54:29.000Z,7.84,97.43,26.43,0.00
2026-08-15T17:09:29.000Z,7.79,97.72,26.92,0.00
2026-08-15T17:24:29.000Z,7.74,98.33,27.64,0.00
2026-08-15T17:39:29.000Z,7.69,98.13,27.93,0.00
2026-08-15T17:54:29.000Z,7.78,100.08,28.35,0.00
2026-08-15T18:09:29.000Z,7.70,99.85,28.79,0.00
2026-08-15T18:24:29.000Z,7.53,96.60,28.18,0.00
2026-08-15T18:39:29.000Z,7.73,95.52,26.13,0.00
2026-08-15T18:54:29.000Z,8.01,97.96,25.57,0.00
2026-08-15T19:09:29.000Z,7.95,100.01,27.09,0.00
2026-08-15T19:24:29.000Z,8.10,101.98,27.15,0.00
2026-08-15T19:39:29.000Z,7.73,98.48,27.78,0.00
2026-08-15T19:54:29.000Z,7.47,96.00,28.32,0.00
2026-08-15T20:09:29.000Z,7.77,96.11,26.16,0.00
2026-08-15T20:24:29.000Z,7.80,96.08,25.91,0.00
2026-08-15T20:39:29.000Z,7.82,95.23,25.31,0.00
2026-08-15T20:54:29.000Z,7.88,95.09,24.79,0.00
2026-08-15T21:09:29.000Z,7.97,95.69,24.50,0.00
2026-08-15T21:24:29.000Z,7.96,95.27,24.38,0.00
2026-08-15T21:39:29.000Z,8.04,95.06,23.73,0.00
2026-08-15T21:54:29.000Z,8.08,95.35,23.62,0.00
2026-08-15T22:09:29.000Z,8.10,94.76,23.14,0.00
2026-08-15T22:24:29.000Z,8.14,94.30,22.65,0.00
2026-08-15T22:39:29.000Z,8.24,94.08,21.87,0.00
2026-08-15T22:54:29.000Z,8.28,93.09,21.07,0.00
2026-08-15T23:09:29.000Z,8.45,93.31,20.16,0.00
2026-08-15T23:24:29.000Z,8.54,93.42,19.71,0.00
2026-08-15T23:39:29.000Z,8.59,93.12,19.22,0.00
