ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C),Water Detect (%)
2026-09-02T05:33:52.000,9.06,85.56,12.77,100
2026-09-02T05:48:52.000,9.07,85.69,12.78,100
2026-09-02T06:03:52.000,9.08,85.82,12.79,100
2026-09-02T06:18:52.000,9.09,85.98,12.81,100
2026-09-02T06:33:52.000,9.10,86.17,12.85,100
2026-09-02T06:48:52.000,9.09,86.06,12.87,100
2026-09-02T07:03:52.000,9.11,86.40,12.93,100
2026-09-02T07:18:52.000,9.23,87.75,13.03,100
2026-09-02T07:33:52.000,9.33,88.82,13.12,100
2026-09-02T07:48:52.000,9.40,89.82,13.27,100
2026-09-02T08:03:52.000,9.46,90.61,13.36,100
2026-09-02T08:18:52.000,9.44,90.48,13.40,100
2026-09-02T08:33:52.000,9.35,89.35,13.30,100
2026-09-02T08:48:52.000,9.25,88.35,13.24,100
2026-09-02T09:03:52.000,9.28,88.63,13.26,100
2026-09-02T09:18:52.000,9.78,94.67,13.85,100
2026-09-02T09:33:52.000,9.81,95.19,13.99,100
2026-09-02T09:48:52.000,9.85,95.79,14.09,100
2026-09-02T10:03:52.000,9.82,95.66,14.13,100
2026-09-02T10:18:52.000,9.80,95.49,14.14,100
2026-09-02T10:33:52.000,9.80,95.49,14.17,100
2026-09-02T10:48:52.000,9.76,95.15,14.17,100
2026-09-02T11:03:52.000,9.71,94.59,14.15,100
2026-09-02T11:18:52.000,9.82,95.71,14.17,100
2026-09-02T11:33:52.000,9.78,95.32,14.18,100
2026-09-02T11:48:52.000,9.79,95.44,14.19,100
2026-09-02T12:03:52.000,9.78,95.44,14.21,100
2026-09-02T12:18:52.000,9.64,93.51,13.97,100
2026-09-02T12:33:52.000,9.65,93.43,13.87,100
2026-09-02T12:48:52.000,9.64,93.40,13.91,100
2026-09-02T13:03:52.000,9.66,93.76,13.96,100
2026-09-02T13:18:52.000,9.30,89.74,13.72,100
2026-09-02T13:33:52.000,9.43,90.18,13.33,100
2026-09-02T13:48:52.000,9.45,90.63,13.44,100
2026-09-02T14:03:52.000,9.35,89.49,13.33,100
2026-09-02T14:18:52.000,9.26,88.34,13.20,100
2026-09-02T14:33:52.000,9.70,93.50,13.68,100
2026-09-02T14:48:52.000,9.39,89.97,13.42,100
2026-09-02T15:03:52.000,9.33,89.44,13.42,100
2026-09-02T15:18:52.000,9.22,87.70,13.08,100
2026-09-02T15:33:52.000,9.23,87.72,13.02,100
2026-09-02T15:48:52.000,9.17,86.80,12.86,100
2026-09-02T16:03:52.000,9.19,86.98,12.84,100
2026-09-02T16:18:52.000,9.14,86.49,12.83,100
2026-09-02T16:33:52.000,9.11,86.12,12.79,100
2026-09-02T16:48:52.000,9.10,85.88,12.73,100
2026-09-02T17:03:52.000,9.07,85.64,12.74,100
2026-09-02T17:18:52.000,9.06,85.57,12.74,100
2026-09-02T17:33:52.000,9.05,85.37,12.71,100
2026-09-02T17:48:52.000,9.05,85.42,12.72,100
2026-09-02T18:03:52.000,9.13,86.24,12.76,100
2026-09-02T18:18:52.000,9.19,87.04,12.88,100
2026-09-02T18:33:52.000,9.20,87.28,12.98,100
2026-09-02T18:48:52.000,9.26,88.10,13.10,100
2026-09-02T19:03:52.000,9.28,88.40,13.12,100
2026-09-02T19:18:52.000,9.39,89.74,13.28,100
2026-09-02T19:33:52.000,9.51,91.19,13.46,100
2026-09-02T19:48:52.000,9.54,91.68,13.51,100
2026-09-02T20:03:52.000,9.53,91.61,13.56,100
2026-09-02T20:18:52.000,9.54,91.84,13.60,100
2026-09-02T20:33:52.000,9.48,91.09,13.52,100
2026-09-02T20:48:52.000,9.49,91.26,13.56,100
2026-09-02T21:03:52.000,9.77,94.33,13.76,100
2026-09-02T21:18:52.000,9.87,95.93,14.06,100
2026-09-02T21:33:52.000,9.96,96.76,14.04,100
2026-09-02T21:48:52.000,9.95,96.83,14.12,100
2026-09-02T22:03:52.000,10.03,97.77,14.20,100
2026-09-02T22:18:52.000,10.07,98.34,14.26,100
2026-09-02T22:33:52.000,10.07,98.43,14.31,100
2026-09-02T22:48:52.000,10.16,99.53,14.41,100
2026-09-02T23:03:52.000,10.20,99.88,14.41,100
2026-09-02T23:18:52.000,10.35,99.98,14.57,100
2026-09-02T23:33:52.000,10.44,99.98,14.62,100
2026-09-02T23:48:52.000,10.38,99.98,14.62,100
2026-09-03T00:03:52.000,10.26,99.98,14.59,100
2026-09-03T00:18:52.000,10.15,99.58,14.46,100
2026-09-03T00:33:52.000,10.15,99.60,14.47,100
2026-09-03T00:48:52.000,10.17,99.66,14.43,100
2026-09-03T01:03:52.000,10.06,98.35,14.31,100
2026-09-03T01:18:52.000,10.17,99.61,14.42,100
2026-09-03T01:33:52.000,10.34,99.98,14.42,100
2026-09-03T01:48:52.000,10.32,99.98,14.48,100
2026-09-03T02:03:52.000,10.21,99.98,14.43,100
2026-09-03T02:18:52.000,9.82,95.93,14.27,100
2026-09-03T02:33:52.000,9.71,94.15,13.95,100
2026-09-03T02:48:52.000,9.59,92.65,13.78,100
2026-09-03T03:03:52.000,9.61,92.98,13.83,100
2026-09-03T03:18:52.000,10.00,97.51,14.18,100
2026-09-03T03:33:52.000,9.95,97.09,14.23,100
2026-09-03T03:48:52.000,9.74,94.65,14.05,100
2026-09-03T04:03:52.000,9.57,92.95,14.00,100
2026-09-03T04:18:52.000,9.50,91.44,13.59,100
2026-09-03T04:33:52.000,9.43,90.50,13.47,100
2026-09-03T04:48:52.000,9.36,89.57,13.34,100
2026-09-03T05:03:52.000,9.26,88.32,13.18,100
2026-09-03T05:18:52.000,9.25,88.03,13.12,100
2026-09-03T05:33:52.000,9.22,87.76,13.09,100
2026-09-03T05:48:52.000,9.20,87.53,13.08,100
2026-09-03T06:03:52.000,9.19,87.45,13.09,100
2026-09-03T06:18:52.000,9.18,87.29,13.07,100
2026-09-03T06:33:52.000,9.19,87.43,13.07,100
2026-09-03T06:48:52.000,9.23,87.83,13.12,100
2026-09-03T07:03:52.000,9.30,88.76,13.22,100
2026-09-03T07:18:52.000,9.38,89.89,13.39,100
2026-09-03T07:33:52.000,9.25,88.25,13.23,100
2026-09-03T07:48:52.000,9.44,90.33,13.35,100
2026-09-03T08:03:52.000,9.57,92.05,13.59,100
2026-09-03T08:18:52.000,9.66,93.22,13.75,100
2026-09-03T08:33:52.000,9.41,90.37,13.51,100
2026-09-03T08:48:52.000,9.78,94.59,13.83,100
2026-09-03T09:03:52.000,9.99,97.21,14.08,100
2026-09-03T09:18:52.000,9.90,96.27,14.08,100
2026-09-03T09:33:52.000,9.42,90.82,13.70,100
2026-09-03T09:48:52.000,9.69,93.78,13.87,100
2026-09-03T10:03:52.000,10.12,99.19,14.44,100
2026-09-03T10:18:52.000,10.10,99.04,14.46,100
2026-09-03T10:33:52.000,10.09,99.06,14.52,100
2026-09-03T10:48:52.000,10.17,99.98,14.62,100
2026-09-03T11:03:52.000,10.10,99.23,14.55,100
2026-09-03T11:18:52.000,10.09,99.16,14.55,100
2026-09-03T11:33:52.000,10.08,99.12,14.57,100
2026-09-03T11:48:52.000,10.07,99.05,14.59,100
2026-09-03T12:03:52.000,10.06,99.07,14.64,100
2026-09-03T12:18:52.000,10.09,99.44,14.67,100
2026-09-03T12:33:52.000,10.06,99.11,14.67,100
2026-09-03T12:48:52.000,10.10,99.49,14.68,100
2026-09-03T13:03:52.000,10.00,98.32,14.58,100
2026-09-03T13:18:52.000,9.94,97.53,14.48,100
2026-09-03T13:33:52.000,9.90,96.97,14.42,100
2026-09-03T13:48:52.000,9.91,97.21,14.46,100
2026-09-03T14:03:52.000,10.04,98.51,14.50,100
2026-09-03T14:18:52.000,9.56,92.59,13.88,100
2026-09-03T14:33:52.000,10.06,98.61,14.42,100
2026-09-03T14:48:52.000,10.05,98.67,14.50,100
2026-09-03T15:03:52.000,9.97,97.83,14.48,100
2026-09-03T15:18:52.000,9.94,97.45,14.43,100
2026-09-03T15:33:52.000,9.94,97.41,14.42,100
2026-09-03T15:48:52.000,9.88,96.63,14.32,100
2026-09-03T16:03:52.000,9.87,96.53,14.32,100
2026-09-03T16:18:52.000,9.51,92.23,13.94,100
2026-09-03T16:33:52.000,9.35,89.45,13.34,100
2026-09-03T16:48:52.000,9.30,88.77,13.21,100
2026-09-03T17:03:52.000,9.26,88.21,13.15,100
2026-09-03T17:18:52.000,9.26,88.10,13.10,100
2026-09-03T17:33:52.000,9.20,87.43,13.05,100
2026-09-03T17:48:52.000,9.21,87.56,13.05,100
2026-09-03T18:03:52.000,9.19,87.32,13.03,100
2026-09-03T18:18:52.000,9.19,87.21,12.99,100
2026-09-03T18:33:52.000,9.20,87.33,13.00,100
2026-09-03T18:48:52.000,9.26,88.08,13.08,100
2026-09-03T19:03:52.000,9.29,88.58,13.18,100
2026-09-03T19:18:52.000,9.31,88.92,13.26,100
2026-09-03T19:33:52.000,9.30,88.78,13.23,100
2026-09-03T19:48:52.000,9.42,90.25,13.39,100
2026-09-03T20:03:52.000,9.37,89.92,13.47,100
2026-09-03T20:18:52.000,9.52,91.68,13.62,100
2026-09-03T20:33:52.000,9.56,92.28,13.76,100
2026-09-03T20:48:52.000,9.48,91.25,13.62,100
2026-09-03T21:03:52.000,9.46,90.94,13.53,100
2026-09-03T21:18:52.000,9.48,91.30,13.64,100
2026-09-03T21:33:52.000,9.50,91.69,13.73,100
2026-09-03T21:48:52.000,9.45,91.20,13.72,100
2026-09-03T22:03:52.000,9.48,91.53,13.76,100
2026-09-03T22:18:52.000,9.69,93.97,13.96,100
2026-09-03T22:33:52.000,9.98,97.99,14.50,100
2026-09-03T22:48:52.000,10.01,98.45,14.59,100
2026-09-03T23:03:52.000,9.97,98.00,14.57,100
2026-09-03T23:18:52.000,9.99,98.36,14.66,100
2026-09-03T23:33:52.000,10.01,98.59,14.67,100
2026-09-03T23:48:52.000,10.03,98.80,14.66,100
2026-09-04T00:03:52.000,10.02,98.72,14.66,100
2026-09-04T00:18:52.000,10.11,99.69,14.73,100
2026-09-04T00:33:52.000,10.07,99.32,14.73,100
2026-09-04T00:48:52.000,10.00,98.44,14.64,100
2026-09-04T01:03:52.000,9.94,97.93,14.65,100
2026-09-04T01:18:52.000,9.99,98.41,14.67,100
2026-09-04T01:33:52.000,9.87,97.00,14.56,100
2026-09-04T01:48:52.000,9.78,95.64,14.33,100
2026-09-04T02:03:52.000,9.74,95.15,14.27,100
2026-09-04T02:18:52.000,9.75,95.26,14.30,100
2026-09-04T02:33:52.000,9.82,96.17,14.38,100
2026-09-04T02:48:52.000,9.85,96.47,14.41,100
2026-09-04T03:03:52.000,9.79,95.22,14.08,100
2026-09-04T03:18:52.000,10.00,97.84,14.37,100
2026-09-04T03:33:52.000,9.86,96.61,14.41,100
2026-09-04T03:48:52.000,9.68,94.38,14.21,100
2026-09-04T04:03:52.000,9.68,94.35,14.20,100
2026-09-04T04:18:52.000,9.70,94.55,14.20,100
2026-09-04T04:33:52.000,9.51,92.66,14.15,100
2026-09-04T04:48:52.000,9.16,87.10,13.08,100
2026-09-04T05:03:52.000,9.14,86.63,12.91,100
2026-09-04T05:18:52.000,9.15,86.61,12.86,100
2026-09-04T05:33:52.000,9.15,86.58,12.86,100
2026-09-04T05:48:52.000,9.15,86.70,12.88,100
2026-09-04T06:03:52.000,9.14,86.53,12.87,100
2026-09-04T06:18:52.000,9.11,86.26,12.86,100
2026-09-04T06:33:52.000,9.09,86.06,12.86,100
2026-09-04T06:48:52.000,9.10,86.18,12.87,100
2026-09-04T07:03:52.000,9.10,86.00,12.81,100
2026-09-04T07:18:52.000,9.08,85.80,12.80,100
2026-09-04T07:33:52.000,9.12,86.33,12.84,100
2026-09-04T07:48:52.000,9.10,86.16,12.84,100
2026-09-04T08:03:52.000,9.10,86.17,12.88,100
2026-09-04T08:18:52.000,9.13,86.49,12.89,100
2026-09-04T08:33:52.000,9.15,86.84,12.96,100
2026-09-04T08:48:52.000,9.12,86.56,12.99,100
2026-09-04T09:03:52.000,9.17,87.19,13.05,100
2026-09-04T09:18:52.000,9.03,85.85,13.03,100
2026-09-04T09:33:52.000,9.23,88.04,13.18,100
2026-09-04T09:48:52.000,9.01,85.48,12.95,100
2026-09-04T10:03:52.000,8.98,85.15,12.92,100
2026-09-04T10:18:52.000,9.08,86.23,13.02,100
2026-09-04T10:33:52.000,9.29,88.73,13.28,100
2026-09-04T10:48:52.000,9.37,89.81,13.42,100
2026-09-04T11:03:52.000,9.35,89.71,13.47,100
2026-09-04T11:18:52.000,9.40,90.38,13.55,100
2026-09-04T11:33:52.000,9.42,90.81,13.68,100
2026-09-04T11:48:52.000,9.46,91.52,13.83,100
2026-09-04T12:03:52.000,9.48,91.89,13.94,100
2026-09-04T12:18:52.000,9.54,92.69,14.03,100
2026-09-04T12:33:52.000,9.57,93.23,14.16,100
2026-09-04T12:48:52.000,9.54,92.86,14.12,100
2026-09-04T13:03:52.000,9.55,93.17,14.21,100
2026-09-04T13:18:52.000,9.61,93.76,14.23,100
2026-09-04T13:33:52.000,9.64,94.18,14.30,100
2026-09-04T13:48:52.000,9.53,92.98,14.21,100
2026-09-04T14:03:52.000,9.51,92.50,14.10,100
2026-09-04T14:18:52.000,9.52,92.79,14.18,100
2026-09-04T14:33:52.000,9.48,92.29,14.12,100
2026-09-04T14:48:52.000,9.58,93.49,14.24,100
2026-09-04T15:03:52.000,9.40,90.80,13.79,100
2026-09-04T15:18:52.000,9.40,90.12,13.45,100
2026-09-04T15:33:52.000,9.34,89.66,13.50,100
2026-09-04T15:48:52.000,9.41,91.15,13.90,100
2026-09-04T16:03:52.000,9.38,90.74,13.84,100
2026-09-04T16:18:52.000,9.39,90.77,13.80,100
2026-09-04T16:33:52.000,9.01,86.51,13.48,100
2026-09-04T16:48:52.000,9.10,86.59,13.07,100
2026-09-04T17:03:52.000,9.03,85.77,13.02,100
2026-09-04T17:18:52.000,9.07,86.19,13.04,100
2026-09-04T17:33:52.000,9.02,85.50,12.94,100
2026-09-04T17:48:52.000,9.02,85.43,12.89,100
2026-09-04T18:03:52.000,9.01,85.27,12.86,100
2026-09-04T18:18:52.000,9.01,85.27,12.86,100
2026-09-04T18:33:52.000,9.00,85.25,12.88,100
2026-09-04T18:48:52.000,8.98,85.07,12.89,100
2026-09-04T19:03:52.000,8.99,85.19,12.91,100
2026-09-04T19:18:52.000,9.02,85.54,12.92,100
2026-09-04T19:33:52.000,9.04,85.67,12.93,100
2026-09-04T19:48:52.000,9.01,85.37,12.91,100
2026-09-04T20:03:52.000,9.02,85.52,12.94,100
2026-09-04T20:18:52.000,9.04,85.87,12.99,100
2026-09-04T20:33:52.000,9.11,86.71,13.11,100
2026-09-04T20:48:52.000,9.14,87.11,13.18,100
2026-09-04T21:03:52.000,9.15,87.24,13.19,100
2026-09-04T21:18:52.000,9.15,87.28,13.21,100
2026-09-04T21:33:52.000,9.13,87.15,13.22,100
2026-09-04T21:48:52.000,9.14,87.24,13.23,100
2026-09-04T22:03:52.000,9.19,87.80,13.28,100
2026-09-04T22:18:52.000,9.12,87.13,13.27,100
2026-09-04T22:33:52.000,9.13,87.21,13.28,100
2026-09-04T22:48:52.000,9.18,87.85,13.35,100
2026-09-04T23:03:52.000,9.36,90.05,13.60,100
2026-09-04T23:18:52.000,9.45,91.29,13.78,100
2026-09-04T23:33:52.000,9.51,92.32,13.98,100
2026-09-04T23:48:52.000,9.55,92.80,14.04,100
2026-09-05T00:03:52.000,9.56,93.01,14.09,100
2026-09-05T00:18:52.000,9.50,92.53,14.12,100
2026-09-05T00:33:52.000,9.55,93.12,14.19,100
2026-09-05T00:48:52.000,9.50,92.53,14.14,100
2026-09-05T01:03:52.000,9.56,93.16,14.16,100
2026-09-05T01:18:52.000,9.56,93.20,14.19,100
2026-09-05T01:33:52.000,9.60,93.78,14.27,100
2026-09-05T01:48:52.000,9.80,95.97,14.41,100
2026-09-05T02:03:52.000,9.86,96.91,14.58,100
2026-09-05T02:18:52.000,9.63,94.40,14.41,100
2026-09-05T02:33:52.000,9.64,94.04,14.21,100
2026-09-05T02:48:52.000,9.62,93.78,14.17,100
2026-09-05T03:03:52.000,9.64,94.13,14.27,100
2026-09-05T03:18:52.000,9.60,93.87,14.34,100
2026-09-05T03:33:52.000,9.44,91.34,13.87,100
2026-09-05T03:48:52.000,9.62,93.51,14.06,100
2026-09-05T04:03:52.000,9.54,92.81,14.08,100
2026-09-05T04:18:52.000,9.15,88.13,13.65,100
2026-09-05T04:33:52.000,9.51,92.24,13.97,100
2026-09-05T04:48:52.000,9.45,91.56,13.91,100
2026-09-05T05:03:52.000,9.34,90.09,13.72,100
2026-09-05T05:18:52.000,9.38,90.44,13.70,100
2026-09-05T05:33:52.000,9.10,86.53,13.06,100
2026-09-05T05:48:52.000,9.07,86.05,12.97,100
2026-09-05T06:03:52.000,9.09,86.34,13.00,100
2026-09-05T06:18:52.000,9.03,85.62,12.91,100
2026-09-05T06:33:52.000,9.05,85.83,12.92,100
2026-09-05T06:48:52.000,9.04,85.64,12.87,100
2026-09-05T07:03:52.000,9.06,85.81,12.88,100
2026-09-05T07:18:52.000,9.04,85.54,12.84,100
2026-09-05T07:33:52.000,9.04,85.49,12.80,100
2026-09-05T07:48:52.000,9.01,85.16,12.79,100
2026-09-05T08:03:52.000,9.00,85.09,12.79,100
2026-09-05T08:18:52.000,8.99,85.03,12.81,100
2026-09-05T08:33:52.000,8.98,84.88,12.79,100
2026-09-05T08:48:52.000,9.02,85.18,12.75,100
2026-09-05T09:03:52.000,9.02,85.21,12.75,100
2026-09-05T09:18:52.000,9.04,85.37,12.77,100
2026-09-05T09:33:52.000,9.06,85.68,12.82,100
2026-09-05T09:48:52.000,9.06,85.83,12.88,100
2026-09-05T10:03:52.000,9.07,85.99,12.93,100
2026-09-05T10:18:52.000,9.10,86.35,12.98,100
2026-09-05T10:33:52.000,9.12,86.68,13.04,100
2026-09-05T10:48:52.000,9.08,86.36,13.07,100
2026-09-05T11:03:52.000,9.17,87.28,13.12,100
2026-09-05T11:18:52.000,9.16,87.38,13.20,100
2026-09-05T11:33:52.000,9.17,87.61,13.25,100
2026-09-05T11:48:52.000,9.22,88.16,13.30,100
2026-09-05T12:03:52.000,9.16,87.65,13.35,100
2026-09-05T12:18:52.000,9.25,88.63,13.38,100
2026-09-05T12:33:52.000,9.31,89.41,13.50,100
2026-09-05T12:48:52.000,9.32,89.77,13.64,100
2026-09-05T13:03:52.000,9.27,89.30,13.64,100
2026-09-05T13:18:52.000,9.27,89.30,13.66,100
2026-09-05T13:33:52.000,9.31,89.85,13.74,100
2026-09-05T13:48:52.000,9.30,89.59,13.62,100
2026-09-05T14:03:52.000,9.33,90.06,13.74,100
2026-09-05T14:18:52.000,9.34,90.48,13.90,100
2026-09-05T14:33:52.000,9.34,90.25,13.78,100
2026-09-05T14:48:52.000,9.37,90.53,13.79,100
2026-09-05T15:03:52.000,9.30,89.93,13.81,100
2026-09-05T15:18:52.000,9.40,91.08,13.93,100
2026-09-05T15:33:52.000,9.12,87.71,13.55,100
2026-09-05T15:48:52.000,9.29,89.05,13.40,100
2026-09-05T16:03:52.000,9.21,88.15,13.33,100
2026-09-05T16:18:52.000,9.11,86.53,13.03,100
2026-09-05T16:33:52.000,9.15,87.25,13.18,100
2026-09-05T16:48:52.000,9.12,86.63,13.02,100
2026-09-05T17:03:52.000,9.24,88.63,13.43,100
2026-09-05T17:18:52.000,9.24,88.50,13.41,100
2026-09-05T17:33:52.000,9.22,88.24,13.33,100
2026-09-05T17:48:52.000,9.21,88.10,13.33,100
2026-09-05T18:03:52.000,9.22,88.29,13.36,100
2026-09-05T18:18:52.000,9.22,88.28,13.37,100
2026-09-05T18:33:52.000,9.05,86.65,13.38,100
2026-09-05T18:48:52.000,9.08,86.11,12.92,100
2026-09-05T19:03:52.000,9.09,86.03,12.82,100
2026-09-05T19:18:52.000,9.09,86.00,12.81,100
2026-09-05T19:33:52.000,9.11,86.34,12.90,100
2026-09-05T19:48:52.000,9.10,86.19,12.88,100
2026-09-05T20:03:52.000,9.07,85.87,12.88,100
2026-09-05T20:18:52.000,9.07,85.87,12.86,100
2026-09-05T20:33:52.000,9.11,86.21,12.84,100
2026-09-05T20:48:52.000,9.11,86.23,12.86,100
2026-09-05T21:03:52.000,9.09,86.09,12.88,100
2026-09-05T21:18:52.000,9.08,86.01,12.90,100
2026-09-05T21:33:52.000,9.06,85.90,12.91,100
2026-09-05T21:48:52.000,9.10,86.28,12.94,100
2026-09-05T22:03:52.000,9.16,86.99,13.01,100
2026-09-05T22:18:52.000,9.22,87.69,13.09,100
2026-09-05T22:33:52.000,9.27,88.23,13.12,100
2026-09-05T22:48:52.000,9.29,88.49,13.16,100
2026-09-05T23:03:52.000,9.29,88.63,13.19,100
2026-09-05T23:18:52.000,9.31,88.87,13.25,100
2026-09-05T23:33:52.000,9.27,88.53,13.26,100
2026-09-05T23:48:52.000,9.29,88.80,13.28,100
2026-09-06T00:03:52.000,9.28,88.76,13.34,100
2026-09-06T00:18:52.000,9.31,89.30,13.44,100
2026-09-06T00:33:52.000,9.36,89.69,13.42,100
2026-09-06T00:48:52.000,9.36,89.76,13.46,100
2026-09-06T01:03:52.000,9.53,91.79,13.63,100
2026-09-06T01:18:52.000,9.47,91.28,13.65,100
2026-09-06T01:33:52.000,9.52,92.05,13.81,100
2026-09-06T01:48:52.000,9.48,91.56,13.75,100
2026-09-06T02:03:52.000,9.54,92.46,13.90,100
2026-09-06T02:18:52.000,9.51,92.16,13.92,100
2026-09-06T02:33:52.000,9.59,93.36,14.13,100
2026-09-06T02:48:52.000,9.55,93.20,14.23,100
2026-09-06T03:03:52.000,9.51,92.79,14.21,100
2026-09-06T03:18:52.000,9.53,93.10,14.27,100
2026-09-06T03:33:52.000,9.56,93.46,14.32,100
2026-09-06T03:48:52.000,9.60,94.02,14.41,100
2026-09-06T04:03:52.000,9.39,91.18,13.99,100
2026-09-06T04:18:52.000,9.45,91.42,13.85,100
2026-09-06T04:33:52.000,9.44,91.72,14.03,100
2026-09-06T04:48:52.000,9.54,92.45,13.92,100
2026-09-06T05:03:52.000,9.50,92.06,13.92,100
2026-09-06T05:18:52.000,9.46,91.55,13.84,100
2026-09-06T05:33:52.000,9.44,91.30,13.80,100
2026-09-06T05:48:52.000,9.43,91.06,13.77,100
2026-09-06T06:03:52.000,9.43,90.97,13.73,100
2026-09-06T06:18:52.000,9.43,90.96,13.72,100
2026-09-06T06:33:52.000,9.32,89.07,13.30,100
2026-09-06T06:48:52.000,9.30,88.93,13.32,100
2026-09-06T07:03:52.000,9.25,88.33,13.23,100
2026-09-06T07:18:52.000,9.27,88.26,13.14,100
2026-09-06T07:33:52.000,9.28,88.46,13.17,100
2026-09-06T07:48:52.000,9.26,88.23,13.14,100
2026-09-06T08:03:52.000,9.29,88.43,13.12,100
2026-09-06T08:18:52.000,9.28,88.33,13.12,100
2026-09-06T08:33:52.000,9.25,88.06,13.10,100
2026-09-06T08:48:52.000,9.17,87.28,13.09,100
2026-09-06T09:03:52.000,9.33,88.91,13.18,100
2026-09-06T09:18:52.000,9.23,87.81,13.10,100
2026-09-06T09:33:52.000,9.22,87.72,13.10,100
2026-09-06T09:48:52.000,9.22,87.71,13.07,100
2026-09-06T10:03:52.000,9.25,87.97,13.09,100
2026-09-06T10:18:52.000,9.24,88.00,13.13,100
2026-09-06T10:33:52.000,9.23,87.87,13.13,100
2026-09-06T10:48:52.000,9.29,88.61,13.19,100
2026-09-06T11:03:52.000,9.32,89.10,13.30,100
2026-09-06T11:18:52.000,9.32,89.17,13.35,100
2026-09-06T11:33:52.000,9.26,88.70,13.37,100
2026-09-06T11:48:52.000,9.31,89.15,13.36,100
2026-09-06T12:03:52.000,9.28,88.76,13.33,100
2026-09-06T12:18:52.000,9.28,88.85,13.35,100
2026-09-06T12:33:52.000,9.30,89.13,13.40,100
2026-09-06T12:48:52.000,9.40,90.23,13.49,100
2026-09-06T13:03:52.000,9.42,90.53,13.55,100
2026-09-06T13:18:52.000,9.38,90.35,13.64,100
2026-09-06T13:33:52.000,9.43,90.83,13.64,100
2026-09-06T13:48:52.000,9.37,90.28,13.64,100
2026-09-06T14:03:52.000,9.45,91.18,13.70,100
2026-09-06T14:18:52.000,9.60,93.28,14.05,100
2026-09-06T14:33:52.000,9.46,91.74,13.97,100
2026-09-06T14:48:52.000,9.51,92.39,14.02,100
2026-09-06T15:03:52.000,9.41,91.18,13.93,100
2026-09-06T15:18:52.000,9.42,91.16,13.85,100
2026-09-06T15:33:52.000,9.43,91.26,13.83,100
2026-09-06T15:48:52.000,9.45,91.49,13.88,100
2026-09-06T16:03:52.000,9.46,91.75,13.94,100
2026-09-06T16:18:52.000,9.46,91.80,13.96,100
2026-09-06T16:33:52.000,9.48,92.10,14.03,100
2026-09-06T16:48:52.000,9.50,92.46,14.09,100
2026-09-06T17:03:52.000,9.54,92.93,14.14,100
2026-09-06T17:18:52.000,9.35,90.34,13.79,100
2026-09-06T17:33:52.000,9.28,88.96,13.42,100
2026-09-06T17:48:52.000,9.51,91.90,13.80,100
2026-09-06T18:03:52.000,9.44,91.30,13.84,100
2026-09-06T18:18:52.000,9.44,91.32,13.83,100
2026-09-06T18:33:52.000,9.22,89.12,13.78,100
2026-09-06T18:48:52.000,9.28,88.68,13.26,100
2026-09-06T19:03:52.000,9.24,88.07,13.16,100
2026-09-06T19:18:52.000,9.33,89.03,13.19,100
2026-09-06T19:33:52.000,9.27,88.62,13.28,100
2026-09-06T19:48:52.000,9.26,88.07,13.08,100
2026-09-06T20:03:52.000,9.25,87.80,13.00,100
2026-09-06T20:18:52.000,9.25,87.83,13.00,100
2026-09-06T20:33:52.000,9.24,87.88,13.05,100
2026-09-06T20:48:52.000,9.24,87.75,13.00,100
2026-09-06T21:03:52.000,9.28,88.16,13.01,100
2026-09-06T21:18:52.000,9.27,88.12,13.03,100
2026-09-06T21:33:52.000,9.22,87.64,13.02,100
2026-09-06T21:48:52.000,9.24,87.83,13.02,100
2026-09-06T22:03:52.000,9.25,87.86,13.02,100
2026-09-06T22:18:52.000,9.23,87.68,13.00,100
2026-09-06T22:33:52.000,9.22,87.58,13.00,100
2026-09-06T22:48:52.000,9.20,87.43,13.04,100
2026-09-06T23:03:52.000,9.26,88.07,13.05,100
2026-09-06T23:18:52.000,9.30,88.55,13.13,100
2026-09-06T23:33:52.000,9.32,88.93,13.22,100
2026-09-06T23:48:52.000,9.36,89.48,13.31,100
2026-09-07T00:03:52.000,9.36,89.60,13.37,100
2026-09-07T00:18:52.000,9.38,89.92,13.42,100
2026-09-07T00:33:52.000,9.39,90.07,13.44,100
2026-09-07T00:48:52.000,9.42,90.47,13.52,100
2026-09-07T01:03:52.000,9.45,90.90,13.57,100
2026-09-07T01:18:52.000,9.61,93.05,13.89,100
2026-09-07T01:33:52.000,9.63,93.37,13.93,100
2026-09-07T01:48:52.000,9.56,92.44,13.83,100
2026-09-07T02:03:52.000,9.59,92.87,13.87,100
2026-09-07T02:18:52.000,9.63,93.40,13.96,100
2026-09-07T02:33:52.000,9.68,94.13,14.05,100
2026-09-07T02:48:52.000,9.65,93.76,14.05,100
2026-09-07T03:03:52.000,9.63,93.76,14.15,100
2026-09-07T03:18:52.000,9.73,94.94,14.22,100
2026-09-07T03:33:52.000,9.68,94.43,14.21,100
2026-09-07T03:48:52.000,9.62,93.77,14.18,100
2026-09-07T04:03:52.000,9.63,93.78,14.13,100
2026-09-07T04:18:52.000,9.60,93.37,14.08,100
2026-09-07T04:33:52.000,9.64,93.74,14.09,100
2026-09-07T04:48:52.000,9.60,93.37,14.10,100
2026-09-07T05:03:52.000,9.57,92.91,13.98,100
2026-09-07T05:18:52.000,9.53,92.41,13.94,100
