ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C),Water Detect (%)
2026-08-12T03:10:04.000,8.56,95.62,20.74,0
2026-08-12T03:25:04.000,8.60,95.73,20.57,0
2026-08-12T03:40:04.000,8.62,95.69,20.41,0
2026-08-12T03:55:04.000,8.64,95.67,20.29,1
2026-08-12T04:10:04.000,8.64,95.39,20.18,0
2026-08-12T04:25:04.000,8.67,95.57,20.06,0
2026-08-12T04:40:04.000,8.70,95.66,19.94,0
2026-08-12T04:55:04.000,8.69,95.62,19.97,0
2026-08-12T05:10:04.000,8.68,95.51,19.98,0
2026-08-12T05:25:04.000,8.72,95.51,19.77,0
2026-08-12T05:40:04.000,8.76,95.54,19.56,0
2026-08-12T05:55:04.000,8.80,95.33,19.23,0
2026-08-12T06:10:04.000,8.85,95.44,19.00,0
2026-08-12T06:25:04.000,8.87,95.38,18.87,0
2026-08-12T06:40:04.000,8.88,95.46,18.81,0
2026-08-12T06:55:04.000,8.92,95.44,18.60,0
2026-08-12T07:10:04.000,8.95,95.26,18.35,0
2026-08-12T07:25:04.000,8.97,95.16,18.19,0
2026-08-12T07:40:04.000,8.99,95.05,18.02,1
2026-08-12T07:55:04.000,9.02,95.24,17.93,0
2026-08-12T08:10:04.000,9.04,95.24,17.87,0
2026-08-12T08:25:04.000,9.02,95.15,17.89,0
2026-08-12T08:40:04.000,9.03,95.30,17.90,1
2026-08-12T08:55:04.000,9.02,95.13,17.88,0
2026-08-12T09:10:04.000,9.04,95.57,18.02,0
2026-08-12T09:25:04.000,8.98,95.39,18.22,0
2026-08-12T09:40:04.000,8.96,95.28,18.27,0
2026-08-12T09:55:04.000,8.98,95.32,18.19,0
2026-08-12T10:10:04.000,8.87,95.34,18.81,0
2026-08-12T10:25:04.000,8.67,95.51,20.05,0
2026-08-12T10:40:04.000,8.49,95.63,21.16,0
2026-08-12T10:55:04.000,8.31,95.15,22.00,0
2026-08-12T11:10:04.000,8.14,95.18,23.13,0
2026-08-12T11:25:04.000,7.99,94.67,23.82,0
2026-08-12T11:40:04.000,7.95,95.02,24.29,0
2026-08-12T11:55:04.000,7.85,95.65,25.30,0
2026-08-12T12:10:04.000,7.76,94.04,25.06,0
2026-08-12T12:25:04.000,8.23,95.75,22.86,0
2026-08-12T12:40:04.000,8.26,96.21,22.90,0
2026-08-12T12:55:04.000,8.15,96.36,23.71,0
2026-08-12T13:10:04.000,7.97,98.08,25.85,0
2026-08-12T13:25:04.000,7.76,97.37,26.93,0
2026-08-12T13:40:04.000,7.82,97.14,26.40,0
2026-08-12T13:55:04.000,7.88,97.11,25.95,0
2026-08-12T14:10:04.000,7.65,97.17,27.62,0
2026-08-12T14:25:04.000,7.39,96.78,29.36,0
2026-08-12T14:40:04.000,7.43,96.38,28.84,0
2026-08-12T14:55:04.000,7.96,96.53,25.11,0
2026-08-12T15:10:04.000,7.62,96.81,27.64,0
2026-08-12T15:25:04.000,7.42,96.71,29.08,0
2026-08-12T15:40:04.000,7.21,96.24,30.49,1
2026-08-12T15:55:04.000,7.08,95.73,31.22,0
2026-08-12T16:10:04.000,7.10,96.48,31.52,0
2026-08-12T16:25:04.000,7.09,95.62,31.05,0
2026-08-12T16:40:04.000,7.21,97.33,31.14,0
2026-08-12T16:55:04.000,7.26,97.43,30.78,0
2026-08-12T17:10:04.000,7.39,94.48,28.03,1
2026-08-12T17:25:04.000,7.32,96.40,29.69,0
2026-08-12T17:40:04.000,7.59,95.99,27.43,0
2026-08-12T17:55:04.000,7.34,92.65,27.25,0
2026-08-12T18:10:04.000,7.58,95.58,27.26,0
2026-08-12T18:25:04.000,7.33,95.98,29.37,0
2026-08-12T18:40:04.000,7.23,94.98,29.59,0
2026-08-12T18:55:04.000,7.27,95.21,29.39,0
2026-08-12T19:10:04.000,7.35,95.95,29.22,0
2026-08-12T19:25:04.000,7.33,94.84,28.67,0
2026-08-12T19:40:04.000,7.55,94.15,26.61,0
2026-08-12T19:55:04.000,7.79,94.43,25.02,0
2026-08-12T20:10:04.000,7.49,95.50,27.86,0
2026-08-12T20:25:04.000,7.71,93.82,25.28,0
2026-08-12T20:40:04.000,8.10,97.58,24.68,0
2026-08-12T20:55:04.000,7.71,97.01,27.10,0
2026-08-12T21:10:04.000,7.72,96.71,26.84,0
2026-08-12T21:25:04.000,7.74,96.75,26.71,0
2026-08-12T21:40:04.000,7.67,95.51,26.49,0
2026-08-12T21:55:04.000,7.88,96.41,25.52,0
2026-08-12T22:10:04.000,7.91,95.69,24.94,0
2026-08-12T22:25:04.000,8.07,94.34,23.08,0
2026-08-12T22:40:04.000,8.22,95.75,22.92,0
2026-08-12T22:55:04.000,8.23,95.70,22.81,0
2026-08-12T23:10:04.000,8.27,95.51,22.45,0
2026-08-12T23:25:04.000,8.34,95.57,22.08,0
2026-08-12T23:40:04.000,8.37,95.03,21.61,0
2026-08-12T23:55:04.000,8.43,95.01,21.20,0
2026-08-13T00:10:04.000,8.49,95.15,20.92,0
2026-08-13T00:25:04.000,8.53,95.21,20.70,0
2026-08-13T00:40:04.000,8.56,95.19,20.52,0
2026-08-13T00:55:04.000,8.61,95.23,20.27,0
2026-08-13T01:10:04.000,8.62,94.77,19.94,0
2026-08-13T01:25:04.000,8.68,95.04,19.73,0
2026-08-13T01:40:04.000,8.70,94.91,19.56,0
2026-08-13T01:55:04.000,8.72,94.58,19.26,0
2026-08-13T02:10:04.000,8.75,94.66,19.16,0
2026-08-13T02:25:04.000,8.81,95.00,18.98,0
2026-08-13T02:40:04.000,8.83,95.06,18.88,0
2026-08-13T02:55:04.000,8.82,94.75,18.77,0
2026-08-13T03:10:04.000,8.87,94.81,18.56,0
2026-08-13T03:25:04.000,8.89,94.84,18.47,0
2026-08-13T03:40:04.000,8.91,94.99,18.43,0
2026-08-13T03:55:04.000,8.92,95.04,18.38,0
2026-08-13T04:10:04.000,8.93,95.11,18.35,0
2026-08-13T04:25:04.000,8.96,95.12,18.20,0
2026-08-13T04:40:04.000,8.98,95.18,18.15,0
2026-08-13T04:55:04.000,8.98,95.15,18.15,0
2026-08-13T05:10:04.000,8.98,95.19,18.12,0
2026-08-13T05:25:04.000,8.96,95.15,18.22,0
2026-08-13T05:40:04.000,8.96,95.32,18.34,0
2026-08-13T05:55:04.000,8.93,95.06,18.36,0
2026-08-13T06:10:04.000,8.94,95.17,18.35,0
2026-08-13T06:25:04.000,8.94,95.11,18.31,0
2026-08-13T06:40:04.000,8.95,95.16,18.30,0
2026-08-13T06:55:04.000,9.01,95.28,18.05,0
2026-08-13T07:10:04.000,9.01,95.01,17.86,0
2026-08-13T07:25:04.000,9.07,94.99,17.54,0
2026-08-13T07:40:04.000,9.12,95.12,17.35,0
2026-08-13T07:55:04.000,9.12,94.92,17.27,0
2026-08-13T08:10:04.000,9.17,94.90,16.98,0
2026-08-13T08:25:04.000,9.20,94.84,16.80,0
2026-08-13T08:40:04.000,9.25,94.83,16.52,0
2026-08-13T08:55:04.000,9.33,94.77,16.07,0
2026-08-13T09:10:04.000,9.34,94.83,16.08,0
2026-08-13T09:25:04.000,9.36,95.01,16.05,1
2026-08-13T09:40:04.000,9.34,94.89,16.10,1
2026-08-13T09:55:04.000,9.33,95.31,16.37,1
2026-08-13T10:10:04.000,9.30,95.21,16.44,1
2026-08-13T10:25:04.000,9.28,95.28,16.61,1
2026-08-13T10:40:04.000,9.27,95.70,16.86,1
2026-08-13T10:55:04.000,9.21,96.05,17.37,1
2026-08-13T11:10:04.000,9.10,95.93,17.89,1
2026-08-13T11:25:04.000,9.04,95.99,18.20,1
2026-08-13T11:40:04.000,9.00,96.26,18.56,0
2026-08-13T11:55:04.000,8.92,95.80,18.76,0
2026-08-13T12:10:04.000,8.97,95.71,18.45,0
2026-08-13T12:25:04.000,9.00,95.22,18.07,0
2026-08-13T12:40:04.000,9.04,95.50,17.99,0
2026-08-13T12:55:04.000,9.05,95.45,17.91,0
2026-08-13T13:10:04.000,9.08,96.01,18.01,0
2026-08-13T13:25:04.000,8.94,97.21,19.42,1
2026-08-13T13:40:04.000,8.70,97.01,20.69,1
2026-08-13T13:55:04.000,8.59,94.15,19.79,0
2026-08-13T14:10:04.000,8.73,95.04,19.43,0
2026-08-13T14:25:04.000,8.78,95.41,19.37,0
2026-08-13T14:40:04.000,8.84,96.84,19.76,0
2026-08-13T14:55:04.000,8.67,96.43,20.56,0
2026-08-13T15:10:04.000,8.68,97.02,20.81,0
2026-08-13T15:25:04.000,8.50,97.89,22.33,0
2026-08-13T15:40:04.000,8.33,97.48,23.15,1
2026-08-13T15:55:04.000,8.17,97.64,24.30,0
2026-08-13T16:10:04.000,7.72,94.21,25.42,0
2026-08-13T16:25:04.000,8.02,99.80,26.49,0
2026-08-13T16:40:04.000,7.73,98.73,27.92,0
2026-08-13T16:55:04.000,7.65,98.20,28.22,0
2026-08-13T17:10:04.000,7.63,98.93,28.81,0
2026-08-13T17:25:04.000,7.67,97.47,27.66,0
2026-08-13T17:40:04.000,7.59,96.88,27.89,0
2026-08-13T17:55:04.000,7.72,96.94,26.99,0
2026-08-13T18:10:04.000,7.94,97.68,25.87,0
2026-08-13T18:25:04.000,7.70,99.98,29.33,0
2026-08-13T18:40:04.000,7.27,96.89,30.39,0
2026-08-13T18:55:04.000,7.50,97.62,29.02,0
2026-08-13T19:10:04.000,7.18,94.89,29.90,0
2026-08-13T19:25:04.000,7.44,97.72,29.53,0
2026-08-13T19:40:04.000,7.50,96.41,28.31,0
2026-08-13T19:55:04.000,7.60,94.39,26.37,0
2026-08-13T20:10:04.000,7.76,96.14,26.22,0
2026-08-13T20:25:04.000,7.66,98.69,28.45,0
2026-08-13T20:40:04.000,7.62,94.90,26.54,0
2026-08-13T20:55:04.000,7.84,94.88,24.96,0
2026-08-13T21:10:04.000,7.98,94.21,23.62,0
2026-08-13T21:25:04.000,8.17,94.80,22.72,0
2026-08-13T21:40:04.000,8.34,94.86,21.68,0
2026-08-13T21:55:04.000,8.42,95.05,21.31,0
2026-08-13T22:10:04.000,8.45,94.88,21.03,0
2026-08-13T22:25:04.000,8.58,95.09,20.36,0
2026-08-13T22:40:04.000,8.67,95.30,19.97,0
2026-08-13T22:55:04.000,8.67,94.78,19.67,0
2026-08-13T23:10:04.000,8.73,95.35,19.61,0
2026-08-13T23:25:04.000,8.73,95.49,19.68,0
2026-08-13T23:40:04.000,8.73,95.06,19.46,0
2026-08-13T23:55:04.000,8.76,94.77,19.15,0
2026-08-14T00:10:04.000,8.88,95.01,18.58,0
2026-08-14T00:25:04.000,8.92,94.95,18.36,0
2026-08-14T00:40:04.000,8.95,95.03,18.22,0
2026-08-14T00:55:04.000,8.99,94.94,17.96,0
2026-08-14T01:10:04.000,9.02,94.90,17.76,0
2026-08-14T01:25:04.000,9.05,94.93,17.64,0
2026-08-14T01:40:04.000,9.08,95.09,17.57,1
2026-08-14T01:55:04.000,9.13,95.24,17.37,0
2026-08-14T02:10:04.000,9.13,95.35,17.40,0
2026-08-14T02:25:04.000,9.12,95.21,17.41,1
2026-08-14T02:40:04.000,9.14,95.22,17.32,1
2026-08-14T02:55:04.000,9.14,95.22,17.31,0
2026-08-14T03:10:04.000,9.13,95.15,17.33,0
2026-08-14T03:25:04.000,9.12,95.09,17.36,0
2026-08-14T03:40:04.000,9.13,95.35,17.42,0
2026-08-14T03:55:04.000,9.14,95.46,17.42,1
2026-08-14T04:10:04.000,9.11,95.17,17.41,0
2026-08-14T04:25:04.000,9.12,95.25,17.44,1
2026-08-14T04:40:04.000,9.13,95.41,17.46,1
2026-08-14T04:55:04.000,9.12,95.23,17.41,1
2026-08-14T05:10:04.000,9.12,95.14,17.37,0
2026-08-14T05:25:04.000,9.16,95.35,17.28,1
2026-08-14T05:40:04.000,9.18,95.39,17.19,1
2026-08-14T05:55:04.000,9.15,95.13,17.19,1
2026-08-14T06:10:04.000,9.17,95.25,17.15,1
2026-08-14T06:25:04.000,9.20,95.35,17.04,1
2026-08-14T06:40:04.000,9.23,95.48,16.96,1
2026-08-14T06:55:04.000,9.23,95.38,16.92,1
2026-08-14T07:10:04.000,9.23,95.31,16.85,0
2026-08-14T07:25:04.000,9.27,95.53,16.78,1
2026-08-14T07:40:04.000,9.31,95.63,16.62,0
2026-08-14T07:55:04.000,9.31,95.56,16.56,1
2026-08-14T08:10:04.000,9.31,95.47,16.53,1
2026-08-14T08:25:04.000,9.34,95.73,16.51,0
2026-08-14T08:40:04.000,9.33,95.38,16.38,1
2026-08-14T08:55:04.000,9.36,95.27,16.17,0
2026-08-14T09:10:04.000,9.39,95.31,16.05,0
2026-08-14T09:25:04.000,9.42,95.63,16.05,1
2026-08-14T09:40:04.000,9.42,95.65,16.05,0
2026-08-14T09:55:04.000,9.39,96.24,16.52,0
2026-08-14T10:10:04.000,9.29,98.00,17.93,0
2026-08-14T10:25:04.000,8.85,96.62,19.57,0
2026-08-14T10:40:04.000,8.64,96.70,20.86,0
2026-08-14T10:55:04.000,8.49,96.19,21.50,0
2026-08-14T11:10:04.000,8.51,97.03,21.79,0
2026-08-14T11:25:04.000,8.22,96.48,23.32,0
2026-08-14T11:40:04.000,8.97,99.98,23.37,0
2026-08-14T11:55:04.000,7.96,96.51,25.07,0
2026-08-14T12:10:04.000,8.04,95.77,24.13,0
2026-08-14T12:25:04.000,8.16,96.49,23.68,0
2026-08-14T12:40:04.000,7.92,96.30,25.25,0
2026-08-14T12:55:04.000,7.64,95.29,26.62,0
2026-08-14T13:10:04.000,7.99,96.06,24.59,0
2026-08-14T13:25:04.000,8.20,96.58,23.53,0
2026-08-14T13:40:04.000,8.30,96.93,23.09,0
2026-08-14T13:55:04.000,8.37,96.87,22.60,1
2026-08-14T14:10:04.000,8.42,97.13,22.44,0
2026-08-14T14:25:04.000,8.44,97.13,22.31,0
2026-08-14T14:40:04.000,8.40,96.83,22.35,0
2026-08-14T14:55:04.000,8.43,97.46,22.55,0
2026-08-14T15:10:04.000,8.38,97.39,22.78,0
2026-08-14T15:25:04.000,8.36,97.31,22.90,0
2026-08-14T15:40:04.000,8.30,97.17,23.18,1
2026-08-14T15:55:04.000,8.30,97.50,23.40,0
2026-08-14T16:10:04.000,8.26,97.49,23.62,0
2026-08-14T16:25:04.000,8.22,97.62,23.92,0
2026-08-14T16:40:04.000,8.18,97.43,24.09,0
2026-08-14T16:55:04.000,8.16,97.57,24.34,0
2026-08-14T17:10:04.000,8.13,97.67,24.60,0
2026-08-14T17:25:04.000,8.06,97.93,25.15,0
2026-08-14T17:40:04.000,8.05,98.26,25.42,0
2026-08-14T17:55:04.000,7.33,95.93,29.31,0
2026-08-14T18:10:04.000,7.76,96.44,26.38,0
2026-08-14T18:25:04.000,7.84,99.06,27.32,0
2026-08-14T18:40:04.000,7.70,97.51,27.48,0
2026-08-14T18:55:04.000,7.77,98.95,27.78,0
2026-08-14T19:10:04.000,7.74,99.80,28.46,0
2026-08-14T19:25:04.000,8.11,99.98,29.09,0
2026-08-14T19:40:04.000,7.41,99.98,31.39,0
2026-08-14T19:55:04.000,7.70,99.98,33.23,0
2026-08-14T20:10:04.000,7.73,99.98,32.92,0
2026-08-14T20:25:04.000,7.31,99.98,32.81,0
2026-08-14T20:40:04.000,7.15,99.98,33.86,0
2026-08-14T20:55:04.000,7.36,99.98,33.90,0
2026-08-14T21:10:04.000,7.24,99.98,32.98,1
2026-08-14T21:25:04.000,7.76,99.98,33.47,0
2026-08-14T21:40:04.000,7.33,99.98,34.40,0
2026-08-14T21:55:04.000,7.11,97.88,32.25,0
2026-08-14T22:10:04.000,7.36,97.14,29.84,0
2026-08-14T22:25:04.000,7.86,99.98,28.57,0
2026-08-14T22:40:04.000,7.69,96.94,27.24,0
2026-08-14T22:55:04.000,7.90,96.20,25.33,0
2026-08-14T23:10:04.000,8.11,95.65,23.58,0
2026-08-14T23:25:04.000,8.37,96.19,22.23,0
2026-08-14T23:40:04.000,8.47,96.33,21.65,0
2026-08-14T23:55:04.000,8.56,96.69,21.31,0
2026-08-15T00:10:04.000,8.62,96.68,20.94,0
2026-08-15T00:25:04.000,8.65,96.64,20.74,0
2026-08-15T00:40:04.000,8.71,96.39,20.26,0
2026-08-15T00:55:04.000,8.78,96.53,19.94,0
2026-08-15T01:10:04.000,8.80,96.30,19.70,0
2026-08-15T01:25:04.000,8.86,96.52,19.46,0
2026-08-15T01:40:04.000,8.88,96.20,19.22,0
2026-08-15T01:55:04.000,8.96,96.63,18.98,0
2026-08-15T02:10:04.000,9.00,96.63,18.77,0
2026-08-15T02:25:04.000,9.01,96.30,18.57,0
2026-08-15T02:40:04.000,9.06,96.48,18.39,0
2026-08-15T02:55:04.000,9.10,96.60,18.23,0
2026-08-15T03:10:04.000,9.10,96.38,18.08,0
2026-08-15T03:25:04.000,9.13,96.37,17.94,0
2026-08-15T03:40:04.000,9.15,96.33,17.80,0
2026-08-15T03:55:04.000,9.18,96.33,17.62,0
2026-08-15T04:10:04.000,9.22,96.27,17.43,0
2026-08-15T04:25:04.000,9.25,96.22,17.25,0
2026-08-15T04:40:04.000,9.28,96.24,17.08,0
2026-08-15T04:55:04.000,9.30,96.19,16.96,0
2026-08-15T05:10:04.000,9.34,96.61,16.94,0
2026-08-15T05:25:04.000,9.33,96.52,16.95,0
2026-08-15T05:40:04.000,9.34,96.51,16.90,0
2026-08-15T05:55:04.000,9.38,96.67,16.79,1
2026-08-15T06:10:04.000,9.35,96.58,16.87,0
2026-08-15T06:25:04.000,9.38,96.77,16.86,0
2026-08-15T06:40:04.000,9.38,96.69,16.80,0
2026-08-15T06:55:04.000,9.39,96.37,16.60,0
2026-08-15T07:10:04.000,9.42,96.28,16.40,0
2026-08-15T07:25:04.000,9.44,96.27,16.26,0
2026-08-15T07:40:04.000,9.48,96.35,16.13,0
2026-08-15T07:55:04.000,9.49,96.19,16.00,0
2026-08-15T08:10:04.000,9.52,96.38,15.92,0
2026-08-15T08:25:04.000,9.53,96.48,15.94,0
2026-08-15T08:40:04.000,9.52,96.33,15.91,0
2026-08-15T08:55:04.000,9.53,96.37,15.86,0
2026-08-15T09:10:04.000,9.55,96.33,15.76,0
2026-08-15T09:25:04.000,9.56,96.32,15.69,0
2026-08-15T09:40:04.000,9.59,96.34,15.59,0
2026-08-15T09:55:04.000,9.56,96.79,15.96,0
2026-08-15T10:10:04.000,9.37,98.53,17.75,0
2026-08-15T10:25:04.000,8.98,98.63,19.92,0
2026-08-15T10:40:04.000,8.73,97.87,20.91,0
2026-08-15T10:55:04.000,8.64,97.13,21.08,0
2026-08-15T11:10:04.000,8.61,97.29,21.35,0
2026-08-15T11:25:04.000,8.35,96.99,22.79,0
2026-08-15T11:40:04.000,8.58,96.25,20.96,0
2026-08-15T11:55:04.000,8.85,96.20,19.39,0
2026-08-15T12:10:04.000,8.98,97.14,19.16,0
2026-08-15T12:25:04.000,8.99,97.72,19.37,0
2026-08-15T12:40:04.000,8.68,99.98,22.57,0
2026-08-15T12:55:04.000,8.39,99.98,24.21,0
2026-08-15T13:10:04.000,8.81,99.98,25.30,0
2026-08-15T13:25:04.000,8.25,96.10,22.90,0
2026-08-15T13:40:04.000,8.57,97.56,21.74,0
2026-08-15T13:55:04.000,8.46,97.82,22.51,0
2026-08-15T14:10:04.000,8.35,97.28,22.96,0
2026-08-15T14:25:04.000,8.31,97.52,23.29,0
2026-08-15T14:40:04.000,8.46,98.41,22.86,0
2026-08-15T14:55:04.000,8.33,98.29,23.62,0
2026-08-15T15:10:04.000,8.24,98.07,24.04,0
2026-08-15T15:25:04.000,8.20,98.40,24.49,0
2026-08-15T15:40:04.000,8.14,98.28,24.84,0
2026-08-15T15:55:04.000,8.10,98.28,25.11,0
2026-08-15T16:10:04.000,8.05,98.22,25.43,0
2026-08-15T16:25:04.000,7.99,98.33,25.85,0
2026-08-15T16:40:04.000,7.95,98.46,26.21,0
2026-08-15T16:55:04.000,7.89,98.37,26.62,0
2026-08-15T17:10:04.000,7.83,98.57,27.14,0
2026-08-15T17:25:04.000,7.77,99.17,27.89,0
2026-08-15T17:40:04.000,7.70,98.91,28.24,0
2026-08-15T17:55:04.000,7.83,99.98,28.73,0
2026-08-15T18:10:04.000,7.65,99.45,28.96,0
2026-08-15T18:25:04.000,7.61,97.61,28.21,0
2026-08-15T18:40:04.000,7.87,97.46,26.20,0
2026-08-15T18:55:04.000,8.08,98.87,25.55,0
2026-08-15T19:10:04.000,7.93,99.77,27.11,0
2026-08-15T19:25:04.000,7.90,99.67,27.26,0
2026-08-15T19:40:04.000,7.78,99.00,27.70,0
2026-08-15T19:55:04.000,7.49,97.19,28.82,0
2026-08-15T20:10:04.000,7.85,97.22,26.20,0
2026-08-15T20:25:04.000,7.88,97.04,25.91,0
2026-08-15T20:40:04.000,7.95,96.88,25.36,0
2026-08-15T20:55:04.000,8.01,96.79,24.91,0
2026-08-15T21:10:04.000,8.06,97.00,24.65,0
2026-08-15T21:25:04.000,8.05,96.63,24.53,0
2026-08-15T21:40:04.000,8.16,96.65,23.83,0
2026-08-15T21:55:04.000,8.18,96.88,23.82,0
2026-08-15T22:10:04.000,8.25,96.76,23.31,1
2026-08-15T22:25:04.000,8.28,96.17,22.77,0
2026-08-15T22:40:04.000,8.38,95.82,21.96,0
2026-08-15T22:55:04.000,8.50,95.60,21.12,0
2026-08-15T23:10:04.000,8.67,95.58,20.11,0
2026-08-15T23:25:04.000,8.77,95.88,19.65,1
2026-08-15T23:40:04.000,8.84,95.57,19.10,0
2026-08-15T23:55:04.000,8.94,95.71,18.64,0
2026-08-16T00:10:04.000,9.02,95.80,18.24,0
2026-08-16T00:25:04.000,9.09,95.86,17.88,0
2026-08-16T00:40:04.000,9.14,95.82,17.60,0
2026-08-16T00:55:04.000,9.18,95.95,17.43,0
2026-08-16T01:10:04.000,9.22,96.16,17.36,1
2026-08-16T01:25:04.000,9.23,96.07,17.27,0
2026-08-16T01:40:04.000,9.28,95.85,16.86,0
2026-08-16T01:55:04.000,9.33,95.80,16.62,0
2026-08-16T02:10:04.000,9.40,95.79,16.26,0
2026-08-16T02:25:04.000,9.46,95.76,15.92,0
2026-08-16T02:40:04.000,9.50,95.60,15.64,0
2026-08-16T02:55:04.000,9.52,96.32,15.90,0
2026-08-16T03:10:04.000,9.49,95.64,15.73,1
2026-08-16T03:25:04.000,9.58,95.66,15.28,0
2026-08-16T03:40:04.000,9.64,95.69,15.03,0
2026-08-16T03:55:04.000,9.58,96.58,15.72,0
2026-08-16T04:10:04.000,9.55,96.57,15.89,0
2026-08-16T04:25:04.000,9.51,96.60,16.08,0
2026-08-16T04:40:04.000,9.48,96.53,16.18,0
2026-08-16T04:55:04.000,9.49,96.55,16.14,0
2026-08-16T05:10:04.000,9.54,96.60,15.96,0
2026-08-16T05:25:04.000,9.55,96.61,15.89,0
2026-08-16T05:40:04.000,9.53,96.42,15.89,0
2026-08-16T05:55:04.000,9.55,96.47,15.84,0
2026-08-16T06:10:04.000,9.55,96.60,15.89,1
2026-08-16T06:25:04.000,9.56,96.39,15.76,0
2026-08-16T06:40:04.000,9.59,96.26,15.54,0
2026-08-16T06:55:04.000,9.62,96.25,15.40,0
2026-08-16T07:10:04.000,9.64,96.27,15.29,0
2026-08-16T07:25:04.000,9.66,96.10,15.12,0
2026-08-16T07:40:04.000,9.69,96.14,14.97,1
2026-08-16T07:55:04.000,9.74,96.32,14.82,1
2026-08-16T08:10:04.000,9.75,96.31,14.79,0
2026-08-16T08:25:04.000,9.76,96.21,14.70,0
2026-08-16T08:40:04.000,9.78,96.24,14.64,0
2026-08-16T08:55:04.000,9.77,96.05,14.57,1
2026-08-16T09:10:04.000,9.79,96.06,14.50,0
2026-08-16T09:25:04.000,9.80,95.99,14.41,1
2026-08-16T09:40:04.000,9.82,96.07,14.33,1
2026-08-16T09:55:04.000,9.85,96.48,14.39,0
2026-08-16T10:10:04.000,9.79,96.58,14.75,0
2026-08-16T10:25:04.000,9.71,96.74,15.18,0
2026-08-16T10:40:04.000,9.61,96.93,15.78,1
2026-08-16T10:55:04.000,9.51,97.24,16.39,0
2026-08-16T11:10:04.000,9.38,97.78,17.34,0
2026-08-16T11:25:04.000,9.18,97.54,18.23,1
2026-08-16T11:40:04.000,9.06,97.83,19.05,0
2026-08-16T11:55:04.000,9.36,99.98,19.41,0
2026-08-16T12:10:04.000,8.88,99.98,24.63,1
2026-08-16T12:25:04.000,8.59,99.98,26.92,0
2026-08-16T12:40:04.000,8.40,99.98,28.00,0
2026-08-16T12:55:04.000,7.96,99.98,29.72,0
2026-08-16T13:10:04.000,7.99,99.98,31.28,0
2026-08-16T13:25:04.000,7.83,99.98,32.25,0
2026-08-16T13:40:04.000,7.53,99.98,30.28,0
2026-08-16T13:55:04.000,7.79,99.98,28.42,0
2026-08-16T14:10:04.000,7.65,99.98,30.09,0
